image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase_gain,native,identity,0.6135,0.2225,0.6135,0.2225,1.0,0.57969,True,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,blur1,0.32982,0.05425,0.6135,0.2225,0.53761,0.93486,False,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,jpeg75,0.40766,0.14619,0.6135,0.2225,0.66448,0.92623,False,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,jpeg30,0.43072,0.11822,0.6135,0.2225,0.70207,0.88099,False,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,crop_resize0.1,0.6803,0.1956,0.6135,0.2225,1.10889,0.89402,False,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,jpeg_then_resize75,0.3271,0.03575,0.6135,0.2225,0.53317,0.94051,False,0.8,False,1009.3
task_env_weather_112463,phase_gain,native,adverse_cleaner,0.43342,0.07771,0.6135,0.2225,0.70647,0.90461,False,0.8,False,1009.3
task_env_weather_246440,phase_gain,native,identity,0.61946,0.01818,0.61946,0.01818,1.0,0.81968,True,0.8,True,998.6
task_env_weather_246440,phase_gain,native,blur1,0.43044,0.00685,0.61946,0.01818,0.69488,0.91222,False,0.8,True,998.6
task_env_weather_246440,phase_gain,native,jpeg75,0.49901,0.01388,0.61946,0.01818,0.80556,0.86621,False,0.8,True,998.6
task_env_weather_246440,phase_gain,native,jpeg30,0.47044,0.01754,0.61946,0.01818,0.75945,0.90256,False,0.8,True,998.6
task_env_weather_246440,phase_gain,native,crop_resize0.1,0.64488,0.01043,0.61946,0.01818,1.04104,0.84068,False,0.8,True,998.6
task_env_weather_246440,phase_gain,native,jpeg_then_resize75,0.40434,0.00173,0.61946,0.01818,0.65273,0.93989,False,0.8,True,998.6
task_env_weather_246440,phase_gain,native,adverse_cleaner,0.57297,0.01544,0.61946,0.01818,0.92496,0.84903,False,0.8,True,998.6
task_env_weather_63722,phase_gain,native,identity,0.48866,0.00807,0.48866,0.00807,1.0,0.82042,True,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,blur1,0.30087,0.00409,0.48866,0.00807,0.6157,0.92631,False,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,jpeg75,0.35552,0.00087,0.48866,0.00807,0.72754,0.88599,False,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,jpeg30,0.35433,0.00329,0.48866,0.00807,0.72511,0.91655,False,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,crop_resize0.1,0.54758,0.00211,0.48866,0.00807,1.12057,0.88765,False,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,jpeg_then_resize75,0.31131,0.00136,0.48866,0.00807,0.63706,0.92129,False,0.8,True,1220.6
task_env_weather_63722,phase_gain,native,adverse_cleaner,0.45212,0.00721,0.48866,0.00807,0.92522,0.84339,False,0.8,True,1220.6
