condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,dog_03,0.1,0.09767754375934601,1.125,2.5702292432810894,24.160694122314453,0.7597628831863403,0.8719947338104248,0.36053210496902466,0.9181170463562012,0.09767754375934601,0.031445324420928955,1.0073225498199463,0.061939068138599396,0.14665603637695312,1.2337971925735474,3.94560170173645,2.841120481491089,2.711190700531006,32
