image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,edit_strength,usable,seconds
person_c_00,apa_weak,native,noise0.05,0.52622,0.04886,0.2508,0.02726,2.09817,0.7,True,138.4
person_c_00,apa_weak,native,quantize16,0.33515,0.03429,0.2508,0.02726,1.33631,0.7,True,138.4
person_c_00,apa_weak,native,jpeg75,0.24766,0.02779,0.2508,0.02726,0.98747,0.7,True,138.4
person_c_00,apa_weak,native,jpeg30,0.3234,0.02744,0.2508,0.02726,1.28948,0.7,True,138.4
person_c_00,apa_weak,native,crop_resize0.1,0.49758,0.04103,0.2508,0.02726,1.98396,0.7,True,138.4
person_c_00,apa_weak,native,jpeg_then_resize75,0.32124,0.04364,0.2508,0.02726,1.28085,0.7,True,138.4
person_c_00,apa_weak,native,adverse_cleaner,0.29473,0.02203,0.2508,0.02726,1.17517,0.7,True,138.4
person_c_00,mist,native,identity,0.66205,0.10585,0.66205,0.10585,1.0,0.7,True,138.4
person_c_00,mist,native,blur1,0.37917,0.07896,0.66205,0.10585,0.57272,0.7,True,138.4
person_c_00,mist,native,noise0.05,0.55374,0.04737,0.66205,0.10585,0.8364,0.7,True,138.4
person_c_00,mist,native,quantize16,0.6515,0.11872,0.66205,0.10585,0.98406,0.7,True,138.4
person_c_00,mist,native,jpeg75,0.43777,0.01483,0.66205,0.10585,0.66124,0.7,True,138.4
person_c_00,mist,native,jpeg30,0.36894,0.02946,0.66205,0.10585,0.55727,0.7,True,138.4
person_c_00,mist,native,crop_resize0.1,0.53613,0.04869,0.66205,0.10585,0.8098,0.7,True,138.4
person_c_00,mist,native,jpeg_then_resize75,0.35827,0.05969,0.66205,0.10585,0.54115,0.7,True,138.4
person_c_00,mist,native,adverse_cleaner,0.47909,0.06971,0.66205,0.10585,0.72364,0.7,True,138.4
person_c_00,dia_r,native,identity,0.23305,0.04096,0.23305,0.04096,1.0,0.7,True,138.4
person_c_00,dia_r,native,blur1,0.28053,0.11868,0.23305,0.04096,1.20371,0.7,True,138.4
person_c_00,dia_r,native,noise0.05,0.49719,0.03774,0.23305,0.04096,2.13337,0.7,True,138.4
person_c_00,dia_r,native,quantize16,0.34489,0.08197,0.23305,0.04096,1.47988,0.7,True,138.4
person_c_00,dia_r,native,jpeg75,0.18838,0.01822,0.23305,0.04096,0.80831,0.7,True,138.4
person_c_00,dia_r,native,jpeg30,0.26681,0.04286,0.23305,0.04096,1.14486,0.7,True,138.4
person_c_00,dia_r,native,crop_resize0.1,0.48414,0.03568,0.23305,0.04096,2.0774,0.7,True,138.4
person_c_00,dia_r,native,jpeg_then_resize75,0.22147,0.05191,0.23305,0.04096,0.95029,0.7,True,138.4
person_c_00,dia_r,native,adverse_cleaner,0.19,0.03708,0.23305,0.04096,0.81526,0.7,True,138.4
person_c_00,photoguard_c,native,identity,0.44608,0.05089,0.44608,0.05089,1.0,0.7,True,138.3
person_c_00,photoguard_c,native,blur1,0.30957,0.10943,0.44608,0.05089,0.69399,0.7,True,138.3
person_c_00,photoguard_c,native,noise0.05,0.48105,0.03028,0.44608,0.05089,1.07838,0.7,True,138.3
person_c_00,photoguard_c,native,quantize16,0.33889,0.069,0.44608,0.05089,0.75971,0.7,True,138.3
person_c_00,photoguard_c,native,jpeg75,0.24541,0.06058,0.44608,0.05089,0.55014,0.7,True,138.3
person_c_00,photoguard_c,native,jpeg30,0.22681,0.07646,0.44608,0.05089,0.50846,0.7,True,138.3
person_c_00,photoguard_c,native,crop_resize0.1,0.48444,0.05243,0.44608,0.05089,1.08599,0.7,True,138.3
person_c_00,photoguard_c,native,jpeg_then_resize75,0.2792,0.09954,0.44608,0.05089,0.6259,0.7,True,138.3
person_c_00,photoguard_c,native,adverse_cleaner,0.29022,0.0569,0.44608,0.05089,0.6506,0.7,True,138.3
