image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.10239,0.97381,29.203,0.6054,0.02897,0.13093,0.90356,22.966,0.45131,0.06729,0.48075,0.03466,112.6
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16897,0.9607,29.886,0.55295,0.06706,0.20725,0.82331,22.935,0.37908,0.12528,0.40683,0.03204,112.4
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1861,0.92802,24.496,0.46639,0.07861,0.27276,0.6807,17.377,0.31166,0.2031,0.55662,0.05959,112.4
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15233,0.99163,41.542,0.72317,0.03575,0.17267,0.88111,21.873,0.68282,0.15325,0.24623,0.00837,112.4
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.10183,0.97243,32.578,0.65457,0.06519,0.22202,0.81736,16.448,0.5246,0.14001,0.47477,0.0235,112.5
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17066,0.955,31.897,0.61186,0.02709,0.27277,0.781,21.156,0.31621,0.12068,0.32593,0.02542,112.5
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17023,0.97297,33.448,0.64384,0.02694,0.20572,0.90495,27.178,0.41917,0.05374,0.29512,0.02126,112.3
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19877,0.9448,32.389,0.59371,0.03058,0.57845,0.69734,14.404,0.34967,0.33143,0.24777,0.02402,112.5
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23215,0.9108,21.985,0.452,0.06586,0.36182,0.59121,17.664,0.19746,0.16368,0.71895,0.07957,112.5
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,200,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16181,0.9647,27.923,0.53634,0.05134,0.19165,0.86173,22.387,0.34137,0.08729,0.57048,0.04017,112.6
