condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,horse_02,0.1,0.09784316271543503,1.0625,4.965169481816355,37.969478607177734,0.02656252682209015,0.989275336265564,0.7939378619194031,0.9958023428916931,0.09784316271543503,0.03123772144317627,1.0176899433135986,0.012633174657821655,0.0
