condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,cat_02,0.1,0.10406780987977982,0.28125,4.01611058639377,37.441585540771484,0.017647087574005127,0.9882632493972778,0.7773397564888,0.9948155283927917,0.10406780987977982,0.020887434482574463,0.9347622990608215,0.013424824923276901,0.0
