fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,align_loss,align_best_step
0.9025845527648926,0.8625845313072205,8.316553115844727,7.516552925109863,0.6013174057006836,18.95927619934082,0.6736161112785339,0.6736161112785339,0.41508203744888306,0.6013174057006836,18.95927619934082,0.5413174033164978,0.3236161172389984,15.04072380065918,0,885.3160400390625,184
0.8576042056083679,0.8176041841506958,6.469666481018066,5.669666290283203,0.6050398349761963,19.169471740722656,0.6524868607521057,0.6524868607521057,0.46586713194847107,0.6050398349761963,19.169471740722656,0.5450398325920105,0.3024868667125702,14.830528259277344,1,693.8062133789062,184
0.798184871673584,0.7581848502159119,4.17203426361084,3.3720343112945557,0.6655867099761963,20.437435150146484,0.6081423759460449,0.6081423759460449,0.44799184799194336,0.6655867099761963,20.437435150146484,0.6055867075920105,0.2581423819065094,13.562564849853516,2,452.3987121582031,184
0.568120539188385,0.5281205177307129,6.285150527954102,5.485150337219238,0.6499617099761963,21.020709991455078,0.5638376474380493,0.5638376474380493,0.5481939315795898,0.6499617099761963,21.020709991455078,0.5899617075920105,0.2138376533985138,12.979290008544922,3,635.6901245117188,184
0.6916998028755188,0.6516997814178467,3.9601595401763916,3.1601595878601074,0.7007429599761963,21.93495750427246,0.5289255380630493,0.5289255380630493,0.6125520467758179,0.7007429599761963,21.93495750427246,0.6407429575920105,0.1789255440235138,12.065042495727539,4,411.1435241699219,184
0.7454509735107422,0.7054509520530701,2.701110601425171,1.9011106491088867,0.7089537382125854,22.865541458129883,0.49267467856407166,0.49267467856407166,0.6646989583969116,0.7089537382125854,22.865541458129883,0.6489537358283997,0.14267468452453613,11.134458541870117,5,286.05810546875,184
0.700011134147644,0.6600111126899719,2.1861629486083984,1.3861629962921143,0.6870710849761963,23.260364532470703,0.4721694588661194,0.4721694588661194,0.691185474395752,0.6870710849761963,23.260364532470703,0.6270710825920105,0.12216946482658386,10.739635467529297,6,227.57400512695312,184
0.6749048829078674,0.6349048614501953,1.9159328937530518,1.1159329414367676,0.6909773349761963,24.061988830566406,0.4427757263183594,0.4427757263183594,0.719865083694458,0.6909773349761963,24.061988830566406,0.6309773325920105,0.09277573227882385,9.938011169433594,7,194.29937744140625,184
0.5511186122894287,0.5111185908317566,2.009831428527832,1.2098314762115479,0.7358992099761963,23.972740173339844,0.4300081133842468,0.4300081133842468,0.7631341814994812,0.7358992099761963,23.972740173339844,0.6758992075920105,0.0800081193447113,10.027259826660156,8,190.12307739257812,184
0.5359097719192505,0.49590978026390076,1.7795771360397339,0.9795771241188049,0.7480162382125854,24.470338821411133,0.41900306940078735,0.41900306940078735,0.7781252861022949,0.7480162382125854,24.470338821411133,0.6880162358283997,0.06900307536125183,9.529661178588867,9,163.97865295410156,184
0.5670026540756226,0.5270026326179504,1.5850766897201538,0.7850766777992249,0.6499617099761963,24.93619155883789,0.41124236583709717,0.41124236583709717,0.7803710699081421,0.6499617099761963,24.93619155883789,0.5899617075920105,0.061242371797561646,9.06380844116211,10,146.39598083496094,184
0.5050038695335388,0.4650038778781891,1.5577881336212158,0.7577881217002869,0.6323835849761963,25.003170013427734,0.406581312417984,0.406581312417984,0.7948541641235352,0.6323835849761963,25.003170013427734,0.5723835825920105,0.056581318378448486,8.996829986572266,11,136.9341583251953,184
0.362902969121933,0.32290297746658325,1.4307351112365723,0.6307350993156433,0.6284773349761963,24.59129524230957,0.40555083751678467,0.40555083751678467,0.8030869960784912,0.6284773349761963,24.59129524230957,0.5684773325920105,0.055550843477249146,9.40870475769043,12,110.32759857177734,184
0.25872015953063965,0.21872016787528992,1.5001060962677002,0.7001060843467712,0.5741881132125854,24.375181198120117,0.4030696749687195,0.4030696749687195,0.8142808675765991,0.5741881132125854,24.375181198120117,0.5141881108283997,0.05306968092918396,9.624818801879883,13,106.81440734863281,184
0.2638465166091919,0.22384652495384216,1.4414348602294922,0.6414348483085632,0.5377757549285889,23.930805206298828,0.4029502868652344,0.4029502868652344,0.8199279308319092,0.5377757549285889,23.930805206298828,0.4777757525444031,0.05295029282569885,10.069194793701172,14,101.89236450195312,184
0.27217188477516174,0.232171893119812,1.4956130981445312,0.6956130862236023,0.5358226299285889,24.043893814086914,0.40369361639022827,0.40369361639022827,0.8292288184165955,0.5358226299285889,24.043893814086914,0.4758226275444031,0.05369362235069275,9.956106185913086,15,108.10396575927734,184
0.2441207468509674,0.20412075519561768,1.504119873046875,0.704119861125946,0.5400505661964417,24.18893051147461,0.40751487016677856,0.40751487016677856,0.8305255770683289,0.5400505661964417,24.18893051147461,0.48005056381225586,0.05751487612724304,9.81106948852539,16,106.38661193847656,184
0.2068248987197876,0.16682490706443787,1.3937455415725708,0.5937455296516418,0.5205193161964417,24.48934555053711,0.4046820402145386,0.4046820402145386,0.8331546783447266,0.5205193161964417,24.48934555053711,0.46051931381225586,0.05468204617500305,9.51065444946289,17,91.03590393066406,184
0.17555490136146545,0.13555490970611572,1.3074719905853271,0.5074719786643982,0.5361443161964417,24.753629684448242,0.39658182859420776,0.39658182859420776,0.8402974009513855,0.5361443161964417,24.753629684448242,0.47614431381225586,0.04658183455467224,9.246370315551758,18,78.20723724365234,184
0.17392244935035706,0.13392245769500732,1.2604038715362549,0.4604038596153259,0.5380974411964417,24.691057205200195,0.39325299859046936,0.39325299859046936,0.8375730514526367,0.5380974411964417,24.691057205200195,0.47809743881225586,0.04325300455093384,9.308942794799805,19,73.06687927246094,184
0.187519371509552,0.14751937985420227,1.2179131507873535,0.41791313886642456,0.5380974411964417,24.772912979125977,0.38927021622657776,0.38927021622657776,0.8353543281555176,0.5380974411964417,24.772912979125977,0.47809743881225586,0.039270222187042236,9.227087020874023,20,69.6973648071289,184
