condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,dog_03,0.2,0.1978788673877716,0.2578125,4.1150572423083105,39.167991638183594,0.016176491975784302,0.99343341588974,0.7955096364021301,0.9978632926940918,0.1978788673877716,0.007837235927581787,0.9290884733200073,0.01100480929017067,0.0
