loss,L_def,L_fid,defense_mode,edit_shift,shared_mass,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.06114664673805237,0.06114664673805237,0.0,targeted_attn,nan,0.93885338306427,1.1198746960872086e-06,0.0,2.2706049094267655e-06,0.0,2.5093555450439453e-05,120.0,5.836696403971331e-11,5.836696403971331e-11,1.000000238418579,2.5093555450439453e-05,120.0,0.0,0.0,0.0,0,default,0,0.1,0.0008631001110188663
0.06084383651614189,0.06084383651614189,0.0,targeted_attn,nan,0.939156174659729,0.004831060767173767,0.0,0.023997891694307327,0.0,0.091860830783844,48.074493408203125,0.001276157097890973,0.001276157097890973,0.9991897940635681,0.091860830783844,48.074493408203125,0.0318608321249485,0.0,0.0,1,default,1,0.1,0.0005483796703629196
0.06065124273300171,0.06065124273300171,0.0,targeted_attn,nan,0.9393487572669983,0.009022682905197144,0.0,0.040258534252643585,0.0,0.14402151107788086,43.371002197265625,0.003807968692854047,0.003807968692854047,0.9976560473442078,0.14402151107788086,43.371002197265625,0.08402150869369507,0.0,0.0,2,default,2,0.1,0.0003291137400083244
0.06047516688704491,0.06047516688704491,0.0,targeted_attn,nan,0.9395248293876648,0.012873128987848759,0.0,0.053125713020563126,0.0,0.20582279562950134,40.59196853637695,0.007526655215770006,0.007526655215770006,0.9956501722335815,0.20582279562950134,40.59196853637695,0.14582279324531555,0.0,0.0,3,default,3,0.1,0.00017634459072723985
0.06032338738441467,0.06032338738441467,0.0,targeted_attn,nan,0.9396766424179077,0.01655782200396061,0.0,0.0641375482082367,0.0,0.2502196133136749,38.61859893798828,0.012081426568329334,0.012081426568329334,0.9933461546897888,0.2502196133136749,38.61859893798828,0.19021961092948914,0.0,0.0,4,default,4,0.1,0.0002301611239090562
0.060194265097379684,0.060194265097379684,0.0,targeted_attn,nan,0.9398057460784912,0.019586633890867233,0.0,0.07310822606086731,0.0,0.3101229667663574,37.172142028808594,0.016803182661533356,0.016803182661533356,0.9908577799797058,0.3101229667663574,37.172142028808594,0.25012296438217163,0.0,0.0,5,default,5,0.1,0.00014259030285757035
0.060095250606536865,0.060095250606536865,0.0,targeted_attn,nan,0.9399047493934631,0.022292938083410263,0.0,0.08115486800670624,0.0,0.37000733613967896,36.000389099121094,0.021055808290839195,0.021055808290839195,0.9882532358169556,0.37000733613967896,36.000389099121094,0.31000733375549316,0.0,0.0,6,default,6,0.1,0.0001402758207404986
0.059934861958026886,0.059934861958026886,0.0,targeted_attn,nan,0.9400651454925537,0.02469443902373314,0.0,0.08842884004116058,0.0,0.42699265480041504,35.03789520263672,0.024593181908130646,0.024593181908130646,0.9855601191520691,0.42699265480041504,35.03789520263672,0.36699265241622925,0.0,0.0,7,default,7,0.1,0.0004032893921248615
0.059868305921554565,0.059868305921554565,0.0,targeted_attn,nan,0.940131664276123,0.027021924033761024,0.0,0.0953088104724884,0.0,0.4761219620704651,34.25657272338867,0.027484185993671417,0.027484185993671417,0.9828965067863464,0.4761219620704651,34.25657272338867,0.4161219596862793,0.0,0.0,8,default,8,0.1,0.00013513218436855823
0.05977001041173935,0.05977001041173935,0.0,targeted_attn,nan,0.9402300119400024,0.029256004840135574,0.0,0.10193429887294769,0.0,0.5178092122077942,33.613868713378906,0.030154552310705185,0.030154552310705185,0.9802814722061157,0.5178092122077942,33.613868713378906,0.4578092098236084,0.0,0.38613128662109375,9,default,9,0.1,0.00015856379468459636
0.05971955880522728,0.05971955880522728,0.0,targeted_attn,nan,0.9402804374694824,0.03132028132677078,0.0,0.10844910144805908,0.0,0.5515312552452087,33.070220947265625,0.03277052193880081,0.03277052193880081,0.9776569604873657,0.5515312552452087,33.070220947265625,0.49153125286102295,0.0,0.929779052734375,10,default,10,0.1,0.00014868094876874238
0.05963995307683945,0.05963995307683945,0.0,targeted_attn,nan,0.9403600692749023,0.03315427154302597,0.0,0.1148342490196228,0.0,0.5794304609298706,32.59806823730469,0.03532813861966133,0.03532813861966133,0.9750137329101562,0.5794304609298706,32.59806823730469,0.5194304585456848,0.0,1.4019317626953125,11,default,11,0.1,0.00014263991033658385
0.05955716222524643,0.05955716222524643,0.0,targeted_attn,nan,0.9404428601264954,0.03489929437637329,0.0,0.12134680151939392,0.0,0.6010281443595886,32.179969787597656,0.03789619356393814,0.03789619356393814,0.9723192453384399,0.6010281443595886,32.179969787597656,0.5410281419754028,0.0,1.8200302124023438,12,default,12,0.1,0.0002037860976997763
0.059459030628204346,0.059459030628204346,0.0,targeted_attn,nan,0.9405409693717957,0.036240704357624054,0.0,0.12750881910324097,0.0,0.6159615516662598,31.811874389648438,0.040378037840127945,0.040378037840127945,0.9696308970451355,0.6159615516662598,31.811874389648438,0.555961549282074,0.0,2.1881256103515625,13,default,13,0.1,0.00016706807946320623
