loss,L_def,L_fid,defense_mode,edit_shift,attn_masked_l1,attn_ref_l1,attn_suppressed,attn_suppressed_rel,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
90.85897064208984,90.85897064208984,0.0,suppress_attn_ca,nan,90.85897064208984,89.50807189941406,-1.3508987426757812,-0.015092479527364554,0.0,0.0,9.999999974752427e-07,0.0,0.7943134307861328,30.096553802490234,0.13304448127746582,0.0,0.9254117012023926,0.0,120.0,0.0,0.0,0.0,0,stage2,0,0.1,0.9999992251396179
86.56437683105469,86.56437683105469,0.0,suppress_attn_ca,nan,86.56437683105469,89.50807189941406,2.943695068359375,0.03288748160799836,0.026548292487859726,0.0,0.21910279989242554,0.0,0.7823370695114136,29.939361572265625,0.14819082617759705,0.03331637382507324,0.9219111204147339,0.3311178386211395,40.897544860839844,0.27111783623695374,0.0,0.0,1,stage2,1,0.1,0.9999998807907104
87.07782745361328,75.36663818359375,11.711189270019531,suppress_attn_ca,nan,75.36663818359375,89.50807189941406,14.141433715820312,0.15799059700126203,0.5171118974685669,0.11711189150810242,2.3580169677734375,0.0,0.7617640495300293,24.48349380493164,0.3908628225326538,0.3554566502571106,0.7638303637504578,0.8490527868270874,25.182340621948242,0.7890527844429016,0.0,8.817659378051758,2,stage2,2,0.1,0.9999998807907104
79.26589965820312,70.09390258789062,9.171998977661133,suppress_attn_ca,nan,70.09390258789062,89.50807189941406,19.414169311523438,0.2168985310435508,0.4917199909687042,0.09171998500823975,4.162467956542969,0.0,0.9301130771636963,22.171058654785156,0.4900434613227844,0.47548460960388184,0.6036943197250366,0.7779592275619507,22.475488662719727,0.7179592251777649,0.0,11.524511337280273,3,stage2,3,0.1,0.9999999403953552
69.46829223632812,63.43868637084961,6.029605865478516,suppress_attn_ca,nan,63.43868637084961,89.50807189941406,26.069385528564453,0.2912517829437806,0.4382742941379547,0.038274288177490234,4.944053649902344,0.0,0.9075509309768677,20.9121036529541,0.5314191579818726,0.5220217704772949,0.5703532695770264,0.9371222257614136,21.1477108001709,0.8771222233772278,0.022021770477294922,12.852289199829102,4,stage2,4,0.1,0.9999999403953552
58.61125946044922,57.17958068847656,1.4316797256469727,suppress_attn_ca,nan,57.17958068847656,89.50807189941406,32.3284912109375,0.3611796179373307,0.3544980585575104,0.0,5.374281883239746,0.0,0.929411768913269,20.878917694091797,0.5262929797172546,0.5143167972564697,0.5833682417869568,0.8467568159103394,21.13210678100586,0.7867568135261536,0.014316797256469727,12.86789321899414,5,stage2,5,0.1,0.9999999403953552
68.49754333496094,48.72434616088867,19.77320098876953,suppress_attn_ca,nan,48.72434616088867,89.50807189941406,40.78372573852539,0.45564299256000806,0.5915266871452332,0.19152668118476868,5.958358287811279,0.0,0.9545404314994812,20.15481948852539,0.5198997855186462,0.5062053203582764,0.5251273512840271,0.9002903699874878,20.377893447875977,0.840290367603302,0.006205320358276367,13.622106552124023,6,stage2,6,0.1,0.9999999403953552
44.98274612426758,43.96819305419922,1.014554500579834,suppress_attn_ca,nan,43.96819305419922,89.50807189941406,45.539878845214844,0.5087795757279959,0.3884226679801941,0.0,6.6921586990356445,0.0,1.0,20.18633270263672,0.5238929986953735,0.5101455450057983,0.5290858149528503,0.9010539054870605,20.424190521240234,0.8410539031028748,0.01014554500579834,13.575809478759766,7,stage2,7,0.1,0.9999999403953552
47.996150970458984,39.315704345703125,8.680447578430176,suppress_attn_ca,nan,39.315704345703125,89.50807189941406,50.19236755371094,0.5607580019164674,0.4868044853210449,0.08680447936058044,7.092613220214844,0.0,0.9947286248207092,19.77271270751953,0.506044864654541,0.4894905090332031,0.5177993774414062,0.9612828493118286,19.998811721801758,0.9012828469276428,0.0,14.001188278198242,8,stage2,8,0.1,0.9999998807907104
38.41862869262695,37.91658401489258,0.5020439624786377,suppress_attn_ca,nan,37.91658401489258,89.50807189941406,51.591487884521484,0.5763892215497406,0.3547963798046112,0.0,7.864457607269287,0.0,0.929411768913269,19.682008743286133,0.5215994119644165,0.5050204396247864,0.533997118473053,0.882529616355896,19.916397094726562,0.8225296139717102,0.005020439624786377,14.083602905273438,9,stage2,9,0.1,0.9999998211860657
