step,loss,step_size,delta_linf01,delta_l2
0,29559.107421875,0.00784313725490196,0.0627451241016388,64.36917877197266
1,27098.126953125,0.00784313725490196,0.0627451241016388,64.46051025390625
2,24470.916015625,0.00784313725490196,0.0627451241016388,64.58592987060547
3,22747.791015625,0.00784313725490196,0.0627451241016388,64.70874786376953
4,17499.53515625,0.00784313725490196,0.0627451241016388,64.76387023925781
5,18991.09765625,0.00784313725490196,0.0627451241016388,64.92521667480469
6,18617.841796875,0.00784313725490196,0.0627451241016388,65.09928131103516
7,18996.4453125,0.00784313725490196,0.0627451241016388,65.30439758300781
8,17943.62109375,0.00784313725490196,0.0627451241016388,65.51824188232422
9,17868.517578125,0.00784313725490196,0.0627451241016388,65.75146484375
10,17937.158203125,0.00784313725490196,0.0627451241016388,65.99928283691406
11,15988.45703125,0.00784313725490196,0.0627451241016388,66.24195861816406
12,16219.0869140625,0.00784313725490196,0.0627451241016388,66.51205444335938
13,17471.6796875,0.00784313725490196,0.0627451241016388,66.80963134765625
14,16413.76171875,0.00784313725490196,0.0627451241016388,67.09829711914062
15,12954.318359375,0.00784313725490196,0.0627451241016388,67.1605224609375
16,15743.884765625,0.00784313725490196,0.0627451241016388,67.56524658203125
17,10298.3642578125,0.00784313725490196,0.0627451241016388,67.55809020996094
18,13000.61328125,0.00784313725490196,0.0627451241016388,67.72322845458984
19,16805.13671875,0.00784313725490196,0.0627451241016388,68.13168334960938
20,12281.541015625,0.00784313725490196,0.0627451241016388,68.21791076660156
21,16717.173828125,0.00784313725490196,0.0627451241016388,68.60518646240234
22,14461.421875,0.00784313725490196,0.0627451241016388,69.04940032958984
23,16039.470703125,0.00784313725490196,0.0627451241016388,69.37045288085938
24,15277.412109375,0.00784313725490196,0.0627451241016388,69.69194030761719
25,12421.1875,0.00784313725490196,0.0627451241016388,69.76273345947266
26,13249.0546875,0.00784313725490196,0.0627451241016388,70.03610229492188
27,14362.974609375,0.00784313725490196,0.0627451241016388,70.44540405273438
28,11126.2841796875,0.00784313725490196,0.0627451241016388,70.46089172363281
29,15858.5771484375,0.00784313725490196,0.0627451241016388,70.80377960205078
30,15370.03515625,0.00784313725490196,0.0627451241016388,71.20917510986328
31,15217.345703125,0.00784313725490196,0.0627451241016388,71.48027801513672
32,14292.57421875,0.00784313725490196,0.0627451241016388,71.80592346191406
33,14894.1806640625,0.00784313725490196,0.0627451241016388,72.07584381103516
34,13332.873046875,0.00784313725490196,0.0627451241016388,72.3608627319336
35,14263.1884765625,0.00784313725490196,0.0627451241016388,72.65081787109375
36,10228.6015625,0.00784313725490196,0.0627451241016388,72.5885238647461
37,12796.5595703125,0.00784313725490196,0.0627451241016388,72.83895111083984
38,14822.1630859375,0.00784313725490196,0.0627451241016388,73.17245483398438
39,13486.197265625,0.00784313725490196,0.0627451241016388,73.57657623291016
40,14525.8203125,0.00784313725490196,0.0627451241016388,73.76883697509766
41,13919.3603515625,0.00784313725490196,0.0627451241016388,74.08038330078125
42,14263.0859375,0.00784313725490196,0.0627451241016388,74.33187866210938
43,11674.072265625,0.00784313725490196,0.0627451241016388,74.24998474121094
44,13488.0986328125,0.00784313725490196,0.0627451241016388,74.58955383300781
45,13323.5244140625,0.00784313725490196,0.0627451241016388,74.92625427246094
46,13857.6220703125,0.00784313725490196,0.0627451241016388,75.14653778076172
47,8502.75390625,0.00784313725490196,0.0627451241016388,74.93885803222656
48,10506.8095703125,0.00784313725490196,0.0627451241016388,74.89531707763672
49,14518.2138671875,0.00784313725490196,0.0627451241016388,75.17395782470703
50,13588.05859375,0.00784313725490196,0.0627451241016388,75.66357421875
51,13973.5,0.00784313725490196,0.0627451241016388,75.85773468017578
52,13862.80078125,0.00784313725490196,0.0627451241016388,76.12791442871094
53,13873.1982421875,0.00784313725490196,0.0627451241016388,76.31562042236328
54,7393.2666015625,0.00784313725490196,0.0627451241016388,76.05672454833984
55,14112.3369140625,0.00784313725490196,0.0627451241016388,76.33367156982422
56,13722.3662109375,0.00784313725490196,0.0627451241016388,76.74227142333984
57,13108.333984375,0.00784313725490196,0.0627451241016388,76.96097564697266
58,12432.537109375,0.00784313725490196,0.0627451241016388,77.21965789794922
59,9878.0771484375,0.00784313725490196,0.0627451241016388,77.08815002441406
60,13717.6826171875,0.00784313725490196,0.0627451241016388,77.34962463378906
61,11077.1796875,0.00784313725490196,0.0627451241016388,77.32379150390625
62,13334.9072265625,0.00784313725490196,0.0627451241016388,77.5635757446289
63,13347.0654296875,0.00784313725490196,0.0627451241016388,77.89336395263672
64,12907.361328125,0.00784313725490196,0.0627451241016388,78.08795166015625
65,13307.7216796875,0.00784313725490196,0.0627451241016388,78.31539154052734
66,13438.2265625,0.00784313725490196,0.0627451241016388,78.49114990234375
67,5854.62744140625,0.00784313725490196,0.0627451241016388,78.1274642944336
68,13758.0205078125,0.00784313725490196,0.0627451241016388,78.40304565429688
69,12367.1630859375,0.00784313725490196,0.0627451241016388,78.73755645751953
70,13385.55859375,0.00784313725490196,0.0627451241016388,78.87638854980469
71,12861.2197265625,0.00784313725490196,0.0627451241016388,79.12366485595703
72,13162.2236328125,0.00784313725490196,0.0627451241016388,79.31818389892578
73,11007.373046875,0.00784313725490196,0.0627451241016388,79.06844329833984
74,13564.134765625,0.00784313725490196,0.0627451241016388,79.22555541992188
75,13182.05078125,0.00784313725490196,0.0627451241016388,79.49554443359375
76,12946.5068359375,0.00784313725490196,0.0627451241016388,79.66023254394531
77,8976.37109375,0.00784313725490196,0.0627451241016388,79.43588256835938
78,12520.8642578125,0.00784313725490196,0.0627451241016388,79.6522445678711
79,12669.4248046875,0.00784313725490196,0.0627451241016388,79.92810821533203
80,12625.298828125,0.00784313725490196,0.0627451241016388,80.08043670654297
81,12901.2080078125,0.00784313725490196,0.0627451241016388,80.30182647705078
82,11375.9462890625,0.00784313725490196,0.0627451241016388,80.38555145263672
83,12994.3291015625,0.00784313725490196,0.0627451241016388,80.55542755126953
84,12407.6865234375,0.00784313725490196,0.0627451241016388,80.73204040527344
85,7390.4267578125,0.00784313725490196,0.0627451241016388,80.36079406738281
86,11537.921875,0.00784313725490196,0.0627451241016388,80.41919708251953
87,12976.46875,0.00784313725490196,0.0627451241016388,80.63491821289062
88,12254.4560546875,0.00784313725490196,0.0627451241016388,80.94990539550781
89,11142.4658203125,0.00784313725490196,0.0627451241016388,80.94889831542969
90,13036.50390625,0.00784313725490196,0.0627451241016388,81.06429290771484
91,12492.921875,0.00784313725490196,0.0627451241016388,81.31979370117188
92,12795.7373046875,0.00784313725490196,0.0627451241016388,81.44965362548828
93,12436.87890625,0.00784313725490196,0.0627451241016388,81.61367797851562
94,11186.375,0.00784313725490196,0.0627451241016388,81.59101867675781
95,12849.97265625,0.00784313725490196,0.0627451241016388,81.74431610107422
96,11263.689453125,0.00784313725490196,0.0627451241016388,81.94303894042969
97,4095.8349609375,0.00784313725490196,0.0627451241016388,81.4631576538086
98,12773.556640625,0.00784313725490196,0.0627451241016388,81.65674591064453
99,12086.2548828125,0.00784313725490196,0.0627451241016388,81.99855041503906
