image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.0017909216694533825,0.008768380653389314,0.004931973293423653
task_attr_mod_color_11699,phase_gain,2.5,75,0.0045585669577121735,0.08161058032218065,
task_attr_mod_color_11699,phase_gain,2.5,150,0.003194548422470689,0.13210269916028541,
task_attr_mod_color_11699,phase_gain,2.5,200,0.0014540033880621195,0.16079810275626522,0.00404066126793623
task_attr_mod_color_11699,phase_gain,2.5,225,0.006464160047471523,0.17642465954577097,
task_attr_mod_color_11699,phase_gain,2.5,300,0.006521193310618401,0.21812848748042116,
task_attr_mod_color_11699,phase_gain,2.5,375,0.0010616241488605738,0.2616365732683606,
task_attr_mod_color_11699,phase_gain,2.5,400,0.008753793314099312,0.27424848535938046,0.003394038649275899
task_attr_mod_color_11699,phase_gain,2.5,450,0.001461885985918343,0.29751273984075877,
task_attr_mod_color_11699,phase_gain,2.5,525,0.007850810885429382,0.3345605910633484,
task_attr_mod_color_11699,phase_gain,2.5,600,0.0070825968869030476,0.3713956040071354,0.0029049464501440525
task_attr_mod_color_11699,phase_gain,2.5,675,0.0017744143260642886,0.4041649217934215,
task_attr_mod_color_11699,phase_gain,2.5,750,0.004864775110036135,0.4363088452836756,
task_attr_mod_color_11699,phase_gain,2.5,800,0.005622894503176212,0.45407906043334495,0.002538990695029497
task_attr_mod_color_11699,phase_gain,2.5,825,0.002416219562292099,0.46369441785589977,
task_attr_mod_color_11699,phase_gain,2.5,900,0.001995100174099207,0.49310954087626174,
task_attr_mod_color_11699,phase_gain,2.5,975,0.002081772778183222,0.5225746171249565,
task_attr_mod_color_11699,phase_gain,2.5,1000,0.001238561701029539,0.5318800034806822,0.0022207291331142187
task_attr_mod_color_11699,phase_gain,2.5,1050,0.0012105368077754974,0.5486307866341803,
task_attr_mod_color_11699,phase_gain,2.5,1125,0.0014668380608782172,0.5769014314305604,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.0020631402730941772,0.6038204566219979,0.001963880844414234
task_attr_mod_color_11699,phase_gain,2.5,1275,0.0007639549439772964,0.6297514847285068,
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0009832261130213737,0.6549443634702402,
task_attr_mod_color_11699,phase_gain,2.5,1400,0.0011799309868365526,0.6716984097633136,0.0017670061206445098
task_attr_mod_color_11699,phase_gain,2.5,1425,0.0009895864641293883,0.6799283197006614,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.0018680694047361612,0.7049141522363384,
task_attr_mod_color_11699,phase_gain,2.5,1575,0.0020208279602229595,0.7279719859467456,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.003993079997599125,0.7367747944222067,0.0016116611659526825
task_attr_mod_color_11699,phase_gain,2.5,1650,0.0007675696979276836,0.752331050948486,
task_attr_mod_color_11699,phase_gain,2.5,1725,0.004195067100226879,0.7747622258962756,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.0038972413167357445,0.7991486196919596,0.0015015704557299614
task_attr_mod_color_11699,phase_gain,2.5,1875,0.0006177629111334682,0.8225770372868082,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.0009418664267286658,0.8466974852071006,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.0015746112912893295,0.8607395905847546,0.0013706011231988668
task_attr_mod_color_11699,phase_gain,2.5,2025,0.0006515091517940164,0.8682096512791507,
task_attr_mod_color_11699,phase_gain,2.5,2100,0.0030798232182860374,0.889323088887922,
task_attr_mod_color_11699,phase_gain,2.5,2175,0.0007718960987403989,0.9106121105986773,
task_attr_mod_color_11699,phase_gain,2.5,2200,0.00325112696737051,0.9164495409850331,0.0012944549089297652
task_attr_mod_color_11699,phase_gain,2.5,2250,0.0020973789505660534,0.9295506384876436,
task_attr_mod_color_11699,phase_gain,2.5,2325,0.0023886477574706078,0.9497366918290985,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.0008082332788035274,0.9690279651061608,0.0012328193988651037
task_attr_mod_color_11699,phase_gain,2.5,2475,0.001002918346785009,0.9881869452662722,
task_attr_mod_color_11699,phase_gain,2.5,2550,0.004055689089000225,1.0044985914114166,
task_attr_mod_color_11699,phase_gain,2.5,2600,0.0019564805552363396,1.0166153084754612,0.0011874907650053501
task_attr_mod_color_11699,phase_gain,2.5,2625,0.0007059696363285184,1.022405314566655,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.0021335959900170565,1.0394415136616777,
task_attr_mod_color_11699,phase_gain,2.5,2775,0.0008895971113815904,1.0571790702227637,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.001260816352441907,1.0633670705708318,0.001129915937781334
task_attr_mod_color_11699,phase_gain,2.5,2850,0.0019102268852293491,1.0746665615210582,
task_attr_mod_color_11699,phase_gain,2.5,2925,0.0014682516921311617,1.0907479115906717,
task_attr_mod_color_11699,phase_gain,2.5,2999,0.0018347250297665596,1.1062230790985033,0.0010877340100705624
task_attr_mod_color_6205,phase_gain,2.5,0,0.0023798199836164713,0.008768380653389314,0.006233841646462679
task_attr_mod_color_6205,phase_gain,2.5,75,0.005382362753152847,0.08679675603136965,
task_attr_mod_color_6205,phase_gain,2.5,150,0.004107380751520395,0.14763971675948487,
task_attr_mod_color_6205,phase_gain,2.5,200,0.0021195532754063606,0.17793783855073095,0.004975496791303158
task_attr_mod_color_6205,phase_gain,2.5,225,0.00820709578692913,0.19689865776192134,
task_attr_mod_color_6205,phase_gain,2.5,300,0.008043523877859116,0.2445991912852419,
task_attr_mod_color_6205,phase_gain,2.5,375,0.0017060134559869766,0.2944941181909154,
task_attr_mod_color_6205,phase_gain,2.5,400,0.010096309706568718,0.3081534029107205,0.004223611205816269
task_attr_mod_color_6205,phase_gain,2.5,450,0.0018265950493514538,0.3359402056865646,
task_attr_mod_color_6205,phase_gain,2.5,525,0.00967811606824398,0.37528162254176817,
task_attr_mod_color_6205,phase_gain,2.5,600,0.009253986179828644,0.4189407441045945,0.0036812014877796173
task_attr_mod_color_6205,phase_gain,2.5,675,0.0024342206306755543,0.4565973068221371,
task_attr_mod_color_6205,phase_gain,2.5,750,0.006618247367441654,0.49202453337104074,
task_attr_mod_color_6205,phase_gain,2.5,800,0.007532996591180563,0.5104661394883397,0.003290971042588353
task_attr_mod_color_6205,phase_gain,2.5,825,0.0029815547168254852,0.5208381373999303,
task_attr_mod_color_6205,phase_gain,2.5,900,0.002197639551013708,0.5528005079620606,
task_attr_mod_color_6205,phase_gain,2.5,975,0.00238814577460289,0.5843321712930735,
task_attr_mod_color_6205,phase_gain,2.5,1000,0.001595116569660604,0.594775822311173,0.0029431574512273073
task_attr_mod_color_6205,phase_gain,2.5,1050,0.001853069057688117,0.613913265750087,
task_attr_mod_color_6205,phase_gain,2.5,1125,0.0020557879470288754,0.6446026039853812,
task_attr_mod_color_6205,phase_gain,2.5,1200,0.001625866862013936,0.6712060291942221,0.002679567551240325
task_attr_mod_color_6205,phase_gain,2.5,1275,0.000980438431724906,0.6979016380960669,
task_attr_mod_color_6205,phase_gain,2.5,1350,0.0018328656442463398,0.7238996421423599,
task_attr_mod_color_6205,phase_gain,2.5,1400,0.001888239523395896,0.7417540462930734,0.0025080079212784767
task_attr_mod_color_6205,phase_gain,2.5,1425,0.0013827579095959663,0.749630966106857,
task_attr_mod_color_6205,phase_gain,2.5,1500,0.002331534866243601,0.7730483706056387,
task_attr_mod_color_6205,phase_gain,2.5,1575,0.0030422043055295944,0.7950051394448312,
task_attr_mod_color_6205,phase_gain,2.5,1600,0.005527420900762081,0.8032330643056039,0.0023625651374459267
task_attr_mod_color_6205,phase_gain,2.5,1650,0.00091598613653332,0.8193618658632091,
task_attr_mod_color_6205,phase_gain,2.5,1725,0.005841702222824097,0.84220868321441,
task_attr_mod_color_6205,phase_gain,2.5,1800,0.004544056951999664,0.8657205827967281,0.002222623908892274
task_attr_mod_color_6205,phase_gain,2.5,1875,0.0008012941107153893,0.887375266489732,
task_attr_mod_color_6205,phase_gain,2.5,1950,0.0012297548819333315,0.9102429407413853,
task_attr_mod_color_6205,phase_gain,2.5,2000,0.0011643259786069393,0.9235306626348765,0.0021243065129965544
task_attr_mod_color_6205,phase_gain,2.5,2025,0.0007395407883450389,0.9312353158719109,
task_attr_mod_color_6205,phase_gain,2.5,2100,0.004301374312490225,0.9507533501566306,
task_attr_mod_color_6205,phase_gain,2.5,2175,0.0012314210180193186,0.9706382972937696,
task_attr_mod_color_6205,phase_gain,2.5,2200,0.0060672033578157425,0.975152796510616,0.002043779008090496
task_attr_mod_color_6205,phase_gain,2.5,2250,0.002580746077001095,0.9868207503045597,
task_attr_mod_color_6205,phase_gain,2.5,2325,0.005079540424048901,1.0039605540810999,
task_attr_mod_color_6205,phase_gain,2.5,2400,0.0012983039487153292,1.0212483140445527,0.001972684869542718
task_attr_mod_color_6205,phase_gain,2.5,2475,0.0014203478349372745,1.0375388313609468,
task_attr_mod_color_6205,phase_gain,2.5,2550,0.005817185156047344,1.0516198768708667,
task_attr_mod_color_6205,phase_gain,2.5,2600,0.004110162612050772,1.0628060281065088,0.0019210055470466614
task_attr_mod_color_6205,phase_gain,2.5,2625,0.0007979101501405239,1.068887976418378,
task_attr_mod_color_6205,phase_gain,2.5,2700,0.0035377657040953636,1.0852635529063697,
task_attr_mod_color_6205,phase_gain,2.5,2775,0.001022527227178216,1.1019824660633484,
task_attr_mod_color_6205,phase_gain,2.5,2800,0.0017035750206559896,1.1080576705534284,0.0018331296741962433
task_attr_mod_color_6205,phase_gain,2.5,2850,0.0013008026871830225,1.1170311956143404,
task_attr_mod_color_6205,phase_gain,2.5,2925,0.0020914480555802584,1.1313893904455272,
task_attr_mod_color_6205,phase_gain,2.5,2999,0.0026214011013507843,1.1451372694048034,0.0017809560522437096
