image_id,condition,seed,strength,source,prompt,fid_lpips,fid_psnr,fid_linf,siglip_ctrl,siglip_def,clip_ctrl,clip_def,effect_siglip,effect_clip,siglip_orig,edit_lpips
bird_03,N3,3,0.4,native,a butterfly,0.13480108976364136,29.634933471679688,0.7960784435272217,0.08439368009567261,0.08052043616771698,0.24610596895217896,0.24835588037967682,0.0038732439279556274,-0.0022499114274978638,0.004797370173037052,0.0738307386636734
bird_03,N3,4,0.4,native,a butterfly,0.13480108976364136,29.634933471679688,0.7960784435272217,0.07523593306541443,0.06005870923399925,0.2525720000267029,0.2552834749221802,0.015177223831415176,-0.002711474895477295,0.004797370173037052,0.05121923238039017
bird_03,photoguard_c,0,0.4,native,a butterfly,0.4014667570590973,40.826332092285156,0.2235293984413147,0.028503049165010452,0.09805363416671753,0.21949143707752228,0.26401886343955994,-0.06955058500170708,-0.04452742636203766,0.004797370173037052,0.516353964805603
bird_03,photoguard_c,1,0.4,native,a butterfly,0.4014667570590973,40.826332092285156,0.2235293984413147,0.08746729046106339,0.06582801043987274,0.23754070699214935,0.20999589562416077,0.021639280021190643,0.027544811367988586,0.004797370173037052,0.5625799298286438
bird_03,photoguard_c,2,0.4,native,a butterfly,0.4014667570590973,40.826332092285156,0.2235293984413147,0.08523856103420258,0.013417918235063553,0.24589404463768005,0.22481171786785126,0.07182064279913902,0.021082326769828796,0.004797370173037052,0.5544477701187134
bird_03,photoguard_c,3,0.4,native,a butterfly,0.4014667570590973,40.826332092285156,0.2235293984413147,0.08439368009567261,0.02445085346698761,0.24610596895217896,0.2116663008928299,0.059942826628685,0.03443966805934906,0.004797370173037052,0.5515649318695068
bird_03,photoguard_c,4,0.4,native,a butterfly,0.4014667570590973,40.826332092285156,0.2235293984413147,0.07523593306541443,0.07114142179489136,0.2525720000267029,0.25066077709198,0.004094511270523071,0.0019112229347229004,0.004797370173037052,0.5418556928634644
bird_03,mist,0,0.4,native,a butterfly,0.6212081909179688,26.619626998901367,0.0627451241016388,0.028503049165010452,0.07936491817235947,0.21949143707752228,0.26388949155807495,-0.050861869007349014,-0.04439805448055267,0.004797370173037052,0.711631178855896
bird_03,mist,1,0.4,native,a butterfly,0.6212081909179688,26.619626998901367,0.0627451241016388,0.08746729046106339,0.03543992340564728,0.23754070699214935,0.23714101314544678,0.05202736705541611,0.0003996938467025757,0.004797370173037052,0.6966082453727722
bird_03,mist,2,0.4,native,a butterfly,0.6212081909179688,26.619626998901367,0.0627451241016388,0.08523856103420258,0.059570424258708954,0.24589404463768005,0.2226075977087021,0.025668136775493622,0.023286446928977966,0.004797370173037052,0.6924121379852295
bird_03,mist,3,0.4,native,a butterfly,0.6212081909179688,26.619626998901367,0.0627451241016388,0.08439368009567261,0.03810163959860802,0.24610596895217896,0.23413994908332825,0.04629204049706459,0.011966019868850708,0.004797370173037052,0.7201484441757202
bird_03,mist,4,0.4,native,a butterfly,0.6212081909179688,26.619626998901367,0.0627451241016388,0.07523593306541443,0.03886383771896362,0.2525720000267029,0.23401977121829987,0.036372095346450806,0.018552228808403015,0.004797370173037052,0.7351093292236328
bird_03,dia_r,0,0.4,native,a butterfly,0.2968597114086151,40.46031188964844,0.02352944016456604,0.028503049165010452,0.08401846885681152,0.21949143707752228,0.27299046516418457,-0.05551541969180107,-0.05349902808666229,0.004797370173037052,0.410408079624176
bird_03,dia_r,1,0.4,native,a butterfly,0.2968597114086151,40.46031188964844,0.02352944016456604,0.08746729046106339,0.09452598541975021,0.23754070699214935,0.26293373107910156,-0.007058694958686829,-0.02539302408695221,0.004797370173037052,0.3798210024833679
bird_03,dia_r,2,0.4,native,a butterfly,0.2968597114086151,40.46031188964844,0.02352944016456604,0.08523856103420258,0.09158916771411896,0.24589404463768005,0.2757343649864197,-0.006350606679916382,-0.029840320348739624,0.004797370173037052,0.32370877265930176
bird_03,dia_r,3,0.4,native,a butterfly,0.2968597114086151,40.46031188964844,0.02352944016456604,0.08439368009567261,0.08014601469039917,0.24610596895217896,0.25278523564338684,0.0042476654052734375,-0.006679266691207886,0.004797370173037052,0.4087744951248169
bird_03,dia_r,4,0.4,native,a butterfly,0.2968597114086151,40.46031188964844,0.02352944016456604,0.07523593306541443,0.10239724814891815,0.2525720000267029,0.2606942653656006,-0.027161315083503723,-0.008122265338897705,0.004797370173037052,0.38365089893341064
bird_03,R,0,0.4,native,a butterfly,0.02159298025071621,36.64715576171875,0.43921568989753723,0.028503049165010452,0.03438722342252731,0.21949143707752228,0.21616952121257782,-0.005884174257516861,0.003321915864944458,0.004797370173037052,0.07856208086013794
bird_03,R,1,0.4,native,a butterfly,0.02159298025071621,36.64715576171875,0.43921568989753723,0.08746729046106339,0.07645786553621292,0.23754070699214935,0.2524929344654083,0.011009424924850464,-0.014952227473258972,0.004797370173037052,0.06654856353998184
bird_03,R,2,0.4,native,a butterfly,0.02159298025071621,36.64715576171875,0.43921568989753723,0.08523856103420258,0.06811419874429703,0.24589404463768005,0.24612466990947723,0.017124362289905548,-0.00023062527179718018,0.004797370173037052,0.05514584481716156
bird_03,R,3,0.4,native,a butterfly,0.02159298025071621,36.64715576171875,0.43921568989753723,0.08439368009567261,0.07713381946086884,0.24610596895217896,0.2447177767753601,0.007259860634803772,0.0013881921768188477,0.004797370173037052,0.08913898468017578
bird_03,R,4,0.4,native,a butterfly,0.02159298025071621,36.64715576171875,0.43921568989753723,0.07523593306541443,0.06236110255122185,0.2525720000267029,0.23839157819747925,0.012874830514192581,0.014180421829223633,0.004797370173037052,0.056928254663944244
bird_03,N1,0,0.5,native,a butterfly,0.05255722999572754,30.763336181640625,0.7254902124404907,0.09055854380130768,0.07521511614322662,0.2676704525947571,0.25772449374198914,0.015343427658081055,0.009945958852767944,0.004797370173037052,0.1497926115989685
bird_03,N1,1,0.5,native,a butterfly,0.05255722999572754,30.763336181640625,0.7254902124404907,0.09480451792478561,0.09182143211364746,0.260806143283844,0.27157890796661377,0.002983085811138153,-0.010772764682769775,0.004797370173037052,0.10364767909049988
bird_03,N1,2,0.5,native,a butterfly,0.05255722999572754,30.763336181640625,0.7254902124404907,0.10225255787372589,0.09002906084060669,0.26121458411216736,0.2713612914085388,0.012223497033119202,-0.01014670729637146,0.004797370173037052,0.10052458941936493
bird_03,N1,3,0.5,native,a butterfly,0.05255722999572754,30.763336181640625,0.7254902124404907,0.09463388472795486,0.09240365773439407,0.26744598150253296,0.26485511660575867,0.002230226993560791,0.002590864896774292,0.004797370173037052,0.16147381067276
bird_03,N1,4,0.5,native,a butterfly,0.05255722999572754,30.763336181640625,0.7254902124404907,0.10719290375709534,0.10220359265804291,0.24831658601760864,0.24903970956802368,0.004989311099052429,-0.0007231235504150391,0.004797370173037052,0.1135004311800003
bird_03,N2,0,0.5,native,a butterfly,0.06662255525588989,30.052806854248047,0.800000011920929,0.09055854380130768,0.08246827870607376,0.2676704525947571,0.26670801639556885,0.008090265095233917,0.0009624361991882324,0.004797370173037052,0.11899614334106445
bird_03,N2,1,0.5,native,a butterfly,0.06662255525588989,30.052806854248047,0.800000011920929,0.09480451792478561,0.09690332412719727,0.260806143283844,0.2708764970302582,-0.0020988062024116516,-0.010070353746414185,0.004797370173037052,0.14854975044727325
