image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,edit_strength,usable,seconds
task_obj_add_13726,none,floor,identity,0.0,0.0,0.0,0.0,,0.8,True,838.8
task_obj_add_13726,none,floor,blur1,0.26491,0.00043,0.0,0.0,,0.8,True,838.8
task_obj_add_13726,none,floor,jpeg75,0.13943,0.00075,0.0,0.0,,0.8,True,838.8
task_obj_add_13726,none,floor,crop_resize0.1,0.56261,0.0006,0.0,0.0,,0.8,True,838.8
