condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa_rd,woman_03,0.04,0.04046821594238281,0.875,dists,True,0.03258,0.07258037567138673,0.07304859161376953,3.6477153751932794,29.052865982055664,0.7170393466949463,0.8956233859062195,0.3120653033256531,0.9492978453636169,0.14288805425167084,0.07304859161376953,0.858573853969574,0.03526589646935463,0.054848991334438324
