image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,add,instruct-pix2pix,turn the color of potted plant to pink,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48118,0.93838,30.759,0.46079,0.11652,0.4601,0.65919,17.13,0.25221,0.26145,0.04,0.02898,36.2
task_attr_mod_color_136767,add,instruct-pix2pix,turn the color of astronaut to pink,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46447,0.87987,30.661,0.48067,0.09062,0.57418,0.40206,9.694,0.22569,0.34227,0.04,0.02931,36.4
task_attr_mod_color_184837,add,instruct-pix2pix,turn the color of frame to pink,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38302,0.95505,29.974,0.56348,0.0782,0.52212,0.53316,16.365,0.26533,0.31788,0.04,0.03172,36.4
task_attr_mod_color_32648,add,instruct-pix2pix,turn the color of potion bottle to orange,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.631,0.81524,31.6,0.20702,0.14874,0.61242,0.40981,10.512,0.0757,0.38534,0.04,0.0263,36.5
task_attr_mod_color_6205,add,instruct-pix2pix,turn the color of toolbox to red,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.53694,0.92368,31.254,0.43898,0.11588,0.66117,0.24607,7.211,0.54239,0.46519,0.04,0.02737,36.6
task_env_weather_112463,add,instruct-pix2pix,transform the setting to spring with blooming flowers,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.56555,0.94003,31.102,0.47144,0.07465,0.84528,0.36753,10.549,0.20987,0.3503,0.04,0.02785,36.6
task_env_weather_133752,add,instruct-pix2pix,transform the setting to a rainy day,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.57628,0.94614,31.351,0.4932,0.08915,0.57085,0.63521,18.617,0.31019,0.31189,0.04,0.02707,36.5
task_env_weather_181583,add,instruct-pix2pix,change the setting to a stormy day,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52183,0.94111,31.136,0.44978,0.06735,0.79705,0.39205,12.598,0.08259,0.4356,0.04,0.02775,36.5
task_env_weather_246440,add,instruct-pix2pix,transform the setting to autumn with falling leaves,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27566,0.9575,29.932,0.57292,0.03823,0.46653,0.41722,15.671,0.13794,0.25742,0.04,0.03187,36.4
task_env_weather_63722,add,instruct-pix2pix,change the setting to a snowy landscape,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46805,0.93586,31.344,0.50047,0.08058,0.52317,0.58125,15.073,0.19406,0.32393,0.04,0.02709,36.4
task_obj_add_13726,add,instruct-pix2pix,Add subscribe button,,0.04,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39952,0.92446,30.836,0.49651,0.0802,0.71653,0.45947,13.63,0.2896,0.37805,0.04,0.02872,36.5
