image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.0007352940645360632,0.1565360575914383
task_attr_mod_color_11699,phase_gain,2.5,75,0.11635430157184601,0.007991367636181692,
task_attr_mod_color_11699,phase_gain,2.5,150,0.0027810668107122183,0.013416487873810766,
task_attr_mod_color_11699,phase_gain,2.5,200,0.007117912173271179,0.016514672911046815,0.09591755270957947
task_attr_mod_color_11699,phase_gain,2.5,225,0.16107423603534698,0.018463557529150715,
task_attr_mod_color_11699,phase_gain,2.5,300,0.003581069875508547,0.022351232560331825,
task_attr_mod_color_11699,phase_gain,2.5,375,0.0026397935580462217,0.026884996764053256,
task_attr_mod_color_11699,phase_gain,2.5,400,0.06977927684783936,0.028079268458492866,0.06815430521965027
task_attr_mod_color_11699,phase_gain,2.5,450,0.09891113638877869,0.03119916980290637,
task_attr_mod_color_11699,phase_gain,2.5,525,0.003139416454359889,0.03516357733459508,
task_attr_mod_color_11699,phase_gain,2.5,600,0.04172041267156601,0.039816852892229374,0.049763742834329605
task_attr_mod_color_11699,phase_gain,2.5,675,0.004822643473744392,0.043969928809171596,
task_attr_mod_color_11699,phase_gain,2.5,750,0.004782034084200859,0.04743155564740689,
task_attr_mod_color_11699,phase_gain,2.5,800,0.04561619833111763,0.04971360058446456,0.03824981674551964
task_attr_mod_color_11699,phase_gain,2.5,825,0.043777693063020706,0.05076597556089744,
task_attr_mod_color_11699,phase_gain,2.5,900,0.0011588638881221414,0.05400784354514735,
task_attr_mod_color_11699,phase_gain,2.5,975,0.029817186295986176,0.057500833913447034,
task_attr_mod_color_11699,phase_gain,2.5,1000,0.008805076591670513,0.05838435161416638,0.03069140948355198
task_attr_mod_color_11699,phase_gain,2.5,1050,0.027393419295549393,0.0603564900673657,
task_attr_mod_color_11699,phase_gain,2.5,1125,0.005728206597268581,0.06330536097575125,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.003991694655269384,0.06593528038526801,0.026177264750003815
task_attr_mod_color_11699,phase_gain,2.5,1275,0.028894327580928802,0.0682898927877364,
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0014090604381635785,0.0703952738408603,
task_attr_mod_color_11699,phase_gain,2.5,1400,0.008952630683779716,0.07211800305828693,0.02350696362555027
task_attr_mod_color_11699,phase_gain,2.5,1425,0.005691636353731155,0.07267894241646362,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.0035736276768147945,0.0747336190393317,
task_attr_mod_color_11699,phase_gain,2.5,1575,0.003637863788753748,0.0764329907489993,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.022685660049319267,0.07723119661141084,0.02169141173362732
