image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27705,0.85607,21.13,0.32346,0.15566,0.36133,0.64529,17.544,0.28434,0.2744,1.0,0.0878,36.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38653,0.77439,19.812,0.22715,0.21505,0.48066,0.57224,15.745,0.19141,0.34316,1.0,0.10218,36.7
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3961,0.69599,17.157,0.23171,0.2324,0.48071,0.38936,14.858,0.24241,0.32205,0.98824,0.13872,36.8
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39084,0.9248,28.749,0.22021,0.17109,0.35407,0.67702,16.405,0.65978,0.28101,0.99608,0.03652,36.7
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29545,0.8581,24.115,0.3525,0.18331,0.52835,0.46823,9.721,0.34582,0.34649,0.90449,0.06227,36.8
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43839,0.83289,22.57,0.35334,0.12354,0.44191,0.52287,16.72,0.26626,0.2323,0.99608,0.07439,36.8
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40597,0.86717,25.648,0.35788,0.12748,0.56807,0.61653,16.387,0.34667,0.3358,0.96078,0.05219,36.8
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43425,0.79628,23.537,0.33057,0.17005,0.68205,0.5645,13.963,0.36998,0.39373,0.97305,0.06655,36.8
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45041,0.6493,15.06,0.20932,0.18787,0.50905,0.37576,15.515,0.11312,0.2748,1.0,0.17661,36.7
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33642,0.80177,20.127,0.27375,0.17399,0.37522,0.63338,17.875,0.1907,0.25892,0.86667,0.09855,36.8
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45359,0.74724,19.049,0.22636,0.20036,0.75364,0.43356,14.814,0.19103,0.44382,1.0,0.11157,36.7
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28849,0.87148,22.823,0.38653,0.18038,0.42329,0.69703,15.453,0.322,0.27673,0.95294,0.07225,36.8
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54369,0.67977,18.776,0.19493,0.23395,0.55852,0.34242,15.196,0.1642,0.41027,0.98824,0.11513,36.8
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34307,0.89784,27.984,0.43484,0.1332,0.47642,0.53333,13.847,0.24099,0.29883,0.85098,0.03988,36.8
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3395,0.79741,21.299,0.4144,0.16101,0.35994,0.4969,17.397,0.35496,0.28726,1.0,0.08611,36.8
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43052,0.7471,18.813,0.31024,0.17534,0.48336,0.33305,13.336,0.04691,0.27494,0.99216,0.11464,36.7
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43381,0.88892,25.155,0.36623,0.13812,0.42118,0.73383,19.77,0.31519,0.23831,0.96078,0.05524,36.8
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44179,0.80891,21.497,0.35746,0.15516,0.6537,0.3387,13.214,0.06595,0.386,1.0,0.08417,36.7
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4719,0.7097,18.617,0.21386,0.19348,0.54158,0.45134,15.816,0.24541,0.36703,1.0,0.11725,36.8
task_obj_remove_657585,phase_gain,instruct-pix2pix,Remove frisbee,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43885,0.91711,28.134,0.52894,0.13146,0.46046,0.73811,19.065,0.59919,0.27081,0.99608,0.0392,36.9
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52197,0.55037,16.68,0.06853,0.27075,0.18835,0.80146,21.019,0.26336,0.18821,1.0,0.14655,36.7
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.51156,0.6992,18.247,0.21284,0.2416,0.5477,0.43398,14.253,0.13556,0.31751,0.99608,0.12237,36.8
task_obj_swap_joint_mask_75733,phase_gain,instruct-pix2pix,Replace the snowy landscape with sea,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43015,0.80504,22.426,0.1907,0.17844,0.50795,0.62191,14.016,0.28835,0.34785,0.98824,0.07563,36.8
task_obj_swap_rand_mask_298147,phase_gain,instruct-pix2pix,Replace the wizard's robe with red shirt,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.53303,0.59468,17.743,0.13375,0.23877,0.73857,0.2925,13.947,0.12023,0.39146,1.0,0.12967,36.8
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.4,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42761,0.74409,19.989,0.23881,0.19429,0.56777,0.43252,13.658,0.29009,0.40003,1.0,0.10012,36.8
