image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,dct_shield_y_nodc,instruct-pix2pix,turn the color of frame to pink,,1.0,False,100,7.5,1.5,20260812,True,0.2629,0.99142,31.902,0.58873,0.01826,0.38273,0.69735,18.845,0.32383,0.21747,0.15061,0.0254,553.5
task_env_weather_112463,dct_shield_y_nodc,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,100,7.5,1.5,20260812,True,0.51015,0.98738,32.826,0.5027,0.017,0.40683,0.55366,16.383,0.3195,0.21358,0.15829,0.02284,557.2
task_env_weather_246440,dct_shield_y_nodc,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,100,7.5,1.5,20260812,True,0.21829,0.98639,30.866,0.60462,0.00884,0.3978,0.50271,16.571,0.16331,0.20776,0.25386,0.02862,554.5
task_obj_add_340466,dct_shield_y_nodc,instruct-pix2pix,Add orange juice,,1.0,False,100,7.5,1.5,20260812,True,0.43546,0.98708,32.637,0.5088,0.04429,0.4866,0.73292,16.663,0.34986,0.26356,0.18572,0.02334,555.0
task_obj_add_692065,dct_shield_y_nodc,instruct-pix2pix,Add monk,,1.0,False,100,7.5,1.5,20260812,True,0.30019,0.99279,31.865,0.60539,0.00934,0.28792,0.77544,20.747,0.38678,0.16941,0.18573,0.02551,552.7
task_obj_remove_380621,dct_shield_y_nodc,instruct-pix2pix,Remove iceberg,,1.0,False,100,7.5,1.5,20260812,True,0.44087,0.98749,32.92,0.51261,0.03069,0.57139,0.43244,11.359,0.15378,0.28663,0.1574,0.02259,553.0
task_obj_swap_joint_mask_276754,dct_shield_y_nodc,instruct-pix2pix,Replace the satellite dish with rocket,,1.0,False,100,7.5,1.5,20260812,True,0.33965,0.93931,32.606,0.51374,0.03356,0.61057,0.71004,15.539,0.06076,0.33335,0.14704,0.02343,552.9
task_obj_swap_rand_mask_298147,dct_shield_y_nodc,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.0,False,100,7.5,1.5,20260812,True,0.33377,0.9681,31.66,0.53337,0.02361,0.45002,0.53906,18.335,0.22632,0.24541,0.28015,0.02612,551.3
