image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,advdrop,instruct-pix2pix,turn the color of frame to pink,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.10457,0.97691,34.095,0.72669,0.03337,0.12189,0.90868,26.02,0.46029,0.06927,0.19021,0.01974,285.6
task_env_weather_112463,advdrop,instruct-pix2pix,transform the setting to spring with blooming flowers,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.17946,0.9647,38.117,0.77131,0.04114,0.24494,0.79631,22.259,0.43139,0.10526,0.14654,0.01242,286.1
task_env_weather_246440,advdrop,instruct-pix2pix,transform the setting to autumn with falling leaves,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.04574,0.98447,34.682,0.7707,0.0075,0.17529,0.83042,22.129,0.33111,0.07437,0.20633,0.01845,286.3
task_obj_add_340466,advdrop,instruct-pix2pix,Add orange juice,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.20903,0.95712,35.249,0.68929,0.06916,0.40118,0.77298,12.817,0.44194,0.1619,0.2127,0.01728,281.6
task_obj_add_692065,advdrop,instruct-pix2pix,Add monk,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.0916,0.98175,35.338,0.76634,0.0394,0.10485,0.94625,27.759,0.56534,0.04913,0.20977,0.0171,135.8
task_obj_remove_380621,advdrop,instruct-pix2pix,Remove iceberg,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.27961,0.95348,33.947,0.64374,0.07114,0.31052,0.81026,22.75,0.34067,0.12061,0.18363,0.02008,134.6
task_obj_swap_joint_mask_276754,advdrop,instruct-pix2pix,Replace the satellite dish with rocket,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.20778,0.96208,31.582,0.56923,0.03304,0.20481,0.8379,21.204,0.23902,0.17389,0.21025,0.02636,134.5
task_obj_swap_rand_mask_298147,advdrop,instruct-pix2pix,Replace the wizard's robe with red shirt,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.14061,0.95982,33.816,0.66538,0.02325,0.20193,0.83756,23.231,0.34671,0.05969,0.22799,0.02038,134.6
