image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,identity,0.0,train,0.0,18.42001724243164,0.8957717418670654,0.6636655330657959,0.35484957695007324,0.1304038166999817,0.9652063846588135,4.215788341561983,3.3302693535336836,0.2232273519039154,0.05863351374864578,0.19545945525169373,0.03505122661590576,22.703384399414062,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.0153886079788208,0.9713818430900574,0.0,80.0,0.35484957695007324
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,0.0,heldout,0.0,22.73693084716797,0.8302093744277954,0.8574759364128113,0.15490593016147614,0.07645964622497559,1.0096532106399536,3.607388867230174,3.142447655908504,0.21795710921287537,0.04843774065375328,0.2118803709745407,0.03876587375998497,22.703384399414062,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.0153886079788208,0.9713818430900574,0.0,80.0,0.15490593016147614
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,0.5,heldout,0.0,23.329622268676758,0.7479115724563599,0.8593056201934814,0.16546040773391724,0.08280646800994873,0.7467764616012573,3.607388867230174,2.762290066894211,0.21795710921287537,0.04843774065375328,0.2123856097459793,0.02121666446328163,23.16168785095215,0.8120126724243164,0.9203099012374878,0.07120074331760406,0.021267592906951904,0.7024698853492737,0.07280343770980835,27.877161026000977,0.09265697002410889
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,1.0,heldout,0.0,22.43561553955078,0.7570855021476746,0.7898240089416504,0.3249068558216095,0.13267230987548828,0.38236895203590393,3.607388867230174,4.167563052056667,0.21795710921287537,0.04843774065375328,0.21739666163921356,0.01406389381736517,21.94526481628418,0.709044337272644,0.874586820602417,0.22773534059524536,0.0858316421508789,0.31896325945854187,0.3081440329551697,22.882883071899414,0.01676282286643982
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,1.5,heldout,0.0,21.502246856689453,0.752167820930481,0.723013162612915,0.44176632165908813,0.1860021948814392,0.2390361875295639,3.607388867230174,6.3058859463558905,0.21795710921287537,0.04843774065375328,0.22128453850746155,0.0388568714261055,20.826204299926758,0.746852695941925,0.7992591857910156,0.34414637088775635,0.1606980562210083,0.17609520256519318,0.4379340708255768,21.619068145751953,0.0038322508335113525
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,2.0,heldout,0.0,20.912147521972656,0.737514078617096,0.6672557592391968,0.5129954814910889,0.228321373462677,0.15858705341815948,3.607388867230174,7.511228524336092,0.21795710921287537,0.04843774065375328,0.21327069401741028,0.028228169307112694,20.05893898010254,0.8019541501998901,0.7241787314414978,0.42474889755249023,0.20409715175628662,0.11197946220636368,0.5099867582321167,20.968475341796875,0.003008723258972168
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,blur,3.0,heldout,0.0,20.00843048095703,0.7556484937667847,0.5775235891342163,0.5836763978004456,0.2789475917816162,0.0850667878985405,3.607388867230174,9.051856715960415,0.21795710921287537,0.04843774065375328,0.2084948718547821,0.030645262449979782,19.047046661376953,0.8484398722648621,0.6001780033111572,0.5303757190704346,0.2594248056411743,0.058089569211006165,0.5855351686477661,20.02093505859375,-0.0018587708473205566
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,jpeg,95,heldout,0.0,22.617414474487305,0.7673968076705933,0.8512158393859863,0.16282612085342407,0.08594918251037598,1.0125858783721924,3.607388867230174,3.0840464322039356,0.21795710921287537,0.04843774065375328,0.21300245821475983,0.03335008770227432,22.57404136657715,0.9450980424880981,0.9126924872398376,0.06634709239006042,0.017412662506103516,0.9688575267791748,0.04655233025550842,29.74864959716797,0.11627379059791565
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,jpeg,85,heldout,0.0,22.326515197753906,0.811282753944397,0.839413583278656,0.1762704998254776,0.08365893363952637,1.0134268999099731,3.607388867230174,3.15109562143926,0.21795710921287537,0.04843774065375328,0.21494822204113007,0.0368131622672081,22.378576278686523,0.9686274528503418,0.904430627822876,0.10259784758090973,0.019333600997924805,0.9694016575813293,0.08944735676050186,26.51421546936035,0.08682314306497574
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.9,rotate,0,0.0,,,10149.0,0.55,512.0,332.0,182.33333333333334,,,,0.19408461451530457,0.14515042304992676,0.04893418401479721,0.35484957695007324,22.703392028808594,0.9169909358024597,22.703392028808594,0.9169909358024597,0.9188939332962036,0.04893418401479721,0.6324551105499268,2.1213202476501465,1.7961629629135132,1.7540504932403564,32,jpeg,75,heldout,0.0,22.098304748535156,0.8385499715805054,0.8301210403442383,0.18254488706588745,0.08454269170761108,1.0112463235855103,3.607388867230174,2.633312268414828,0.21795710921287537,0.04843774065375328,0.21697163581848145,0.053001925349235535,22.201499938964844,0.8901960849761963,0.8979930281639099,0.13500824570655823,0.024070143699645996,0.9681254029273987,0.1362108737230301,24.49603843688965,0.04633401334285736
