image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_shield,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,100,7.5,1.5,20260812,False,0.46747,0.85217,29.192,0.48053,0.05426,0.48256,0.64517,16.207,0.26637,0.26174,0.24174,0.03471,388.3
task_attr_mod_color_6205,dct_shield,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,100,7.5,1.5,20260812,False,0.50597,0.84359,29.431,0.46829,0.06052,0.74972,0.19799,6.518,0.27767,0.7332,0.31104,0.03376,391.0
task_env_weather_246440,dct_shield,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,100,7.5,1.5,20260812,False,0.25929,0.93045,28.25,0.60474,0.01956,0.47633,0.43401,16.057,0.14175,0.25098,0.30416,0.03868,385.2
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,1.0,False,100,7.5,1.5,20260812,False,0.42476,0.91912,29.674,0.58757,0.05821,0.57761,0.40044,15.862,0.27098,0.37262,0.23342,0.03283,388.1
task_obj_remove_257910,dct_shield,instruct-pix2pix,Remove bracelet,,1.0,False,100,7.5,1.5,20260812,False,0.51832,0.80667,29.493,0.41926,0.05848,0.71384,0.23766,7.821,0.0397,0.33709,0.24857,0.03352,392.4
task_obj_swap_joint_mask_276754,dct_shield,instruct-pix2pix,Replace the satellite dish with rocket,,1.0,False,100,7.5,1.5,20260812,False,0.40847,0.83445,29.492,0.51648,0.06671,0.70146,0.4283,11.926,0.01009,0.42009,0.23944,0.03353,385.0
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.0,False,100,7.5,1.5,20260812,False,0.45464,0.84604,29.365,0.49575,0.04099,0.76004,0.24711,9.637,0.07155,0.47137,0.26852,0.03402,88.5
