condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,bird_03,0.2,0.20205174386501312,0.1796875,3.616119737608741,41.53999328613281,0.011274516582489014,0.9863313436508179,0.7888119220733643,0.9965301156044006,0.20205174386501312,0.0374683141708374,0.9775737524032593,0.008374703116714954,0.0
