condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,cat_02,0.1,0.10414950549602509,0.28125,3.972820816771795,37.44584274291992,0.017647087574005127,0.988269031047821,0.7771762609481812,0.9948247075080872,0.10414950549602509,0.01936328411102295,0.9353641867637634,0.013418248854577541,0.0
