image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.0060906851237715635,0.13065601885318756
task_attr_mod_color_11699,phase_gain,2.5,150,0.0012907283380627632,0.10133670603735206,
task_attr_mod_color_11699,phase_gain,2.5,300,0.001902169082313776,0.15930151194399728,
task_attr_mod_color_11699,phase_gain,2.5,400,0.0016593148466199636,0.19552871018969717,0.0026069150771945715
task_attr_mod_color_11699,phase_gain,2.5,450,0.004933550953865051,0.2103116955454519,
task_attr_mod_color_11699,phase_gain,2.5,600,0.002480375347658992,0.2555437183656747,
task_attr_mod_color_11699,phase_gain,2.5,750,0.0006113691488280892,0.29815035051557603,
task_attr_mod_color_11699,phase_gain,2.5,800,0.0012628925032913685,0.3098792842303342,0.0016497117467224598
task_attr_mod_color_11699,phase_gain,2.5,900,0.0005679940804839134,0.3343002650394477,
task_attr_mod_color_11699,phase_gain,2.5,1050,0.0009469358483329415,0.3704275234039622,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.002689377637580037,0.4056392852999188,0.001410340191796422
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0005192110547795892,0.43689992449457593,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.0019292859360575676,0.46852177284560276,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.001101850881241262,0.48687875827568455,0.0013124386314302683
task_attr_mod_color_11699,phase_gain,2.5,1650,0.0016046587843447924,0.49675479862803107,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.0008217983995564282,0.523910273405775,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.0009087760699912906,0.5511389070929777,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.0017520925030112267,0.5594293539346212,0.0012389728799462318
task_attr_mod_color_11699,phase_gain,2.5,2100,0.0008956017554737628,0.5754576111370954,
task_attr_mod_color_11699,phase_gain,2.5,2250,0.0011013343464583158,0.5983974053055023,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.00026619649725034833,0.6198829620605639,0.0012105368077754974
task_attr_mod_color_11699,phase_gain,2.5,2550,0.0005944541189819574,0.6406049792790637,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.0009795380756258965,0.6613920530767781,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.0019192253239452839,0.6754880784368111,0.0011592431692406535
task_attr_mod_color_11699,phase_gain,2.5,2850,0.001814171439036727,0.6807471094021929,
task_attr_mod_color_11699,phase_gain,2.5,3000,0.0011393947061151266,0.6992127381185462,
task_attr_mod_color_11699,phase_gain,2.5,3150,0.001139374915510416,0.7153793649023958,
task_attr_mod_color_11699,phase_gain,2.5,3200,0.0029523936100304127,0.7212228003719979,0.0011211098171770573
task_attr_mod_color_11699,phase_gain,2.5,3300,0.0011825300753116608,0.7319365373738252,
task_attr_mod_color_11699,phase_gain,2.5,3450,0.0004310685908421874,0.7474763864264271,
task_attr_mod_color_11699,phase_gain,2.5,3600,0.0005976809188723564,0.764030338813595,0.0011042654514312744
task_attr_mod_color_11699,phase_gain,2.5,3750,0.0009097637375816703,0.7776708321549773,
task_attr_mod_color_11699,phase_gain,2.5,3900,0.0009014183888211846,0.7898888334457304,
task_attr_mod_color_11699,phase_gain,2.5,4000,0.0017781010828912258,0.7977984390409271,0.0011015472700819373
task_attr_mod_color_11699,phase_gain,2.5,4050,0.002102954313158989,0.8023295961320919,
task_attr_mod_color_11699,phase_gain,2.5,4200,0.000802093418315053,0.8148929237005453,
task_attr_mod_color_11699,phase_gain,2.5,4350,0.001596176065504551,0.8266587490210582,
task_attr_mod_color_11699,phase_gain,2.5,4400,0.0008279586909338832,0.8305996381540782,0.0010918623302131891
task_attr_mod_color_11699,phase_gain,2.5,4500,0.0010483330115675926,0.8373621867386007,
task_attr_mod_color_11699,phase_gain,2.5,4650,0.001178857171908021,0.8484637342825444,
task_attr_mod_color_11699,phase_gain,2.5,4800,0.0028377592097967863,0.857350387316539,0.0010710296919569373
task_attr_mod_color_11699,phase_gain,2.5,4950,0.00046322192065417767,0.8673667166108308,
task_attr_mod_color_11699,phase_gain,2.5,5100,0.0006037846906110644,0.8759742182514648,
task_attr_mod_color_11699,phase_gain,2.5,5200,0.000762636074796319,0.8824703666137312,0.0010665232548490167
task_attr_mod_color_11699,phase_gain,2.5,5250,0.00025431031826883554,0.8850143578141316,
task_attr_mod_color_11699,phase_gain,2.5,5400,0.0022252530325204134,0.8928768812906079,
task_attr_mod_color_11699,phase_gain,2.5,5550,0.0006842856528237462,0.9005298273617879,
task_attr_mod_color_11699,phase_gain,2.5,5600,0.0009779618121683598,0.9034705506185462,0.0010536268819123507
task_attr_mod_color_11699,phase_gain,2.5,5700,0.00043715472565963864,0.9081923872313349,
task_attr_mod_color_11699,phase_gain,2.5,5850,0.00034589559072628617,0.9153350167961045,
task_attr_mod_color_11699,phase_gain,2.5,5999,0.004166346974670887,0.9226895646156021,0.0010696891695261002
task_attr_mod_color_6205,phase_gain,2.5,0,0.3852142095565796,0.0060906851237715635,0.13039202988147736
task_attr_mod_color_6205,phase_gain,2.5,150,0.0015760008245706558,0.0990883266733561,
task_attr_mod_color_6205,phase_gain,2.5,300,0.002240176545456052,0.15617599358067932,
task_attr_mod_color_6205,phase_gain,2.5,400,0.001978549174964428,0.19225888344428008,0.003136732615530491
task_attr_mod_color_6205,phase_gain,2.5,450,0.005535920616239309,0.20734131680825066,
task_attr_mod_color_6205,phase_gain,2.5,600,0.003438784508034587,0.2562311123136385,
task_attr_mod_color_6205,phase_gain,2.5,750,0.0010610792087391019,0.3038754110649437,
task_attr_mod_color_6205,phase_gain,2.5,800,0.0012696078047156334,0.3157307869061086,0.0019838910084217787
task_attr_mod_color_6205,phase_gain,2.5,900,0.0006078521255403757,0.343435855966832,
task_attr_mod_color_6205,phase_gain,2.5,1050,0.0022042379714548588,0.38496562826313957,
task_attr_mod_color_6205,phase_gain,2.5,1200,0.003129606833681464,0.42363029489717485,0.0016395797720178962
task_attr_mod_color_6205,phase_gain,2.5,1350,0.00093926175031811,0.4576333581694512,
task_attr_mod_color_6205,phase_gain,2.5,1500,0.0023767631500959396,0.49011498827989036,
task_attr_mod_color_6205,phase_gain,2.5,1600,0.0011555769015103579,0.5112072800643926,0.0014769888948649168
task_attr_mod_color_6205,phase_gain,2.5,1650,0.0017493588384240866,0.5217403660336176,
task_attr_mod_color_6205,phase_gain,2.5,1800,0.001132490113377571,0.5504571160009862,
task_attr_mod_color_6205,phase_gain,2.5,1950,0.0016425331123173237,0.5792122259869185,
task_attr_mod_color_6205,phase_gain,2.5,2000,0.0012692493619397283,0.5877187005996926,0.001363241346552968
task_attr_mod_color_6205,phase_gain,2.5,2100,0.0016604907577857375,0.6054511970283676,
task_attr_mod_color_6205,phase_gain,2.5,2250,0.001514051342383027,0.6286186574990573,
task_attr_mod_color_6205,phase_gain,2.5,2400,0.00033846634323708713,0.6500061217858075,0.0013440692564472556
task_attr_mod_color_6205,phase_gain,2.5,2550,0.0008747635292820632,0.6710168101541653,
task_attr_mod_color_6205,phase_gain,2.5,2700,0.0018108324147760868,0.6918459977139895,
task_attr_mod_color_6205,phase_gain,2.5,2800,0.0021691243164241314,0.7060754650880322,0.0012617666507139802
task_attr_mod_color_6205,phase_gain,2.5,2850,0.0022221263498067856,0.7115607075393027,
task_attr_mod_color_6205,phase_gain,2.5,3000,0.0030776772182434797,0.7303300699671511,
task_attr_mod_color_6205,phase_gain,2.5,3150,0.001251201261766255,0.7464017427884615,
task_attr_mod_color_6205,phase_gain,2.5,3200,0.0031246694270521402,0.7521036441111207,0.0012277503265067935
task_attr_mod_color_6205,phase_gain,2.5,3300,0.0013174188788980246,0.7633603222169045,
task_attr_mod_color_6205,phase_gain,2.5,3450,0.0009710372542031109,0.7802689960044669,
task_attr_mod_color_6205,phase_gain,2.5,3600,0.0008561920840293169,0.7953710982821383,0.0012157768942415714
task_attr_mod_color_6205,phase_gain,2.5,3750,0.0014787083491683006,0.8086048514727636,
task_attr_mod_color_6205,phase_gain,2.5,3900,0.001409362070262432,0.8213519368546235,
task_attr_mod_color_6205,phase_gain,2.5,4000,0.0014204911421984434,0.8295256426118894,0.0011987201869487762
task_attr_mod_color_6205,phase_gain,2.5,4050,0.002133883535861969,0.834189551699008,
task_attr_mod_color_6205,phase_gain,2.5,4200,0.0008930644253268838,0.8461185521268418,
task_attr_mod_color_6205,phase_gain,2.5,4350,0.0017685354687273502,0.857340469864906,
task_attr_mod_color_6205,phase_gain,2.5,4400,0.0008853761246427894,0.8612332877400221,0.0011735965963453054
task_attr_mod_color_6205,phase_gain,2.5,4500,0.0012160793412476778,0.8682085227767142,
task_attr_mod_color_6205,phase_gain,2.5,4650,0.0008082399726845324,0.8791959012247651,
task_attr_mod_color_6205,phase_gain,2.5,4800,0.004317113198339939,0.887987705668436,0.0011555386008694768
task_attr_mod_color_6205,phase_gain,2.5,4950,0.0004817901935894042,0.8970993181851142,
task_attr_mod_color_6205,phase_gain,2.5,5100,0.0009135636501014233,0.9057181195795626,
task_attr_mod_color_6205,phase_gain,2.5,5200,0.0007845098152756691,0.9120185781413157,0.0011472681071609259
task_attr_mod_color_6205,phase_gain,2.5,5250,0.00025288481265306473,0.91408863910764,
task_attr_mod_color_6205,phase_gain,2.5,5400,0.00264927395619452,0.9219001216425919,
task_attr_mod_color_6205,phase_gain,2.5,5550,0.0009146386873908341,0.9294915824595371,
task_attr_mod_color_6205,phase_gain,2.5,5600,0.001117162173613906,0.931699492944367,0.001138643128797412
task_attr_mod_color_6205,phase_gain,2.5,5700,0.0008218418806791306,0.9368402249028309,
task_attr_mod_color_6205,phase_gain,2.5,5850,0.0005634353728964925,0.9442797956368199,
task_attr_mod_color_6205,phase_gain,2.5,5999,0.005235609598457813,0.9509593970261921,0.001145783462561667
