step,t,layer,side,content_mass_mean,content_mass_max,entropy
0,600,0,64,0.421830415725708,0.6025390625,2.7803640365600586
0,600,1,64,0.6315082311630249,0.798828125,1.8783392906188965
0,600,2,64,0.5696837902069092,0.701171875,2.2454123497009277
0,600,3,64,0.6676380634307861,0.806640625,1.9170114994049072
0,600,4,32,0.3981146812438965,0.4892578125,2.8372554779052734
0,600,5,32,0.4257969856262207,0.578125,3.061833620071411
0,600,6,32,0.4981403350830078,0.611328125,2.5578293800354004
0,600,7,32,0.4309229850769043,0.5556640625,2.701221227645874
0,600,8,32,0.5071067810058594,0.623046875,2.2219605445861816
0,600,9,32,0.5546541213989258,0.63671875,1.9306960105895996
0,600,10,32,0.6998653411865234,0.734375,1.5140089988708496
0,600,11,32,0.7143516540527344,0.748046875,1.4976801872253418
0,600,12,32,0.6822042465209961,0.7080078125,1.5631794929504395
0,600,13,32,0.5885086059570312,0.669921875,2.079763412475586
0,600,14,32,0.36159753799438477,0.466796875,2.969268321990967
0,600,15,32,0.40850019454956055,0.5439453125,3.012566328048706
0,600,16,32,0.3613927364349365,0.5751953125,3.275043487548828
0,600,17,32,0.4248504638671875,0.66015625,3.069026470184326
0,600,18,32,0.4476339817047119,0.5869140625,3.0393433570861816
0,600,19,32,0.37749695777893066,0.5380859375,2.835991621017456
0,600,20,32,0.4181711673736572,0.576171875,2.727543830871582
0,600,21,32,0.39636898040771484,0.5263671875,2.828984498977661
0,600,22,32,0.4409034252166748,0.5859375,2.713402271270752
0,600,23,32,0.5110795497894287,0.6455078125,2.2287306785583496
0,600,24,32,0.45336055755615234,0.5625,2.570178747177124
0,600,25,32,0.36964845657348633,0.51953125,3.093479633331299
0,600,26,32,0.4432206153869629,0.6640625,2.7061662673950195
0,600,27,32,0.5469341278076172,0.654296875,2.4535295963287354
0,600,28,32,0.6235084533691406,0.732421875,2.1060385704040527
0,600,29,32,0.6675271987915039,0.76171875,1.937531590461731
0,600,30,32,0.6066427230834961,0.748046875,2.3132545948028564
0,600,31,32,0.7157773971557617,0.822265625,1.8399903774261475
0,600,32,32,0.7923688888549805,0.869140625,1.6024436950683594
0,600,33,32,0.7211198806762695,0.84765625,1.8427693843841553
0,600,34,32,0.39894771575927734,0.5302734375,3.008395195007324
0,600,35,32,0.3552582263946533,0.498046875,3.281182289123535
0,600,36,32,0.3404207229614258,0.4814453125,3.410945415496826
0,600,37,32,0.30396437644958496,0.474609375,3.510938882827759
0,600,38,32,0.32499265670776367,0.439453125,3.2770307064056396
0,600,39,32,0.3231017589569092,0.529296875,3.3302111625671387
0,600,40,32,0.38123345375061035,0.623046875,3.0783708095550537
0,600,41,32,0.3836948871612549,0.6015625,3.0057735443115234
0,600,42,32,0.4470348358154297,0.546875,2.588214874267578
0,600,43,32,0.6156892776489258,0.68359375,1.7066330909729004
0,600,44,32,0.44216346740722656,0.5302734375,2.7688193321228027
0,600,45,32,0.3736300468444824,0.5390625,3.073198080062866
0,600,46,32,0.3393242359161377,0.4619140625,3.199296474456787
0,600,47,32,0.3075069189071655,0.48046875,3.3335156440734863
0,600,48,32,0.3262498378753662,0.6220703125,3.376068592071533
0,600,49,32,0.29240989685058594,0.4580078125,3.3748629093170166
0,600,50,32,0.3548102378845215,0.5361328125,2.9998459815979004
0,600,51,32,0.4890303611755371,0.59765625,2.434781789779663
0,600,52,32,0.5096588134765625,0.6015625,2.318408966064453
0,600,53,32,0.4269833564758301,0.4931640625,1.9214900732040405
0,600,54,32,0.4177083969116211,0.521484375,2.9111032485961914
0,600,55,32,0.19735443592071533,0.41259765625,3.801569938659668
0,600,56,32,0.29181861877441406,0.390625,3.568366527557373
0,600,57,32,0.2871057987213135,0.40966796875,3.4338574409484863
0,600,58,32,0.39714860916137695,0.51953125,2.9344687461853027
0,600,59,32,0.3646688461303711,0.5380859375,2.8397226333618164
0,600,60,32,0.4063286781311035,0.5537109375,2.5194125175476074
0,600,61,32,0.4500737190246582,0.5361328125,2.3155386447906494
0,600,62,32,0.5586576461791992,0.654296875,1.808976173400879
0,600,63,32,0.6527490615844727,0.6875,1.4316469430923462
0,600,64,64,0.6216831207275391,0.71484375,1.7801082134246826
0,600,65,64,0.49351948499679565,0.642578125,1.967106819152832
0,600,66,64,0.662743330001831,0.796875,1.846351981163025
0,600,67,64,0.47109925746917725,0.642578125,2.072591781616211
0,600,68,64,0.592968225479126,0.703125,1.8270684480667114
0,600,69,64,0.6384189128875732,0.70703125,1.6580500602722168
5,540,0,64,0.4369760751724243,0.61328125,2.7501778602600098
5,540,1,64,0.6314016580581665,0.80078125,1.8887372016906738
5,540,2,64,0.5787577629089355,0.70703125,2.2007532119750977
5,540,3,64,0.6758711338043213,0.81640625,1.9100207090377808
5,540,4,32,0.3970370292663574,0.494140625,2.882373809814453
5,540,5,32,0.42723798751831055,0.642578125,3.0808653831481934
5,540,6,32,0.4976768493652344,0.607421875,2.6065807342529297
5,540,7,32,0.4277958869934082,0.5615234375,2.7473106384277344
5,540,8,32,0.5077323913574219,0.6171875,2.2522311210632324
5,540,9,32,0.5402240753173828,0.619140625,2.0130701065063477
5,540,10,32,0.6956729888916016,0.734375,1.5316407680511475
5,540,11,32,0.7083797454833984,0.751953125,1.5254582166671753
5,540,12,32,0.6776418685913086,0.705078125,1.5940208435058594
5,540,13,32,0.579432487487793,0.6689453125,2.132875442504883
5,540,14,32,0.36486005783081055,0.4716796875,3.0070793628692627
5,540,15,32,0.42820310592651367,0.55859375,2.9651076793670654
5,540,16,32,0.3760530948638916,0.58837890625,3.233640193939209
5,540,17,32,0.43082714080810547,0.6044921875,3.053757429122925
5,540,18,32,0.4826529622077942,0.619140625,2.9265666007995605
5,540,19,32,0.4314594268798828,0.60546875,2.776787281036377
5,540,20,32,0.4170665740966797,0.5400390625,2.7811145782470703
5,540,21,32,0.4052581787109375,0.537109375,2.8630335330963135
5,540,22,32,0.4402618408203125,0.59375,2.7044973373413086
5,540,23,32,0.5042626857757568,0.646484375,2.2810680866241455
5,540,24,32,0.45374345779418945,0.556640625,2.56852650642395
5,540,25,32,0.38641357421875,0.5380859375,3.0488057136535645
5,540,26,32,0.4412393569946289,0.6650390625,2.7338404655456543
5,540,27,32,0.5503568649291992,0.673828125,2.453744411468506
5,540,28,32,0.6216859817504883,0.732421875,2.127493381500244
5,540,29,32,0.6664485931396484,0.767578125,1.9607069492340088
5,540,30,32,0.6108922958374023,0.748046875,2.2972710132598877
5,540,31,32,0.7157249450683594,0.810546875,1.8402230739593506
5,540,32,32,0.7944889068603516,0.861328125,1.5900049209594727
5,540,33,32,0.7165651321411133,0.841796875,1.8605186939239502
5,540,34,32,0.4199209213256836,0.5390625,2.93536376953125
5,540,35,32,0.3799302577972412,0.5341796875,3.2448058128356934
5,540,36,32,0.36873960494995117,0.52685546875,3.3624470233917236
5,540,37,32,0.3170729875564575,0.4697265625,3.4860281944274902
5,540,38,32,0.3333272933959961,0.443359375,3.27579402923584
5,540,39,32,0.32592225074768066,0.4990234375,3.353692054748535
5,540,40,32,0.3726065158843994,0.572265625,3.133718490600586
5,540,41,32,0.3838510513305664,0.60546875,3.0509285926818848
5,540,42,32,0.43565797805786133,0.5478515625,2.6515984535217285
5,540,43,32,0.6070747375488281,0.68359375,1.7504639625549316
5,540,44,32,0.46027469635009766,0.55859375,2.7240850925445557
5,540,45,32,0.3843367099761963,0.568359375,3.0947909355163574
