image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.008768380653389314,0.14475727081298828
task_attr_mod_color_11699,phase_gain,2.5,150,0.0019320931751281023,0.13794461636355726,
task_attr_mod_color_11699,phase_gain,2.5,300,0.0034783496521413326,0.2185541663040956,
task_attr_mod_color_11699,phase_gain,2.5,400,0.01666329614818096,0.26811916260587076,0.012044546194374561
task_attr_mod_color_11699,phase_gain,2.5,450,0.006398418452590704,0.29277617037939435,
task_attr_mod_color_11699,phase_gain,2.5,600,0.03851607069373131,0.3604565585479754,
task_attr_mod_color_11699,phase_gain,2.5,750,0.0010290179634466767,0.41913285691495533,
task_attr_mod_color_11699,phase_gain,2.5,800,0.0041632819920778275,0.43598474300962986,0.0053147729486227036
task_attr_mod_color_11699,phase_gain,2.5,900,0.0005741863278672099,0.47052391518737674,
task_attr_mod_color_11699,phase_gain,2.5,1050,0.004051855765283108,0.5194950472792668,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.0028128863777965307,0.5632938130873651,0.003542159916833043
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0005849917070008814,0.6026914012646478,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.002205406315624714,0.6393988209189001,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.001842799480073154,0.6612504713423831,0.00297181005589664
task_attr_mod_color_11699,phase_gain,2.5,1650,0.0018687001429498196,0.6724002748288664,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.00294065335765481,0.704335225954287,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.0037990864366292953,0.7301049461944541,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.0015911562368273735,0.7391035611729899,0.002665167674422264
task_attr_mod_color_11699,phase_gain,2.5,2100,0.0027978678699582815,0.7584245199559113,
task_attr_mod_color_11699,phase_gain,2.5,2250,0.01425551250576973,0.7805074363325212,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.00033861491829156876,0.8016062260703097,0.002425587270408869
task_attr_mod_color_11699,phase_gain,2.5,2550,0.00209605204872787,0.8218599714294001,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.003215621691197157,0.8430585407239819,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.001944961491972208,0.8575416956723518,0.0022658968809992075
task_attr_mod_color_11699,phase_gain,2.5,2850,0.0017286187503486872,0.862549563464439,
task_attr_mod_color_11699,phase_gain,2.5,3000,0.0036307224072515965,0.8797665586204896,
task_attr_mod_color_11699,phase_gain,2.5,3150,0.0013720373390242457,0.8959130083246316,
task_attr_mod_color_11699,phase_gain,2.5,3200,0.01636350341141224,0.903805564015547,0.0021397615782916546
task_attr_mod_color_11699,phase_gain,2.5,3300,0.0030731845181435347,0.9131052942626755,
task_attr_mod_color_11699,phase_gain,2.5,3450,0.0007986542768776417,0.9307402975983293,
task_attr_mod_color_11699,phase_gain,2.5,3600,0.002377804834395647,0.9443746555574892,0.0020671484526246786
task_attr_mod_color_11699,phase_gain,2.5,3750,0.014365306124091148,0.9584370649147232,
task_attr_mod_color_11699,phase_gain,2.5,3900,0.0010665026493370533,0.9708110352129017,
task_attr_mod_color_11699,phase_gain,2.5,4000,0.0018076146952807903,0.9787636326720037,0.0020137338433414698
task_attr_mod_color_11699,phase_gain,2.5,4050,0.0022292472422122955,0.9833099837568163,
task_attr_mod_color_11699,phase_gain,2.5,4200,0.0025491206906735897,0.994943239499942,
task_attr_mod_color_11699,phase_gain,2.5,4350,0.0024190330877900124,1.006023791913215,
task_attr_mod_color_11699,phase_gain,2.5,4400,0.0019795610569417477,1.0103159081680009,0.0019192700274288654
task_attr_mod_color_11699,phase_gain,2.5,4500,0.0010187402367591858,1.0165620830432764,
task_attr_mod_color_11699,phase_gain,2.5,4650,0.003048352664336562,1.0274957760471053,
task_attr_mod_color_11699,phase_gain,2.5,4800,0.020049281418323517,1.035957260122984,0.0018702063243836164
task_attr_mod_color_11699,phase_gain,2.5,4950,0.0004150202439632267,1.044703652540898,
task_attr_mod_color_11699,phase_gain,2.5,5100,0.0010976878693327308,1.0544352230537186,
task_attr_mod_color_11699,phase_gain,2.5,5200,0.0018739559454843402,1.0620612346269869,0.0018427363829687238
task_attr_mod_color_11699,phase_gain,2.5,5250,0.000517329724971205,1.0642935665390416,
task_attr_mod_color_11699,phase_gain,2.5,5400,0.002292831428349018,1.0706911329620605,
task_attr_mod_color_11699,phase_gain,2.5,5550,0.0014088315656408668,1.0790246294523727,
task_attr_mod_color_11699,phase_gain,2.5,5600,0.0012779786484315991,1.0807378683722009,0.0018074444960802794
task_attr_mod_color_11699,phase_gain,2.5,5700,0.0008287649834528565,1.085011167188769,
task_attr_mod_color_11699,phase_gain,2.5,5850,0.0008592295926064253,1.0919191611555865,
task_attr_mod_color_11699,phase_gain,2.5,5999,0.004002641886472702,1.099152218209769,0.0018185470253229141
task_attr_mod_color_6205,phase_gain,2.5,0,0.3852142095565796,0.008768380653389314,0.14081472158432007
task_attr_mod_color_6205,phase_gain,2.5,150,0.0024529239162802696,0.13461440567351202,
task_attr_mod_color_6205,phase_gain,2.5,300,0.004113706760108471,0.21077838568859497,
task_attr_mod_color_6205,phase_gain,2.5,400,0.011144846677780151,0.2575819773175542,0.010637015104293823
task_attr_mod_color_6205,phase_gain,2.5,450,0.005796766374260187,0.28032535314421625,
task_attr_mod_color_6205,phase_gain,2.5,600,0.035230282694101334,0.3452875279179719,
task_attr_mod_color_6205,phase_gain,2.5,750,0.0015045893378555775,0.40132228760587074,
task_attr_mod_color_6205,phase_gain,2.5,800,0.0032514212653040886,0.41680518694164054,0.00533531978726387
task_attr_mod_color_6205,phase_gain,2.5,900,0.0006263326504267752,0.4497859471081332,
task_attr_mod_color_6205,phase_gain,2.5,1050,0.007834723219275475,0.4955225646101636,
task_attr_mod_color_6205,phase_gain,2.5,1200,0.0030191619880497456,0.5378949305313842,0.0037976717576384544
task_attr_mod_color_6205,phase_gain,2.5,1350,0.0010738061973825097,0.5782747781065088,
task_attr_mod_color_6205,phase_gain,2.5,1500,0.0022920528426766396,0.6162373825269752,
task_attr_mod_color_6205,phase_gain,2.5,1600,0.0014788488624617457,0.6383263538403527,0.003235940122976899
task_attr_mod_color_6205,phase_gain,2.5,1650,0.001761925290338695,0.6502689189581158,
task_attr_mod_color_6205,phase_gain,2.5,1800,0.004529391415417194,0.6841844326487991,
task_attr_mod_color_6205,phase_gain,2.5,1950,0.005987786687910557,0.7115705853347256,
task_attr_mod_color_6205,phase_gain,2.5,2000,0.0008479117532260716,0.7213370714410025,0.002917318604886532
task_attr_mod_color_6205,phase_gain,2.5,2100,0.00466703437268734,0.741052960755308,
task_attr_mod_color_6205,phase_gain,2.5,2250,0.017872557044029236,0.7653797388038055,
task_attr_mod_color_6205,phase_gain,2.5,2400,0.0005156106781214476,0.7873330360250609,0.002642196137458086
task_attr_mod_color_6205,phase_gain,2.5,2550,0.0034934633877128363,0.8085832898248057,
task_attr_mod_color_6205,phase_gain,2.5,2700,0.0053077805787324905,0.8306874166086553,
task_attr_mod_color_6205,phase_gain,2.5,2800,0.001782038016244769,0.8465088032254322,0.002461907919496298
task_attr_mod_color_6205,phase_gain,2.5,2850,0.001938781002536416,0.8519686158487063,
task_attr_mod_color_6205,phase_gain,2.5,3000,0.00783690344542265,0.870454446571528,
task_attr_mod_color_6205,phase_gain,2.5,3150,0.0012468758504837751,0.8874869655702518,
task_attr_mod_color_6205,phase_gain,2.5,3200,0.017275191843509674,0.896194526627219,0.002333440352231264
task_attr_mod_color_6205,phase_gain,2.5,3300,0.0035381196066737175,0.9076839504292842,
task_attr_mod_color_6205,phase_gain,2.5,3450,0.0018974845297634602,0.9260526525699037,
task_attr_mod_color_6205,phase_gain,2.5,3600,0.003386446740478277,0.9418698877479986,0.0021924988832324743
task_attr_mod_color_6205,phase_gain,2.5,3750,0.014343427494168282,0.9567603912866922,
task_attr_mod_color_6205,phase_gain,2.5,3900,0.0013692232314497232,0.969903084754612,
task_attr_mod_color_6205,phase_gain,2.5,4000,0.0014876472996547818,0.9792203634412345,0.0021579470485448837
task_attr_mod_color_6205,phase_gain,2.5,4050,0.0022375902626663446,0.9843004010035967,
task_attr_mod_color_6205,phase_gain,2.5,4200,0.004134428687393665,0.9970927601809955,
task_attr_mod_color_6205,phase_gain,2.5,4350,0.0024184738285839558,1.0099163185984452,
task_attr_mod_color_6205,phase_gain,2.5,4400,0.0024320874363183975,1.0144349148683143,0.002024949062615633
task_attr_mod_color_6205,phase_gain,2.5,4500,0.0010587715078145266,1.021080280484975,
task_attr_mod_color_6205,phase_gain,2.5,4650,0.0022285301238298416,1.0334767483176703,
task_attr_mod_color_6205,phase_gain,2.5,4800,0.018978301435709,1.0427039099663533,0.00195865286514163
task_attr_mod_color_6205,phase_gain,2.5,4950,0.0005040038377046585,1.0520325915129365,
task_attr_mod_color_6205,phase_gain,2.5,5100,0.0024904648307710886,1.063358133194106,
task_attr_mod_color_6205,phase_gain,2.5,5200,0.0017679021693766117,1.0706899546061028,0.0019463257631286979
task_attr_mod_color_6205,phase_gain,2.5,5250,0.0006113337585702538,1.073000601867966,
task_attr_mod_color_6205,phase_gain,2.5,5400,0.0023598046973347664,1.0799368219921104,
task_attr_mod_color_6205,phase_gain,2.5,5550,0.0026404820382595062,1.0894329388560158,
task_attr_mod_color_6205,phase_gain,2.5,5600,0.0011033150367438793,1.0912432017925513,0.0019286987371742725
task_attr_mod_color_6205,phase_gain,2.5,5700,0.0017953813076019287,1.0964452082608191,
task_attr_mod_color_6205,phase_gain,2.5,5850,0.0015023520682007074,1.1039078634412345,
