image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,loss,gain_ratio,purify_aware,wm_q_attack,wm_block_frac,wm_topk,wm_eps,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_wm,instruct-pix2pix,turn the color of potted plant to pink,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.23176,0.90181,33.604,0.68685,0.0271,0.20899,0.84471,25.56,0.44226,0.05524,0.17475,0.02088,149.8
task_attr_mod_color_32648,dct_wm,instruct-pix2pix,turn the color of potion bottle to orange,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.38693,0.8717,34.342,0.3822,0.04781,0.31136,0.78745,18.852,0.55926,0.23126,0.14077,0.01918,150.5
task_env_weather_133752,dct_wm,instruct-pix2pix,transform the setting to a rainy day,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.20659,0.95145,33.391,0.67572,0.02817,0.26883,0.87879,26.112,0.38054,0.08621,0.15657,0.0214,150.7
task_env_weather_63722,dct_wm,instruct-pix2pix,change the setting to a snowy landscape,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.21145,0.91762,33.871,0.69351,0.02716,0.2196,0.88253,26.488,0.42278,0.06562,0.15781,0.02025,174.5
task_obj_add_40931,dct_wm,instruct-pix2pix,Add the blood on snout,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.16142,0.96077,33.986,0.73655,0.02433,0.18804,0.87769,25.833,0.44932,0.05506,0.15096,0.01998,205.5
task_obj_remove_10197,dct_wm,instruct-pix2pix,Remove gravel path,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.12232,0.96868,33.279,0.71853,0.01899,0.23718,0.68203,18.009,0.19293,0.11799,0.15879,0.02168,182.4
task_obj_remove_509477,dct_wm,instruct-pix2pix,Remove the man with glasses,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.09337,0.96031,32.469,0.72943,0.00851,0.11362,0.90862,26.391,0.47071,0.04029,0.225,0.0238,150.5
task_obj_swap_joint_mask_533428,dct_wm,instruct-pix2pix,Replace the samurai armor with red jacket,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.14613,0.93942,33.144,0.72032,0.01848,0.30423,0.69753,17.51,0.30489,0.14535,0.1627,0.02202,150.1
task_obj_swap_rand_mask_417469,dct_wm,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,8,2.0,100,7.5,1.5,20260812,True,0.17906,0.92072,33.601,0.68279,0.01833,0.19649,0.85821,26.865,0.43113,0.0719,0.19519,0.02089,71.3
