cell_id,config_hash,condition,image_id,subtask,tau,purify_kind,purify_strength,seed,fid_psnr,fid_lpips,fid_ssim,fid_linf,fid_fsim,fid_vif_p,fid_dists,fid_niqe,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,edit_clip_b,edit_siglip_b,edit_psnr,edit_lpips,edit_ssim,edit_mse,edit_fsim,edit_vif_p,effect_abs,effect_clip,effect_siglip,effect_control,retention,retention_usable,steps_used,stop_reason,seconds,proxy_gap,attn_full,attn_steps,defimg_acutance_ratio,defimg_dists,defimg_frac_gt_16_255,defimg_fsim,defimg_linf,defimg_lpips,defimg_psnr,defimg_rms,defimg_ssim,defimg_vif_p,edit_acutance_ratio,edit_clip_a,edit_dists,edit_frac_gt_16_255,edit_linf,edit_niqe_a,edit_niqe_b,edit_rms,edit_siglip_a,finished,group,image,prompt,purify_available,stage,started,status,lr,tau_achieved,scale_k,skipped_reason
eval/Ra/horse_00/purifyadverse_cleaner0/seed0/tau0.04,2540b06e15d3,Ra,horse_00,horse,0.04,adverse_cleaner,0.0,0,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.30883216857910156,0.12083267420530319,30.594219207763672,0.08794023096561432,0.933942973613739,0.0008721136255189776,0.9548644423484802,0.41118723154067993,0.0016540661454200745,0.006843268871307373,0.0016540661454200745,-0.0002584308385848999,-6.400420919102808,False,0,random control：無最佳化,10.170130382059142,0.0,False,11,0.7329567074775696,0.10990393161773682,0.1150105819106102,0.9132116436958313,0.5843137502670288,0.2632860541343689,27.550661087036133,0.04192429408431053,0.8032238483428955,0.28835028409957886,1.2198840379714966,0.31567543745040894,0.07573246955871582,0.0408935546875,0.514309287071228,3.5659142548809326,3.5776116155624775,0.02953157015144825,0.12248674035072327,2026-08-10T23:19:24+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:19:14+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyadverse_cleaner0/seed1/tau0.04,47e63cbc2c30,Ra,horse_00,horse,0.04,adverse_cleaner,0.0,1,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.24745719134807587,0.11910226941108704,31.179290771484375,0.07646138966083527,0.9382252097129822,0.0007621939294040203,0.9587281346321106,0.4011693596839905,0.0012616664171218872,0.047047391533851624,0.0012616664171218872,-0.0002584308385848999,-4.882027330911607,False,0,random control：無最佳化,10.077874613925815,0.0,False,11,0.7329567074775696,0.10990393161773682,0.1150105819106102,0.9132116436958313,0.5843137502670288,0.2632860541343689,27.550661087036133,0.04192429408431053,0.8032238483428955,0.28835028409957886,1.089226484298706,0.2945045828819275,0.0662841796875,0.0367024764418602,0.4554854929447174,4.288260536270149,4.307391611531574,0.027607860043644905,0.12036393582820892,2026-08-10T23:19:34+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:19:24+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyadverse_cleaner0/seed2/tau0.04,ae9c3a16c8c6,Ra,horse_00,horse,0.04,adverse_cleaner,0.0,2,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.2556729316711426,0.11985530704259872,30.140668869018555,0.08497506380081177,0.9286572337150574,0.0009681187802925706,0.9554029703140259,0.4301415681838989,-0.003308899700641632,-0.0053550004959106445,-0.003308899700641632,-0.0002584308385848999,12.803811335985701,False,0,random control：無最佳化,10.082081069936976,0.0,False,11,0.7329567074775696,0.10990393161773682,0.1150105819106102,0.9132116436958313,0.5843137502670288,0.2632860541343689,27.550661087036133,0.04192429408431053,0.8032238483428955,0.28835028409957886,1.178389310836792,0.25031793117523193,0.08528566360473633,0.051273345947265625,0.4314548671245575,4.340520996326698,4.014780533787074,0.0311146080493927,0.11654640734195709,2026-08-10T23:19:45+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:19:35+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyadverse_cleaner0/seed3/tau0.04,1fda5e798bd0,Ra,horse_00,horse,0.04,adverse_cleaner,0.0,3,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.3136196732521057,0.12300510704517365,30.69595718383789,0.10263198614120483,0.9421421885490417,0.0008519203402101994,0.9568514227867126,0.37555742263793945,0.001841820776462555,-0.0036110281944274902,0.001841820776462555,-0.0002584308385848999,-7.1269388225797154,False,0,random control：無最佳化,10.088517924072221,0.0,False,11,0.7329567074775696,0.10990393161773682,0.1150105819106102,0.9132116436958313,0.5843137502670288,0.2632860541343689,27.550661087036133,0.04192429408431053,0.8032238483428955,0.28835028409957886,1.0267627239227295,0.3100086450576782,0.08683586120605469,0.042268119752407074,0.5629613399505615,4.205958387729513,4.0811419560601925,0.029187673702836037,0.1248469278216362,2026-08-10T23:19:55+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:19:45+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyadverse_cleaner0/seed4/tau0.04,75a7b29e65e2,Ra,horse_00,horse,0.04,adverse_cleaner,0.0,4,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.3232148289680481,0.11998852342367172,29.84864044189453,0.07373462617397308,0.936587929725647,0.0010354563128203154,0.9604073762893677,0.41702982783317566,0.0009867548942565918,0.010069727897644043,0.0009867548942565918,-0.0002584308385848999,-3.818255203828634,False,0,random control：無最佳化,10.07964217592962,0.0,False,11,0.7329567074775696,0.10990393161773682,0.1150105819106102,0.9132116436958313,0.5843137502670288,0.2632860541343689,27.550661087036133,0.04192429408431053,0.8032238483428955,0.28835028409957886,1.0504512786865234,0.33328455686569214,0.08846902847290039,0.045241039246320724,0.6747803688049316,3.865234690215387,4.1065613794820495,0.03217850625514984,0.12097527831792831,2026-08-10T23:20:05+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:19:55+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyblur0.5/seed0/tau0.04,93c7c52ef87c,Ra,horse_00,horse,0.04,blur,0.5,0,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.31475329399108887,0.11862027645111084,32.249961853027344,0.05258766561746597,0.9514174461364746,0.0005956574459560215,0.9697591066360474,0.5187076330184937,0.0022409260272979736,-0.003300577402114868,0.0022409260272979736,-0.0002584308385848999,-8.671279478752234,False,0,random control：無最佳化,9.751957897096872,,False,11,0.792269229888916,0.0865621566772461,0.12231191247701645,0.9240963459014893,0.4866144061088562,0.16486337780952454,27.578750610351562,0.04178893566131592,0.809992790222168,0.2683176100254059,1.1641590595245361,0.311452716588974,0.03746175765991211,0.027868907898664474,0.4184979498386383,2.8935470605958047,3.0167713573105477,0.02440609410405159,0.12086120247840881,2026-08-10T23:26:20+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:26:10+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyblur0.5/seed1/tau0.04,d9d9fdbccdce,Ra,horse_00,horse,0.04,blur,0.5,1,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.2513975501060486,0.11785577982664108,31.503482818603516,0.06665295362472534,0.9427180290222168,0.0007073682500049472,0.9598649740219116,0.48260167241096497,0.0022254064679145813,0.02822011709213257,0.0022254064679145813,-0.0002584308385848999,-8.61122643141325,False,0,random control：無最佳化,9.456743011949584,,False,11,0.792269229888916,0.0865621566772461,0.12231191247701645,0.9240963459014893,0.4866144061088562,0.16486337780952454,27.578750610351562,0.04178893566131592,0.809992790222168,0.2683176100254059,1.1927284002304077,0.27961766719818115,0.06784558296203613,0.0313720703125,0.49587899446487427,3.8794136828210917,3.647093916604612,0.026596395298838615,0.12008118629455566,2026-08-10T23:26:30+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:26:20+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyblur0.5/seed2/tau0.04,b47d2d1d5a63,Ra,horse_00,horse,0.04,blur,0.5,2,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.30565333366394043,0.11441472917795181,30.353023529052734,0.05706283077597618,0.9415591955184937,0.0009219193598255515,0.9611900448799133,0.5136410593986511,-0.0013938024640083313,-0.001238107681274414,-0.0013938024640083313,-0.0002584308385848999,5.3933287205212475,False,0,random control：無最佳化,9.188521136995405,,False,11,0.792269229888916,0.0865621566772461,0.12231191247701645,0.9240963459014893,0.4866144061088562,0.16486337780952454,27.578750610351562,0.04178893566131592,0.809992790222168,0.2683176100254059,1.2409683465957642,0.304415225982666,0.07694673538208008,0.038211822509765625,0.6010779142379761,3.1965133914502784,3.1346443079127484,0.03036312572658062,0.11302092671394348,2026-08-10T23:26:39+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:26:30+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyblur0.5/seed3/tau0.04,e10da30b17f2,Ra,horse_00,horse,0.04,blur,0.5,3,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.30062025785446167,0.1198151558637619,30.39822006225586,0.07417505979537964,0.9411641955375671,0.0009123747586272657,0.9556707739830017,0.452132910490036,0.0018511563539505005,0.0044997334480285645,0.0018511563539505005,-0.0002584308385848999,-7.163062907224817,False,0,random control：無最佳化,9.178532152203843,,False,11,0.792269229888916,0.0865621566772461,0.12231191247701645,0.9240963459014893,0.4866144061088562,0.16486337780952454,27.578750610351562,0.04178893566131592,0.809992790222168,0.2683176100254059,1.1226577758789062,0.30511999130249023,0.06664538383483887,0.04020436853170395,0.5613902807235718,3.533331788684582,3.0883562236478443,0.030205542221665382,0.1216663122177124,2026-08-10T23:26:49+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:26:40+08:00,done,,0.03513014316558838,0.625,
eval/Ra/horse_00/purifyblur0.5/seed4/tau0.04,493ab8df4586,Ra,horse_00,horse,0.04,blur,0.5,4,26.66468620300293,0.14910513162612915,0.7979296445846558,0.6372230052947998,0.92024165391922,0.241484597325325,0.07572710514068604,3.8048443394552134,1.1064496040344238,0.046426378190517426,0.1437835693359375,0.3002246618270874,0.12230832129716873,30.53113555908203,0.060673788189888,0.9435467720031738,0.0008848748402670026,0.9642044305801392,0.479642778635025,-0.003062300384044647,0.013814449310302734,-0.003062300384044647,-0.0002584308385848999,11.84959349593496,False,0,random control：無最佳化,9.16685318108648,,False,11,0.792269229888916,0.0865621566772461,0.12231191247701645,0.9240963459014893,0.4866144061088562,0.16486337780952454,27.578750610351562,0.04178893566131592,0.809992790222168,0.2683176100254059,1.1440497636795044,0.31403911113739014,0.06925714015960693,0.0403086356818676,0.5594399571418762,3.329478828832687,3.3916851729777635,0.029746845364570618,0.11924602091312408,2026-08-10T23:26:58+08:00,horse,horse_00,a zebra,True,eval,2026-08-10T23:26:49+08:00,done,,0.03513014316558838,0.625,
