clip_orig,clip_edit,siglip_orig,siglip_edit,effect_clip,effect_siglip,image_id,group,strength,passed
0.16213618218898773,0.26926207542419434,0.004797370173037052,0.10537190735340118,0.1071258932352066,0.10057453718036413,bird_03,bird,0.6,True
0.2299695909023285,0.2393590211868286,0.03953719884157181,0.07632654905319214,0.009389430284500122,0.03678935021162033,cat_02,cat,0.6,True
0.18607234954833984,0.24429377913475037,0.01022140122950077,0.0863286703824997,0.05822142958641052,0.07610726915299892,dog_03,dog,0.6,True
