condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
N3,cat_01,0.2,0.19613707065582275,1.75,4.017103120245807,23.61133575439453,0.8901960849761963,0.8692735433578491,0.4291410744190216,0.9303862452507019,0.19613707065582275,0.0755760669708252,1.0381014347076416,0.0659831091761589,0.2958577573299408
