image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.6,False,100,7.5,1.5,20260812,False,0.12847,0.95959,27.539,0.55252,0.04466,0.1607,0.87488,21.948,0.40951,0.08247,0.57233,0.04198,77.4
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.6,False,100,7.5,1.5,20260812,False,0.13071,0.95945,30.934,0.59851,0.09546,0.26922,0.76104,13.962,0.47579,0.17798,0.49026,0.0284,77.8
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.6,False,100,7.5,1.5,20260812,False,0.26872,0.8667,20.43,0.40436,0.08434,0.38811,0.55506,17.111,0.1798,0.18679,0.8215,0.09517,77.5
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,1.6,False,100,7.5,1.5,20260812,False,0.36931,0.9146,26.306,0.45001,0.07705,0.35747,0.57624,17.538,0.28126,0.23836,0.49781,0.04838,77.8
task_obj_remove_257910,phase,instruct-pix2pix,Remove bracelet,,1.6,False,100,7.5,1.5,20260812,False,0.23917,0.96868,33.217,0.64939,0.04592,0.23035,0.86146,24.823,0.42972,0.10667,0.34968,0.02183,77.1
task_obj_swap_joint_mask_276754,phase,instruct-pix2pix,Replace the satellite dish with rocket,,1.6,False,100,7.5,1.5,20260812,False,0.42882,0.84567,25.644,0.27534,0.11769,0.19135,0.80077,21.33,0.28976,0.20204,0.52604,0.05222,69.4
task_obj_swap_rand_mask_417469,phase,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.6,False,100,7.5,1.5,20260812,False,0.22906,0.93151,27.641,0.48824,0.05587,0.26612,0.73458,21.217,0.34902,0.14023,0.67604,0.04149,17.8
