image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19134,0.95582,27.546,0.49216,0.05218,0.19764,0.85977,21.93,0.36611,0.09281,0.61776,0.04195,81.2
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2294,0.9416,28.719,0.46334,0.08625,0.26215,0.76999,22.27,0.3229,0.16601,0.40364,0.03665,82.3
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24663,0.90442,23.643,0.38889,0.09746,0.30334,0.63477,17.548,0.27876,0.2141,0.55412,0.06574,82.9
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20617,0.98766,40.403,0.65476,0.04046,0.24649,0.83464,20.718,0.66888,0.20512,0.22521,0.00955,82.8
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15751,0.95917,31.372,0.56452,0.08951,0.33104,0.67997,12.481,0.47368,0.20158,0.46124,0.027,83.2
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24823,0.93958,30.979,0.54529,0.0444,0.31407,0.73765,20.617,0.26828,0.13046,0.3133,0.02825,83.6
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25905,0.95297,31.551,0.53173,0.04506,0.28543,0.84954,22.962,0.32195,0.08876,0.30408,0.02645,83.4
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25892,0.92431,31.294,0.52853,0.04245,0.62039,0.66764,14.057,0.32479,0.35263,0.24495,0.02725,83.4
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32126,0.87084,21.164,0.34236,0.08946,0.41417,0.50736,16.841,0.14225,0.19006,0.74043,0.08746,83.6
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.27,False,0.0,0.12,inf,0,32,16,0.25,0.5,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26326,0.93973,26.332,0.43529,0.06966,0.27263,0.80034,21.024,0.27624,0.11714,0.50275,0.04824,83.3
