image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,gain_only,instruct-pix2pix,turn the color of potted plant to pink,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16914,0.94209,25.496,0.4992,0.08497,0.21552,0.78243,19.819,0.36842,0.15784,0.83708,0.05311,78.1
task_attr_mod_color_136767,gain_only,instruct-pix2pix,turn the color of astronaut to pink,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23894,0.92183,25.965,0.42668,0.13314,0.27876,0.73557,21.423,0.29374,0.18043,0.7337,0.05032,78.4
task_attr_mod_color_184837,gain_only,instruct-pix2pix,turn the color of frame to pink,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25316,0.87455,21.553,0.3837,0.17044,0.33259,0.56215,16.592,0.28415,0.2461,0.94072,0.08363,78.6
task_attr_mod_color_32648,gain_only,instruct-pix2pix,turn the color of potion bottle to orange,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27154,0.97692,34.934,0.4745,0.07364,0.27283,0.80825,20.464,0.59214,0.20929,0.52789,0.01792,78.5
task_attr_mod_color_6205,gain_only,instruct-pix2pix,turn the color of toolbox to red,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17112,0.94924,29.443,0.54095,0.10866,0.33885,0.66417,11.42,0.41308,0.2229,0.70881,0.03372,78.4
task_env_weather_112463,gain_only,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28581,0.93677,29.106,0.54852,0.06328,0.33831,0.6979,20.491,0.25395,0.14449,0.64049,0.03505,78.5
task_env_weather_133752,gain_only,instruct-pix2pix,transform the setting to a rainy day,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26377,0.94663,30.238,0.53267,0.06091,0.30351,0.82421,21.366,0.30448,0.11265,0.64314,0.03077,78.5
task_env_weather_181583,gain_only,instruct-pix2pix,change the setting to a stormy day,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29313,0.91414,28.997,0.5321,0.11356,0.67184,0.62416,13.919,0.36652,0.39601,0.75294,0.03549,78.6
task_env_weather_246440,gain_only,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30182,0.85841,19.254,0.36131,0.11544,0.42761,0.49859,16.596,0.16075,0.20618,0.99016,0.10897,78.5
task_env_weather_63722,gain_only,instruct-pix2pix,change the setting to a snowy landscape,,2.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.227,0.92374,24.524,0.43138,0.09244,0.26322,0.76519,20.075,0.26579,0.14866,0.71503,0.0594,78.7
