image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_shield,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.309,0.96344,36.184,0.71238,0.02452,0.32937,0.74278,19.06,0.34765,0.17791,0.14019,0.01552,584.9
task_attr_mod_color_32648,dct_shield,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.47605,0.92687,37.523,0.44923,0.04798,0.58222,0.4072,11.082,0.07619,0.3745,0.09704,0.0133,585.7
task_env_weather_133752,dct_shield,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.36452,0.97394,36.935,0.73628,0.03067,0.39899,0.78969,22.037,0.37243,0.19661,0.10414,0.01423,586.0
task_env_weather_63722,dct_shield,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.30103,0.96694,36.903,0.73472,0.02191,0.38723,0.7193,18.459,0.29918,0.20586,0.11472,0.01428,586.8
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.25768,0.97927,36.668,0.78595,0.01591,0.35829,0.62205,19.053,0.32931,0.21178,0.11089,0.01468,587.4
task_obj_remove_10197,dct_shield,instruct-pix2pix,Remove gravel path,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.18018,0.98084,36.003,0.77078,0.01132,0.46615,0.42388,14.678,0.06707,0.23624,0.12459,0.01584,587.4
task_obj_remove_509477,dct_shield,instruct-pix2pix,Remove the man with glasses,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.17571,0.97817,34.886,0.78465,0.00812,0.1999,0.83358,23.199,0.39111,0.10607,0.22576,0.01802,588.5
task_obj_swap_joint_mask_533428,dct_shield,instruct-pix2pix,Replace the samurai armor with red jacket,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.23473,0.9741,36.146,0.77316,0.01098,0.44942,0.52668,16.085,0.1757,0.20582,0.11386,0.01558,595.6
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.30551,0.95869,35.999,0.72589,0.01299,0.41489,0.60255,16.565,0.36355,0.22996,0.16995,0.01585,188.0
