image,condition,stage1_seconds,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop
cat_00,photoguard_c,0.0,6161.4,0.1521,0.9938,0.0187,40.8946,0.9851,4.8659,0.7193,0.4368,0.2452,0.2484,-0.0032,0.0621,0.078,-0.0158
cat_02,photoguard_c,0.0,6155.1,0.1665,0.9921,0.0204,40.8944,0.9802,4.2891,0.6339,0.4354,0.2521,0.2502,0.0019,0.0912,0.0916,-0.0004
