image,site,rank,scale,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,low_freq_frac,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,identity,0.0,train,0.0,23.62299919128418,0.8567327260971069,0.897063136100769,0.12016265839338303,0.06588971614837646,4.215788341561983,4.188139571069534,0.2232273519039154,0.05863351374864578,0.2195497751235962,0.05207931995391846,34.30681228637695,0.43921566009521484,0.9952064752578735,0.012300829403102398,0.006101727485656738,0.0,80.0,0.12016265839338303
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,0.0,heldout,0.0,26.736827850341797,0.8233435153961182,0.9390515089035034,0.07257302105426788,0.05058026313781738,3.607388867230174,3.6415107667320337,0.21795710921287537,0.04843774065375328,0.21593095362186432,0.043580278754234314,34.30681228637695,0.43921566009521484,0.9952064752578735,0.012300829403102398,0.006101727485656738,0.0,80.0,0.07257302105426788
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,0.5,heldout,0.0,26.391345977783203,0.7122183442115784,0.9275519847869873,0.09435313940048218,0.06000339984893799,3.607388867230174,3.0539898442777873,0.21795710921287537,0.04843774065375328,0.21745900809764862,0.034096889197826385,30.322460174560547,0.42197227478027344,0.9880635738372803,0.03247462213039398,0.013859152793884277,0.07280343770980835,27.877161026000977,0.021549701690673828
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,1.0,heldout,0.0,22.86025047302246,0.7506954669952393,0.8102468252182007,0.31119078397750854,0.1278456449508667,3.607388867230174,4.0020123329466815,0.21795710921287537,0.04843774065375328,0.21370607614517212,0.019934188574552536,23.124238967895508,0.615186333656311,0.9137712717056274,0.21180056035518646,0.08683216571807861,0.3081440329551697,22.882883071899414,0.003046751022338867
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,1.5,heldout,0.0,21.6315860748291,0.7504180669784546,0.7328238487243652,0.4382922053337097,0.1884925365447998,3.607388867230174,6.300020776287239,0.21795710921287537,0.04843774065375328,0.2197413295507431,0.021894002333283424,21.230392456054688,0.74592125415802,0.8204699754714966,0.33743101358413696,0.1649741530418396,0.4379340708255768,21.619068145751953,0.00035813450813293457
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,2.0,heldout,0.0,20.97979736328125,0.7317215800285339,0.6723536252975464,0.512394905090332,0.23065447807312012,3.607388867230174,7.631422050249076,0.21795710921287537,0.04843774065375328,0.21245457231998444,0.026304498314857483,20.249542236328125,0.8010788559913635,0.7360562086105347,0.4220675826072693,0.20747077465057373,0.5099867582321167,20.968475341796875,0.002408146858215332
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,blur,3.0,heldout,0.0,19.9998836517334,0.7776668667793274,0.5763417482376099,0.5878759622573853,0.2836160659790039,3.607388867230174,9.342016318668657,0.21795710921287537,0.04843774065375328,0.2092658281326294,0.021882757544517517,19.111122131347656,0.839436411857605,0.6046773195266724,0.5313411951065063,0.26067274808883667,0.5855351686477661,20.02093505859375,0.0023407936096191406
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,jpeg,95,heldout,0.0,26.14967155456543,0.7887633442878723,0.9293836951255798,0.08662314713001251,0.05599290132522583,3.607388867230174,3.6626437693053866,0.21795710921287537,0.04843774065375328,0.2178581953048706,0.04031693935394287,31.71997833251953,0.40000003576278687,0.9878716468811035,0.03386310487985611,0.00894474983215332,0.04655233025550842,29.74864959716797,0.04007081687450409
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,jpeg,85,heldout,0.0,25.347862243652344,0.7847176790237427,0.9203099608421326,0.09912846982479095,0.061001479625701904,3.607388867230174,3.7933324765286,0.21795710921287537,0.04843774065375328,0.2177804410457611,0.040182024240493774,29.83597183227539,0.43921568989753723,0.9783181548118591,0.07483625411987305,0.01354128122329712,0.08944735676050186,26.51421546936035,0.009681113064289093
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398,jpeg,75,heldout,0.0,23.537084579467773,0.8304005861282349,0.875089168548584,0.14677146077156067,0.07831454277038574,3.607388867230174,3.5627312556344015,0.21795710921287537,0.04843774065375328,0.22767746448516846,0.04657141864299774,28.40030860900879,0.4784314036369324,0.9702020883560181,0.10972718894481659,0.017749309539794922,0.1362108737230301,24.49603843688965,0.010560587048530579
