image,site,rank,scale,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,low_freq_frac,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1187.8,10153.3,1.14,512.0,332.3333333333333,179.33333333333334,0.5891821570394508,,,,38.31849670410156,0.3798373341560364,37.93865966796875,0.12016265839338303,34.30693054199219,0.43921566009521484,34.30693054199219,0.43921566009521484,0.9952064752578735,0.012300829403102398
car_01,LA,4,10.0,a wrecked car after an accident,100,20,10,1,1190.1,11512.0,1.78,512.0,363.6666666666667,212.0,0.8014053433014708,,,,22.51004409790039,0.39456790685653687,22.115476608276367,0.10543209314346313,37.367576599121094,0.2809525728225708,37.367576599121094,0.2809525728225708,0.9965152144432068,0.01673591136932373
dog_00,LA,4,10.0,a cat sitting on the grass,100,20,10,1,1190.6,11512.8,8.45,512.0,363.3333333333333,205.33333333333334,0.8944597337555884,,,,0.4979162812232971,0.479831337928772,0.01808493211865425,0.02016865648329258,44.804779052734375,0.059176474809646606,44.804779052734375,0.059176474809646606,0.998192548751831,0.016277480870485306
dog_01,LA,4,10.0,a cat sitting on the grass,100,20,10,1,1188.6,11512.8,4.21,512.0,346.0,192.66666666666666,0.8801923688311961,,,,6.370939254760742,0.47473761439323425,5.8962016105651855,0.025262389332056046,43.22304153442383,0.11874812841415405,43.22304153442383,0.11874812841415405,0.9976921081542969,0.019080787897109985
person_00,LA,4,10.0,an elderly person with gray hair,100,20,10,1,1187.1,11512.8,5.2,512.0,292.6666666666667,98.66666666666667,0.9824051858435862,,,,4.039544105529785,0.4064657688140869,3.6330783367156982,0.09353423863649368,43.137001037597656,0.09616219997406006,43.137001037597656,0.09616219997406006,0.9967985153198242,0.013656677678227425
person_01,LA,4,10.0,an elderly person with gray hair,100,20,10,1,1187.2,11512.8,3.11,512.0,318.6666666666667,140.33333333333334,0.9681862433138974,,,,10.465599060058594,0.3646513819694519,10.100947380065918,0.1353486180305481,40.33153533935547,0.16078431904315948,40.33153533935547,0.16078431904315948,0.9968063235282898,0.019321905449032784
