image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.13873,0.96184,27.725,0.54459,0.06122,0.19253,0.87537,21.857,0.38765,0.12287,0.62331,0.04109,37.1
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20672,0.94118,28.192,0.48738,0.12305,0.26545,0.76933,22.598,0.32672,0.19078,0.44133,0.03894,37.0
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27276,0.88515,22.588,0.40486,0.17352,0.39902,0.59222,16.723,0.26389,0.26704,0.62181,0.07423,37.1
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1551,0.9888,40.669,0.68032,0.03992,0.155,0.87487,21.123,0.60964,0.13783,0.22752,0.00926,37.1
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14187,0.95907,30.866,0.58818,0.10923,0.31708,0.71901,12.244,0.42021,0.20302,0.4329,0.02862,37.3
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18371,0.94115,30.726,0.57471,0.05085,0.28085,0.72995,20.771,0.31973,0.12605,0.36469,0.02909,37.3
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20068,0.95833,31.685,0.57853,0.04193,0.27481,0.86221,23.608,0.33905,0.10028,0.34122,0.02605,37.3
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22792,0.92197,30.938,0.53978,0.06692,0.5919,0.68154,14.344,0.34266,0.33553,0.28403,0.02839,37.4
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23316,0.8768,20.701,0.40869,0.10864,0.42773,0.49351,16.137,0.15877,0.22561,0.90687,0.09225,37.2
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18537,0.94283,25.954,0.46934,0.092,0.26384,0.8086,20.402,0.27773,0.15146,0.51845,0.05039,37.3
