image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,loss,gain_ratio,purify_aware,wm_q_attack,wm_block_frac,wm_topk,wm_eps,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,dct_wm,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.28298,0.84234,29.663,0.55856,0.0466,0.30852,0.69892,19.817,0.33931,0.11189,0.30327,0.03287,66.6
task_attr_mod_color_6205,dct_wm,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.33363,0.83434,28.812,0.52762,0.05164,0.35511,0.7522,17.367,0.39254,0.11765,0.30383,0.03626,66.7
task_env_weather_181583,dct_wm,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.38787,0.84884,28.43,0.52078,0.0507,0.6189,0.67539,15.035,0.36936,0.32456,0.3297,0.03789,67.0
task_obj_add_13726,dct_wm,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.23482,0.82634,28.5,0.58297,0.03599,0.27748,0.72603,23.587,0.25171,0.07188,0.3459,0.03758,66.9
task_obj_add_581286,dct_wm,instruct-pix2pix,Add sauce,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.40923,0.82586,28.464,0.46701,0.05874,0.43527,0.74573,20.068,0.36408,0.15459,0.33466,0.03774,66.9
task_obj_remove_257910,dct_wm,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.31984,0.80253,29.055,0.47627,0.06056,0.30433,0.80796,27.543,0.33444,0.10606,0.34703,0.03526,67.0
task_obj_remove_657585,dct_wm,instruct-pix2pix,Remove frisbee,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.46531,0.8255,28.763,0.50392,0.07433,0.68619,0.53852,14.856,0.16396,0.30158,0.33868,0.03646,67.0
task_obj_swap_joint_mask_75733,dct_wm,instruct-pix2pix,Replace the snowy landscape with sea,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,32,2.0,100,7.5,1.5,20260812,True,0.35122,0.8184,29.512,0.4497,0.04412,0.35564,0.77397,25.135,0.2613,0.12174,0.27952,0.03345,66.9
