step,loss,step_size,delta_linf01,delta_l2
0,37352.55859375,0.00784313725490196,0.0627451241016388,64.06871795654297
1,34310.5859375,0.00784313725490196,0.0627451241016388,64.25377655029297
2,30977.421875,0.00784313725490196,0.0627451241016388,64.49279022216797
3,28537.048828125,0.00784313725490196,0.0627451241016388,64.76879119873047
4,22953.3125,0.00784313725490196,0.0627451241016388,64.97920227050781
5,24002.7890625,0.00784313725490196,0.0627451241016388,65.30583953857422
6,23450.69140625,0.00784313725490196,0.0627451241016388,65.68273162841797
7,23834.390625,0.00784313725490196,0.0627451241016388,66.08147430419922
8,22629.18359375,0.00784313725490196,0.0627451241016388,66.53707122802734
9,22540.443359375,0.00784313725490196,0.0627451241016388,66.98265075683594
10,22618.970703125,0.00784313725490196,0.0627451241016388,67.3990707397461
11,20499.59765625,0.00784313725490196,0.0627451241016388,67.83223724365234
12,20562.357421875,0.00784313725490196,0.0627451241016388,68.32584381103516
13,21934.1015625,0.00784313725490196,0.0627451241016388,68.78923034667969
14,20821.83984375,0.00784313725490196,0.0627451241016388,69.35054779052734
15,16957.826171875,0.00784313725490196,0.0627451241016388,69.51536560058594
16,19907.60546875,0.00784313725490196,0.0627451241016388,70.0914535522461
17,14138.7421875,0.00784313725490196,0.0627451241016388,70.10908508300781
18,16823.078125,0.00784313725490196,0.0627451241016388,70.4909439086914
19,20880.513671875,0.00784313725490196,0.0627451241016388,71.00187683105469
20,16049.7578125,0.00784313725490196,0.0627451241016388,71.25701904296875
21,20732.86328125,0.00784313725490196,0.0627451241016388,71.78300476074219
22,18421.421875,0.00784313725490196,0.0627451241016388,72.30241394042969
23,20168.521484375,0.00784313725490196,0.0627451241016388,72.71041870117188
24,19332.341796875,0.00784313725490196,0.0627451241016388,73.19279479980469
25,15894.6015625,0.00784313725490196,0.0627451241016388,73.31600952148438
26,16903.505859375,0.00784313725490196,0.0627451241016388,73.66380310058594
27,18239.890625,0.00784313725490196,0.0627451241016388,74.13998413085938
28,14618.3642578125,0.00784313725490196,0.0627451241016388,74.2049560546875
29,19803.06640625,0.00784313725490196,0.0627451241016388,74.65383911132812
30,19402.078125,0.00784313725490196,0.0627451241016388,75.12205505371094
31,19247.1640625,0.00784313725490196,0.0627451241016388,75.49315643310547
32,18234.62109375,0.00784313725490196,0.0627451241016388,75.793212890625
33,18969.828125,0.00784313725490196,0.0627451241016388,76.15869140625
34,17130.5703125,0.00784313725490196,0.0627451241016388,76.49138641357422
35,18179.24609375,0.00784313725490196,0.0627451241016388,76.86666870117188
36,13580.84375,0.00784313725490196,0.0627451241016388,76.74966430664062
37,16455.978515625,0.00784313725490196,0.0627451241016388,77.11732482910156
38,18784.396484375,0.00784313725490196,0.0627451241016388,77.47908020019531
39,17335.564453125,0.00784313725490196,0.0627451241016388,77.87979888916016
40,18508.880859375,0.00784313725490196,0.0627451241016388,78.12249755859375
41,17913.05859375,0.00784313725490196,0.0627451241016388,78.45844268798828
42,18311.28515625,0.00784313725490196,0.0627451241016388,78.69944763183594
43,14905.103515625,0.00784313725490196,0.0627451241016388,78.66912078857422
44,17260.3125,0.00784313725490196,0.0627451241016388,79.05616760253906
45,17165.71875,0.00784313725490196,0.0627451241016388,79.41100311279297
46,17877.4140625,0.00784313725490196,0.0627451241016388,79.51890563964844
47,11882.1474609375,0.00784313725490196,0.0627451241016388,79.3006362915039
48,13860.75390625,0.00784313725490196,0.0627451241016388,79.33037567138672
49,18341.783203125,0.00784313725490196,0.0627451241016388,79.71187591552734
50,17554.578125,0.00784313725490196,0.0627451241016388,80.18321228027344
51,18011.00390625,0.00784313725490196,0.0627451241016388,80.36530303955078
52,17902.619140625,0.00784313725490196,0.0627451241016388,80.57666778564453
53,17982.23828125,0.00784313725490196,0.0627451241016388,80.81039428710938
54,10711.62109375,0.00784313725490196,0.0627451241016388,80.40756225585938
55,18088.736328125,0.00784313725490196,0.0627451241016388,80.77427673339844
56,17799.259765625,0.00784313725490196,0.0627451241016388,81.11122131347656
57,17112.162109375,0.00784313725490196,0.0627451241016388,81.34110260009766
58,16315.2236328125,0.00784313725490196,0.0627451241016388,81.61202239990234
59,13015.3134765625,0.00784313725490196,0.0627451241016388,81.2730712890625
60,17786.720703125,0.00784313725490196,0.0627451241016388,81.5408935546875
61,14522.0107421875,0.00784313725490196,0.0627451241016388,81.68226623535156
62,17214.912109375,0.00784313725490196,0.0627451241016388,81.93695831298828
63,17401.126953125,0.00784313725490196,0.0627451241016388,82.25572204589844
64,16955.787109375,0.00784313725490196,0.0627451241016388,82.37860107421875
65,17380.05859375,0.00784313725490196,0.0627451241016388,82.5404052734375
66,17540.46484375,0.00784313725490196,0.0627451241016388,82.73652648925781
67,9519.8818359375,0.00784313725490196,0.0627451241016388,82.26710510253906
