condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,cat_01,0.1,0.10416552424430847,0.15625,4.343070304717932,42.428382873535156,0.009803950786590576,0.9940147399902344,0.8767523765563965,0.9981661438941956,0.10416552424430847,0.006771683692932129,0.9853477478027344,0.00756036676466465,0.0
