image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,30,10,10,1,117.7,rotate,0,0.0,,,10130.5,3.33,394.0,30.0,14.0,16.0,16.0,0.0203959159553051,0.3165138363838196,0.254322350025177,0.062191493809223175,0.2456776648759842,34.59862518310547,0.15036208927631378,34.59862518310547,0.15036208927631378,0.9829978346824646,0.045189328491687775
