image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16381,0.9483,26.075,0.49785,0.07716,0.24746,0.80501,20.302,0.35705,0.16721,0.67898,0.04969,178.5
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24095,0.92897,26.877,0.45411,0.13893,0.30283,0.7504,21.221,0.30651,0.21621,0.59246,0.04531,182.6
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28974,0.86802,21.982,0.38438,0.19082,0.44311,0.53155,16.071,0.25668,0.29413,0.61909,0.0796,183.7
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1926,0.98513,39.34,0.6189,0.04469,0.21424,0.83236,19.988,0.59334,0.19739,0.29049,0.01079,184.1
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16741,0.94995,29.667,0.56062,0.12645,0.35776,0.6786,11.688,0.40144,0.22839,0.72157,0.03286,184.8
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22708,0.92518,29.453,0.54043,0.0616,0.30618,0.70764,20.107,0.30411,0.1355,0.48396,0.03368,185.1
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24292,0.94867,30.801,0.54221,0.05014,0.30539,0.84722,23.284,0.32029,0.11999,0.46106,0.02884,185.4
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25481,0.90316,30.038,0.51384,0.07457,0.61493,0.65563,13.989,0.36124,0.34432,0.31394,0.03149,184.5
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25137,0.85983,20.201,0.37949,0.12158,0.45213,0.4639,16.235,0.15001,0.23458,0.88929,0.09771,184.1
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19879,0.93495,25.268,0.45854,0.09823,0.28611,0.78548,19.881,0.26899,0.16226,0.58675,0.05453,182.6
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25893,0.89898,25.581,0.42103,0.12277,0.5225,0.57323,17.233,0.21442,0.30782,0.60464,0.0526,182.5
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16691,0.95707,29.025,0.57359,0.1015,0.27955,0.83846,19.991,0.42014,0.18827,0.56622,0.03538,182.5
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36255,0.90286,25.648,0.42548,0.09768,0.38805,0.57328,18.31,0.25932,0.24358,0.59159,0.05219,182.5
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,2.6,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16924,0.95999,33.79,0.65119,0.06477,0.21939,0.86001,25.755,0.57215,0.15399,0.46716,0.02044,182.5
