condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,dog_03,0.05,0.048103153705596924,0.40625,2.42568391372835,47.445980072021484,0.01015627384185791,0.9983443021774292,0.9499067664146423,0.9994059801101685,0.048103153705596924,0.001799941062927246,1.0023534297943115,0.00424209563061595,0.0
