image,condition,stage1_seconds,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop
lebron_00,apa_weak,47.5,149.0,0.1451,0.8675,0.0673,23.3818,0.9851,5.3047,0.6226,0.0816,0.2768,0.2794,-0.0026,0.1101,0.106,0.0041
lebron_00,mist,0.0,85.3,0.663,0.6652,0.2896,27.3481,0.9184,4.9958,0.6693,0.6419,0.2768,0.2563,0.0205,0.1101,0.0912,0.0189
lebron_00,dia_r,0.0,151.0,0.3888,0.9763,0.0984,40.9536,0.9815,5.233,0.6849,0.201,0.2768,0.286,-0.0092,0.1101,0.1101,0.0001
obama_00,apa_weak,47.4,131.6,0.0949,0.8702,0.0676,21.4948,0.9611,4.6313,0.3519,0.1737,0.2285,0.2267,0.0018,0.0819,0.1029,-0.021
obama_00,mist,0.0,85.8,0.5922,0.7835,0.1886,26.7308,0.9684,4.7323,0.4566,0.5866,0.2285,0.2931,-0.0646,0.0819,0.1596,-0.0777
obama_00,dia_r,0.0,150.7,0.2563,0.9865,0.034,40.5871,0.9919,5.0688,0.395,0.3339,0.2285,0.2667,-0.0382,0.0819,0.1075,-0.0256
ronaldo_00,apa_weak,47.5,131.5,0.1456,0.8437,0.0982,20.6284,0.9532,5.1633,0.596,0.2144,0.2816,0.2736,0.008,0.1014,0.1087,-0.0073
ronaldo_00,mist,0.0,85.7,0.5846,0.7167,0.1945,26.8665,0.9032,5.1982,0.6754,0.6377,0.2816,0.3094,-0.0279,0.1014,0.1054,-0.004
ronaldo_00,dia_r,0.0,150.6,0.2908,0.9787,0.0646,40.8252,0.9823,5.6062,0.6313,0.4549,0.2816,0.279,0.0025,0.1014,0.0914,0.01
