condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,dog_03,0.35,0.3508698344230652,2.125,2.2013187382062815,18.3361873626709,0.9015105962753296,0.5685693621635437,0.13110581040382385,0.7805427312850952,0.3508698344230652,0.13536924123764038,1.0583057403564453,0.12111293524503708,0.32224273681640625,4.064542770385742,11.313708305358887,10.996856689453125,10.779083251953125,32,False,1.0
