condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,horse_00,0.04,0.04061657190322876,0.1875,dists,True,0.0,0.04000017881393433,0.040616750717163086,4.2901212994206706,41.22087097167969,0.011764734983444214,0.9845061302185059,0.7798179388046265,0.994463324546814,0.1977459192276001,0.040616750717163086,0.9619381427764893,0.008688158355653286,0.0
