condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
photoguard_c,bird_03,0.1,0.09563925117254257,0.5,4.831973888209136,53.270965576171875,0.08602321147918701,0.9991909265518188,0.9467750191688538,0.9997628331184387,0.09563925117254257,0.005753636360168457,1.0043905973434448,0.0021676551550626755,4.76837158203125e-06
