image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16729,0.98345,30.611,0.63904,0.03914,0.21292,0.86675,21.849,0.39389,0.11801,0.42666,0.02947,0.95275,0.962,False,0.837,416.0
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21658,0.97211,31.241,0.57342,0.07381,0.30025,0.78818,20.857,0.33597,0.18201,0.45764,0.02741,0.97832,0.97837,False,0.837,404.5
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26294,0.95494,26.266,0.50326,0.10485,0.40382,0.59209,16.799,0.2828,0.26216,0.34401,0.04861,0.95662,0.94224,False,0.837,404.3
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21863,0.99333,41.207,0.69286,0.03673,0.1778,0.83576,19.891,0.6301,0.16532,0.2419,0.0087,0.93205,0.94706,False,0.837,403.9
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14653,0.98408,34.162,0.69521,0.07275,0.32285,0.71642,12.373,0.47257,0.19206,0.42282,0.01958,0.96664,0.9263,False,0.837,403.7
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27173,0.97233,34.251,0.66154,0.03383,0.30316,0.70143,19.602,0.34535,0.14514,0.27647,0.01938,0.94317,0.91238,False,0.837,403.9
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25026,0.94568,24.299,0.45265,0.0731,0.46327,0.45308,15.85,0.13958,0.25018,0.54501,0.06096,0.93404,0.87407,False,0.837,403.8
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22736,0.97634,29.346,0.57074,0.0585,0.31949,0.78287,19.765,0.28555,0.1642,0.4097,0.03409,0.92634,0.88849,False,0.837,403.1
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34695,0.96436,30.143,0.56637,0.07161,0.3632,0.60548,18.773,0.29151,0.22671,0.29737,0.03111,0.91962,0.79769,True,0.837,403.3
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23566,0.97754,30.525,0.66105,0.06415,0.4304,0.6335,13.818,0.24539,0.26192,0.5495,0.02977,0.88347,0.85021,False,0.837,403.2
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,1.1,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.0,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37052,0.94534,28.41,0.39205,0.07345,0.64115,0.66353,14.303,0.03628,0.32327,0.38234,0.03797,0.86472,0.89769,False,0.837,402.9
