image,site,arm,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
horse_00,PF,opt,20270804,22.000186920166016,0.6040464043617249,0.6627762317657471,0.22025661170482635,0.8285871744155884,0.3453022241592407,0.14771705865859985,1.2157621383666992,0.07943107187747955,0.3088786005973816,3.8179862920023786,3.9495077179112803,0.22881174087524414,0.11351151764392853,0.24503159523010254,0.07978640496730804
horse_00,PF,opt,20270805,19.856266021728516,0.8517061471939087,0.6132880449295044,0.18759074807167053,0.7934451103210449,0.354023814201355,0.15631121397018433,0.9315834045410156,0.10166850686073303,0.402252197265625,4.3626541022760605,3.6771773170613717,0.24592804908752441,0.10959085077047348,0.22580751776695251,0.08159635215997696
horse_00,PF,rand,20270804,23.176462173461914,0.6332862973213196,0.6966702342033386,0.24088740348815918,0.8506139516830444,0.3246152400970459,0.16109764575958252,1.0446938276290894,0.06937076896429062,0.24871826171875,3.8179862920023786,3.891344895656955,0.22881174087524414,0.11351151764392853,0.2561340630054474,0.10015030950307846
horse_00,PF,rand,20270805,21.60843276977539,0.9026588797569275,0.6951947212219238,0.24734313786029816,0.844014585018158,0.28878557682037354,0.15220403671264648,0.9653855562210083,0.08309558033943176,0.3290456235408783,4.3626541022760605,3.727417655582302,0.24592804908752441,0.10959085077047348,0.2410053014755249,0.0857056975364685
