image_id,condition,ca,t,masked_l1,masked_fraction,rel_to_first_pct,trained_at_t,source
horse_00,Mist,horse,300,170.83070373535156,0.21154873073101044,-0.7599131624054678,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_00/x_def_tau0.04.png
horse_00,Mist,horse,333,149.89517211914062,0.19746506214141846,0.5295656411491878,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_00/x_def_tau0.04.png
horse_00,Mist,horse,367,144.70651245117188,0.19636715948581696,-1.589124988170132,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_00/x_def_tau0.04.png
horse_00,Mist,horse,400,160.43463134765625,0.21373559534549713,3.520256870783456,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,33,130.8892364501953,0.17025798559188843,-0.16502299311835777,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,67,133.4796905517578,0.17875885963439941,1.2650776609948844,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,100,141.0245361328125,0.19214144349098206,6.313262436229983,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,133,137.98916625976562,0.18935509026050568,4.16138368627943,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,167,155.6631622314453,0.21701839566230774,6.769380739033926,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,200,156.4036102294922,0.23032397031784058,3.48008834012159,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,233,153.49462890625,0.21511518955230713,-0.3102253871078431,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,267,151.75021362304688,0.23074598610401154,3.382082327676983,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,300,166.9112548828125,0.2360498160123825,-3.036824958566353,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,333,148.21597290039062,0.21319371461868286,-0.5966158475496086,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,367,153.13504028320312,0.21339818835258484,4.142882403630144,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_00,DIA-R,horse,400,158.71539306640625,0.2134757936000824,2.410920395222771,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_00/x_def_tau0.04.png
horse_03,未防禦,horse,33,239.28695678710938,0.26732227206230164,0.0,False,orig
horse_03,未防禦,horse,67,243.5518798828125,0.2761850655078888,0.0,False,orig
horse_03,未防禦,horse,100,247.5697021484375,0.28107374906539917,0.0,False,orig
horse_03,未防禦,horse,133,255.0658416748047,0.28795409202575684,0.0,False,orig
horse_03,未防禦,horse,167,272.10052490234375,0.2972930669784546,0.0,False,orig
horse_03,未防禦,horse,200,252.3651885986328,0.28891220688819885,0.0,True,orig
horse_03,未防禦,horse,233,264.771728515625,0.2869754433631897,0.0,False,orig
horse_03,未防禦,horse,267,265.2691955566406,0.2813083231449127,0.0,False,orig
horse_03,未防禦,horse,300,276.1453552246094,0.2867122292518616,0.0,False,orig
horse_03,未防禦,horse,333,260.63519287109375,0.2701466977596283,0.0,False,orig
horse_03,未防禦,horse,367,270.6781005859375,0.27931031584739685,0.0,False,orig
horse_03,未防禦,horse,400,250.89495849609375,0.26215627789497375,0.0,True,orig
horse_03,apa+A,horse,33,181.22808837890625,0.21777139604091644,-24.263281704843354,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,67,191.645263671875,0.2333928495645523,-21.312344719290564,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,100,211.84075927734375,0.24917159974575043,-14.431872139859603,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,133,216.31149291992188,0.2588222622871399,-15.193860730396247,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,167,228.60598754882812,0.2677198648452759,-15.984731146375298,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,200,213.32916259765625,0.2589156925678253,-15.468070781767096,True,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,233,231.4652557373047,0.26427990198135376,-12.5793161396213,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,267,221.947265625,0.2540357708930969,-16.331308217199492,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,300,234.69528198242188,0.26482123136520386,-15.010237347093202,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,333,219.62721252441406,0.2480524778366089,-15.733861530726445,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,367,234.56600952148438,0.2567916214466095,-13.341341980116306,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,apa+A,horse,400,222.42613220214844,0.24562135338783264,-11.346910461888992,True,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,33,195.65769958496094,0.21480925381183624,-18.233027737054986,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,67,204.80581665039062,0.22432035207748413,-15.908751454131643,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,100,211.60806274414062,0.23586668074131012,-14.525864470578487,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,133,226.99636840820312,0.242959663271904,-11.004795107919097,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,167,238.33944702148438,0.2514864504337311,-12.407575433004459,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,200,217.30015563964844,0.23271609842777252,-13.894560162476521,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,233,247.473388671875,0.24611249566078186,-6.53330321206449,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,267,229.2620849609375,0.2379782646894455,-13.573800199508968,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,300,245.43017578125,0.2389351725578308,-11.12283037256826,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,333,228.63705444335938,0.2279178649187088,-12.276983041027833,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,367,268.3651123046875,0.24784883856773376,-0.8545162228651204,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,PhotoGuard-c,horse,400,242.337158203125,0.22768037021160126,-3.4109096269871797,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,33,219.0233612060547,0.24598635733127594,-8.468324330390875,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,67,224.1702880859375,0.25166890025138855,-7.957890452826987,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,100,228.7496337890625,0.25588205456733704,-7.601927132461017,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,133,241.76881408691406,0.26190975308418274,-5.2131745672333585,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,167,252.51937866210938,0.26712048053741455,-7.196291240989705,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,200,227.96356201171875,0.2522117495536804,-9.669172964153528,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,233,244.837646484375,0.2576160728931427,-7.5287804113397305,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,267,246.9332275390625,0.25526824593544006,-6.912211566481341,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,300,257.8185119628906,0.256762832403183,-6.636665406453124,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,333,249.6690673828125,0.2549828886985779,-4.207461535597357,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,367,270.50238037109375,0.2564607262611389,-0.06491851925344294,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,Mist,horse,400,248.6933135986328,0.23805227875709534,-0.8775165952548236,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,33,224.4022674560547,0.24631181359291077,-6.2204348832508245,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,67,228.98370361328125,0.2591859996318817,-5.981549506635253,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,100,242.72926330566406,0.26741957664489746,-1.9551822378778838,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,133,247.49659729003906,0.2728879749774933,-2.9675648981708824,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,167,268.07537841796875,0.28351399302482605,-1.4792865562532898,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,200,248.7267608642578,0.2748057544231415,-1.441731228692411,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,233,264.9918212890625,0.2786700129508972,0.08312548121032215,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,267,260.3721923828125,0.2854357361793518,-1.846050448319958,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,300,264.4654846191406,0.2805004417896271,-4.229609654657651,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,333,262.2062072753906,0.2673484981060028,0.6027637277187914,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,367,278.5967102050781,0.2756716310977936,2.9254711046069914,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
horse_03,DIA-R,horse,400,248.41757202148438,0.25521743297576904,-0.9874197909193749,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/dia_r/horse_03/x_def_tau0.04.png
woman_03,未防禦,woman,33,273.87640380859375,0.407366007566452,0.0,False,orig
woman_03,未防禦,woman,67,274.7699890136719,0.41972169280052185,0.0,False,orig
woman_03,未防禦,woman,100,279.9259033203125,0.4243839979171753,0.0,False,orig
woman_03,未防禦,woman,133,268.5871276855469,0.41755396127700806,0.0,False,orig
woman_03,未防禦,woman,167,295.8740234375,0.4316451847553253,0.0,False,orig
woman_03,未防禦,woman,200,284.098876953125,0.4379754066467285,0.0,True,orig
woman_03,未防禦,woman,233,283.7080078125,0.4178348481655121,0.0,False,orig
woman_03,未防禦,woman,267,302.7058410644531,0.4367542564868927,0.0,False,orig
woman_03,未防禦,woman,300,295.3233947753906,0.42244434356689453,0.0,False,orig
woman_03,未防禦,woman,333,282.1548156738281,0.41180989146232605,0.0,False,orig
woman_03,未防禦,woman,367,275.1395263671875,0.3693665564060211,0.0,False,orig
woman_03,未防禦,woman,400,295.8352966308594,0.4102817475795746,0.0,True,orig
woman_03,apa+A,woman,33,249.1642608642578,0.36523619294166565,-9.023100420730923,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,67,244.72256469726562,0.38003408908843994,-10.935482591918422,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,100,262.68743896484375,0.39659571647644043,-6.158224069654317,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,133,251.85720825195312,0.3964921832084656,-6.228861218241477,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,167,279.4005432128906,0.418634295463562,-5.567734549055203,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,200,262.90008544921875,0.4193871319293976,-7.461765330175507,True,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,233,269.12548828125,0.4032994210720062,-5.139974597011532,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,267,283.1546630859375,0.4237028956413269,-6.458804332868063,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,300,279.9613037109375,0.40740567445755005,-5.201786020419008,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,333,268.5379943847656,0.3999407887458801,-4.826010591576646,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,367,260.3964538574219,0.35877442359924316,-5.35839859304339,False,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,apa+A,woman,400,273.1842956542969,0.4021368622779846,-7.656625573258157,True,/nfs/home/nelson0314/wacv_runs/s3t20_r_merged/apa/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,33,293.68695068359375,0.3331040143966675,7.233389441189386,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,67,290.62286376953125,0.34114721417427063,5.769507366057569,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,100,297.5462951660156,0.325728178024292,6.294662850668931,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,133,290.2147216796875,0.3201093375682831,8.052356857347798,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,167,312.2731628417969,0.31790295243263245,5.542608713590225,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,200,277.29071044921875,0.3338503837585449,-2.3964073976362688,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,233,276.10821533203125,0.30106121301651,-2.6787373888619292,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,267,305.1720275878906,0.3407628536224365,0.8147138868431547,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,300,277.3924560546875,0.332351416349411,-6.071628268509022,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,333,281.3970947265625,0.35183414816856384,-0.268547940766517,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,367,287.7494812011719,0.32721298933029175,4.58311279389052,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,PhotoGuard-c,woman,400,318.36077880859375,0.3262684941291809,7.614196965090847,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/photoguard_c/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,33,282.15850830078125,0.35751792788505554,3.0240299554888495,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,67,280.0950927734375,0.32859179377555847,1.938022336020362,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,100,283.88671875,0.32294508814811707,1.414951379170959,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,133,267.78125,0.3069743812084198,-0.3000433015875492,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,167,299.95233154296875,0.31793588399887085,1.3783934318013058,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,200,285.36907958984375,0.3055664896965027,0.4470987884011679,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,233,280.092041015625,0.30684563517570496,-1.2745381509515763,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,267,294.79351806640625,0.32777950167655945,-2.6138653189589967,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,300,297.6202392578125,0.34639260172843933,0.7777387511642031,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,333,283.0538330078125,0.36902499198913574,0.3186255502453106,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,367,286.1556396484375,0.3364773690700531,4.003827958382256,False,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
woman_03,Mist,woman,400,302.60382080078125,0.3637523055076599,2.2879366481977303,True,/nfs/home/nelson0314/wacv_runs/s3t20_merged/mist/woman_03/x_def_tau0.04.png
