image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,floor_gate,theta_budget,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,advdrop,instruct-pix2pix,turn the color of potted plant to pink,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.10223,0.99122,41.431,0.84185,0.02095,0.12287,0.96397,29.972,0.64057,0.03908,0.07545,0.00848,0.98789,0.98767,False,0.837,77.9
task_attr_mod_color_136767,advdrop,instruct-pix2pix,turn the color of astronaut to pink,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.04375,0.99032,40.809,0.83369,0.00511,0.07307,0.9554,28.798,0.61876,0.02579,0.08494,0.00911,0.99611,0.99008,False,0.837,64.3
task_attr_mod_color_184837,advdrop,instruct-pix2pix,turn the color of frame to pink,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.03185,0.99405,39.153,0.84419,0.00594,0.05155,0.96135,29.221,0.59809,0.02199,0.08575,0.01102,0.99624,0.99412,False,0.837,64.3
task_attr_mod_color_32648,advdrop,instruct-pix2pix,turn the color of potion bottle to orange,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.11285,0.98883,44.936,0.76559,0.01743,0.10984,0.95605,33.173,0.72164,0.04365,0.0654,0.00566,0.99581,0.98521,False,0.837,64.3
task_attr_mod_color_6205,advdrop,instruct-pix2pix,turn the color of toolbox to red,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.06566,0.99149,42.108,0.84497,0.00965,0.06931,0.97316,33.595,0.72526,0.02114,0.07797,0.00784,0.9944,0.9883,False,0.837,64.3
task_env_weather_112463,advdrop,instruct-pix2pix,transform the setting to spring with blooming flowers,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.08231,0.98939,42.611,0.87702,0.01212,0.18284,0.85664,23.317,0.51465,0.08648,0.06675,0.0074,0.95745,0.98048,False,0.837,64.3
task_env_weather_246440,advdrop,instruct-pix2pix,transform the setting to autumn with falling leaves,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.01604,0.99473,39.559,0.86564,0.00274,0.09851,0.91915,25.934,0.46569,0.04605,0.09014,0.01052,0.98965,0.99321,False,0.837,64.2
task_env_weather_63722,advdrop,instruct-pix2pix,change the setting to a snowy landscape,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.10607,0.98754,39.389,0.79991,0.01923,0.13246,0.95125,29.195,0.53201,0.03517,0.09011,0.01073,0.98574,0.97339,False,0.837,64.2
task_obj_add_40931,advdrop,instruct-pix2pix,Add the blood on snout,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.07615,0.99209,38.934,0.82429,0.01118,0.10333,0.93101,27.577,0.53532,0.03467,0.0937,0.01131,0.99207,0.98647,False,0.837,64.2
task_obj_remove_380621,advdrop,instruct-pix2pix,Remove iceberg,,60.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.095,0.98779,39.434,0.8066,0.01278,0.13478,0.90561,25.84,0.47033,0.03958,0.08631,0.01067,0.99617,0.98925,False,0.837,64.3
