image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,identity,0.0,train,0.0,20.002845764160156,0.9210789203643799,0.7467761039733887,0.289720743894577,0.12943106889724731,4.215788341561983,3.273877866360129,0.2232273519039154,0.05863351374864578,0.23606786131858826,0.061435967683792114,27.14862060546875,0.6521873474121094,0.973558783531189,0.03576749563217163,0.013965427875518799,0.0,80.0,0.289720743894577
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,0.0,heldout,0.0,25.60589599609375,0.7234988808631897,0.9155532121658325,0.10695576667785645,0.06606841087341309,3.607388867230174,2.9040306261763935,0.21795710921287537,0.04843774065375328,0.21631114184856415,0.03335573151707649,27.14862060546875,0.6521873474121094,0.973558783531189,0.03576749563217163,0.013965427875518799,0.0,80.0,0.10695576667785645
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,0.5,heldout,0.0,24.717327117919922,0.6953575611114502,0.8886528015136719,0.15101173520088196,0.07836228609085083,3.607388867230174,2.5951727035081635,0.21795710921287537,0.04843774065375328,0.21412393450737,0.031204968690872192,25.79686164855957,0.5833784937858582,0.9623901844024658,0.07242585718631744,0.02786421775817871,0.07280343770980835,27.877161026000977,0.07820829749107361
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,1.0,heldout,0.0,22.55335807800293,0.7474511861801147,0.7952441573143005,0.3346825838088989,0.1385493278503418,3.607388867230174,4.454208392444358,0.21795710921287537,0.04843774065375328,0.21068763732910156,0.02260449156165123,22.489620208740234,0.6549104452133179,0.893807590007782,0.2361370027065277,0.09516239166259766,0.3081440329551697,22.882883071899414,0.026538550853729248
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,1.5,heldout,0.0,21.524700164794922,0.7499451041221619,0.7247933745384216,0.4466076195240021,0.19044256210327148,3.607388867230174,6.454982659287634,0.21795710921287537,0.04843774065375328,0.22002294659614563,0.032408103346824646,21.034067153930664,0.7494284510612488,0.8090869784355164,0.34954410791397095,0.16881811618804932,0.4379340708255768,21.619068145751953,0.008673548698425293
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,2.0,heldout,0.0,20.94744873046875,0.7379882335662842,0.6699497103691101,0.5123342871665955,0.22883665561676025,3.607388867230174,7.6415099511836875,0.21795710921287537,0.04843774065375328,0.21272851526737213,0.02283220738172531,20.167844772338867,0.8006742596626282,0.7299858927726746,0.4296165704727173,0.20975959300994873,0.5099867582321167,20.968475341796875,0.0023475289344787598
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,blur,3.0,heldout,0.0,20.032560348510742,0.7534352540969849,0.5800272822380066,0.5840573906898499,0.2807263731956482,3.607388867230174,9.097363338041466,0.21795710921287537,0.04843774065375328,0.2109948992729187,0.028054330497980118,19.09151840209961,0.8401728272438049,0.6030802130699158,0.5336706638336182,0.2603771686553955,0.5855351686477661,20.02093505859375,-0.0014777779579162598
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,jpeg,95,heldout,0.0,25.10585594177246,0.7690428495407104,0.9040899276733398,0.11827820539474487,0.06312525272369385,3.607388867230174,2.9398494626403977,0.21795710921287537,0.04843774065375328,0.21378107368946075,0.03735200688242912,26.605602264404297,0.6549019813537598,0.9661961793899536,0.05590410158038139,0.017481684684753418,0.04655233025550842,29.74864959716797,0.07172587513923645
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,jpeg,85,heldout,0.0,24.40648651123047,0.7268040180206299,0.8905318975448608,0.14059308171272278,0.07226157188415527,3.607388867230174,2.724367859321061,0.21795710921287537,0.04843774065375328,0.21540215611457825,0.04139702022075653,25.968618392944336,0.6784313917160034,0.9566407203674316,0.09818892925977707,0.01712357997894287,0.08944735676050186,26.51421546936035,0.05114572495222092
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10146.0,0.77,512.0,325.3333333333333,171.66666666666666,,,,0.27248796820640564,0.21027925610542297,0.062208712100982666,0.289720743894577,27.148643493652344,0.6521873474121094,27.148643493652344,0.6521873474121094,0.973558783531189,0.03576749563217163,0.3556899428367615,2.071082353591919,1.0570471286773682,0.9117393493652344,32,jpeg,75,heldout,0.0,23.53017807006836,0.7503011226654053,0.8671897649765015,0.17052225768566132,0.09227478504180908,3.607388867230174,2.356101457713389,0.21795710921287537,0.04843774065375328,0.22494566440582275,0.05251024290919304,25.409212112426758,0.6470588445663452,0.9487626552581787,0.13285373151302338,0.02328038215637207,0.1362108737230301,24.49603843688965,0.034311383962631226
