condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
Ra,horse_03,0.04,0.04058074951171875,0.875,dists,True,0.039254,0.07925371170043946,0.0798344612121582,2.4585809869469273,24.441688537597656,0.8097746968269348,0.8083102703094482,0.24314486980438232,0.9165125489234924,0.182905375957489,0.0798344612121582,1.0891529321670532,0.059967368841171265,0.18643824756145477
