phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.16149866580963135,True,25.220529556274414,0.731066107749939,0.8398017883300781,0.31002524495124817,0.9353086948394775,0.14480172097682953,0.03760254383087158,0.9571849703788757,0.05482426658272743,0.16167831420898438
A1,10,0.13191454112529755,True,25.129009246826172,0.8084834218025208,0.8395549058914185,0.30418848991394043,0.9329242706298828,0.11548267304897308,0.042946457862854004,1.0280356407165527,0.055404987186193466,0.1633148193359375
A1,20,0.12359434366226196,True,25.296213150024414,0.8230391144752502,0.844443678855896,0.3099144697189331,0.9340680241584778,0.10761547833681107,0.04369997978210449,0.9870327711105347,0.05434863269329071,0.1581370085477829
A1,30,0.11920894682407379,True,25.430843353271484,0.8157432675361633,0.8478590846061707,0.31502458453178406,0.9351909756660461,0.10354810208082199,0.04052317142486572,0.951810896396637,0.05351272597908974,0.15376155078411102
A1,40,0.12778455018997192,False,25.51152229309082,0.8262084126472473,0.8497056365013123,0.31827443838119507,0.9356172680854797,0.10191269218921661,0.03953135013580322,0.9396232962608337,0.05301797017455101,0.1516622006893158
A1,50,0.11470849066972733,True,25.42576026916504,0.8222787380218506,0.8500629663467407,0.31672483682632446,0.9354979991912842,0.09911040216684341,0.039195716381073,1.0027167797088623,0.0535440631210804,0.15327200293540955
A1,60,0.11203975975513458,True,25.572982788085938,0.8233168721199036,0.8525018095970154,0.32127645611763,0.9364999532699585,0.09670917689800262,0.03758889436721802,0.9563426375389099,0.05264414846897125,0.14941787719726562
A1,70,0.11182135343551636,True,25.449871063232422,0.8286736607551575,0.8516213893890381,0.31802433729171753,0.935987651348114,0.09629334509372711,0.038752198219299316,1.022064208984375,0.053395625203847885,0.1525166928768158
A1,80,0.11119481921195984,True,25.467145919799805,0.8354445695877075,0.8521436452865601,0.3185174763202667,0.9360212683677673,0.0957028865814209,0.03879594802856445,1.0230309963226318,0.05328955128788948,0.15192541480064392
A1,90,0.11005886644124985,True,25.59164047241211,0.841988205909729,0.8542690277099609,0.3226427435874939,0.9368923306465149,0.09479378163814545,0.037711381912231445,0.9764185547828674,0.05253118276596069,0.14853541553020477
A1,100,0.10916510969400406,True,25.447296142578125,0.8408445119857788,0.8532509207725525,0.31885960698127747,0.9359554052352905,0.09365589171648026,0.039335668087005615,1.0477675199508667,0.05341145768761635,0.15197500586509705
A1,110,0.10793862491846085,True,25.474397659301758,0.8395509123802185,0.8539633750915527,0.31988754868507385,0.9363229870796204,0.0924934595823288,0.03858250379562378,1.0418198108673096,0.05324506759643555,0.15094757080078125
A1,120,0.1070069670677185,True,25.54133415222168,0.8377729654312134,0.8550731539726257,0.3219188451766968,0.9368058443069458,0.09168495237827301,0.037624359130859375,1.0219565629959106,0.052836328744888306,0.14914703369140625
A1,130,0.10633672028779984,True,25.6021671295166,0.8361369371414185,0.8559006452560425,0.3236307203769684,0.9371560215950012,0.09111977368593216,0.037609636783599854,1.002864956855774,0.05246756598353386,0.14774958789348602
A1,140,0.10581851005554199,True,25.65338897705078,0.8330873847007751,0.8565449714660645,0.32504433393478394,0.9374143481254578,0.09068775177001953,0.03807079792022705,0.9870675206184387,0.05215906351804733,0.14675776660442352
A1,150,0.10538733750581741,True,25.695287704467773,0.8265959024429321,0.8570916652679443,0.3262200951576233,0.9376827478408813,0.09032581746578217,0.03823751211166382,0.9737826585769653,0.05190805345773697,0.14575831592082977
A1,160,0.10503494739532471,True,25.731897354125977,0.8176820874214172,0.8576304912567139,0.32726049423217773,0.9378840923309326,0.09003187716007233,0.038335323333740234,0.9625547528266907,0.051689740270376205,0.14495977759361267
A1,170,0.10472234338521957,True,25.76462745666504,0.8152875900268555,0.8580751419067383,0.32815906405448914,0.9380759000778198,0.08977095037698746,0.03836977481842041,0.9526543021202087,0.051495328545570374,0.14422480762004852
A1,180,0.10707792639732361,True,25.644731521606445,0.8187219500541687,0.856968879699707,0.3244136869907379,0.9374294281005859,0.09192199259996414,0.03913462162017822,1.0025626420974731,0.05221106857061386,0.14701080322265625
A1,190,0.10696474462747574,True,25.64543914794922,0.8199790716171265,0.8570279479026794,0.3249875605106354,0.9374991655349731,0.09181585907936096,0.03811746835708618,1.0062133073806763,0.052206818014383316,0.14699172973632812
A1,200,0.10657558590173721,True,25.713882446289062,0.8234999179840088,0.8580083847045898,0.3269413709640503,0.9377279281616211,0.09152904152870178,0.03920561075210571,0.9837947487831116,0.051797058433294296,0.14536285400390625
A2,0,0.10472234338521957,True,25.76462745666504,0.8152875900268555,0.8580751419067383,0.32815906405448914,0.9380759000778198,0.08977095037698746,0.03836977481842041,0.9526543021202087,0.051495328545570374,0.14422480762004852
A2,5,0.10618795454502106,True,25.64102554321289,0.8363127112388611,0.8577172756195068,0.32434144616127014,0.9377387762069702,0.09101299941539764,0.03865569829940796,1.0152133703231812,0.052233342081308365,0.14690780639648438
A2,10,0.10623093694448471,True,25.5697021484375,0.836318850517273,0.8563789129257202,0.3215009272098541,0.9374009966850281,0.09089913964271545,0.039222121238708496,1.0440800189971924,0.052664052695035934,0.14843496680259705
A2,15,0.10506215691566467,True,25.747203826904297,0.8259753584861755,0.8588365912437439,0.32711440324783325,0.9381786584854126,0.0900513082742691,0.03935164213180542,0.9843165874481201,0.05159873515367508,0.1443532407283783
A2,20,0.10510782897472382,True,25.71693229675293,0.8231348395347595,0.8579691648483276,0.3262717127799988,0.9379925727844238,0.09002694487571716,0.039055585861206055,1.0013309717178345,0.0517788790166378,0.14528021216392517
A2,25,0.10500867664813995,True,25.65424919128418,0.8307796716690063,0.856829047203064,0.32431021332740784,0.9377188086509705,0.08981002122163773,0.039110422134399414,1.0225419998168945,0.05215390399098396,0.14650599658489227
A2,30,0.10467923432588577,True,25.745725631713867,0.831877589225769,0.8586939573287964,0.32712826132774353,0.9381020069122314,0.08967404812574387,0.03891348838806152,0.9843400716781616,0.05160752311348915,0.1443328857421875
A2,35,0.10431789606809616,True,25.817211151123047,0.8254421949386597,0.8594984412193298,0.3295519948005676,0.9383026361465454,0.0894412249326706,0.03932434320449829,0.9602327942848206,0.0511845238506794,0.14283499121665955
A2,40,0.1043023020029068,True,25.781532287597656,0.8226860761642456,0.858773946762085,0.3284253180027008,0.938173770904541,0.08936882764101028,0.03928637504577637,0.976616382598877,0.05139521509408951,0.14384588599205017
A2,45,0.1049131527543068,True,25.593530654907227,0.830245852470398,0.8563662767410278,0.32236140966415405,0.9374555945396423,0.08964554965496063,0.03850448131561279,1.0441091060638428,0.05251975730061531,0.14815649390220642
A2,50,0.10439889878034592,True,25.802204132080078,0.8307230472564697,0.8597480058670044,0.32907307147979736,0.9383260607719421,0.08951862156391144,0.03923225402832031,0.9594758152961731,0.05127303674817085,0.1430715024471283
A2,55,0.10436119139194489,True,25.668237686157227,0.8272165060043335,0.8574659824371338,0.32471373677253723,0.9377927184104919,0.08923576772212982,0.03868389129638672,1.0210813283920288,0.052069973200559616,0.1463063657283783
A2,60,0.10404488444328308,True,25.717300415039062,0.8290895223617554,0.8584198951721191,0.3263814449310303,0.9380166530609131,0.0890166237950325,0.03882431983947754,1.0002307891845703,0.051776666194200516,0.14505895972251892
A2,65,0.10403943061828613,True,25.72920036315918,0.8319264650344849,0.8587039709091187,0.32675227522850037,0.9380598068237305,0.08903404325246811,0.038904666900634766,0.9949805736541748,0.05170578137040138,0.14478811621665955
A2,70,0.10400799661874771,True,25.752660751342773,0.8302016258239746,0.8591029047966003,0.32744815945625305,0.9381240606307983,0.0890374481678009,0.038916587829589844,0.9905878305435181,0.05156632140278816,0.14427313208580017
A2,75,0.104020856320858,True,25.754898071289062,0.8295333385467529,0.8590201139450073,0.3274502158164978,0.9381206631660461,0.0890415608882904,0.039238691329956055,0.9936979413032532,0.05155305191874504,0.14429347217082977
A2,80,0.1040511429309845,True,25.736494064331055,0.8309701681137085,0.8588043451309204,0.3267855942249298,0.9380590915679932,0.08903561532497406,0.03910410404205322,1.0009504556655884,0.05166240036487579,0.14463424682617188
A2,85,0.10405886173248291,True,25.78779411315918,0.8312954902648926,0.8595485687255859,0.3283320665359497,0.9382348656654358,0.08912772685289383,0.03941953182220459,0.9819660782814026,0.05135815963149071,0.14352545142173767
A2,90,0.10421796143054962,True,25.73227310180664,0.8307966589927673,0.8587610721588135,0.32641005516052246,0.9380059242248535,0.08917258679866791,0.039243102073669434,1.0070393085479736,0.05168749392032623,0.14485549926757812
A2,95,0.10406842082738876,True,25.80331039428711,0.8290320634841919,0.8596917390823364,0.3287169635295868,0.9382644891738892,0.08914998173713684,0.0395892858505249,0.9808543920516968,0.05126649886369705,0.1432596892118454
A2,100,0.1042768582701683,True,25.70562171936035,0.8316654562950134,0.8582797050476074,0.32550519704818726,0.937889039516449,0.0891757383942604,0.03923267126083374,1.0181536674499512,0.05184635519981384,0.14552435278892517
A2,105,0.10411600023508072,True,25.767011642456055,0.8312991857528687,0.8592811822891235,0.32744526863098145,0.9381300210952759,0.08913218975067139,0.03936469554901123,0.9944751858711243,0.05148119851946831,0.1440989226102829
A2,110,0.10421686619520187,True,25.710514068603516,0.8308472633361816,0.8584103584289551,0.3256224989891052,0.9378918409347534,0.08912716805934906,0.039203643798828125,1.01790452003479,0.0518171489238739,0.1454366147518158
A2,115,0.1039828434586525,True,25.85956382751465,0.8273652195930481,0.8604990243911743,0.3306313753128052,0.9384044408798218,0.08917136490345001,0.03987467288970947,0.9590057134628296,0.05093555152416229,0.14205679297447205
A2,120,0.10394281148910522,True,25.757339477539062,0.828769326210022,0.8589865565299988,0.3271734416484833,0.9380637407302856,0.08895783126354218,0.039082467555999756,1.0001417398452759,0.05153856799006462,0.14434432983398438
A2,125,0.10417363047599792,True,25.678462982177734,0.8316274285316467,0.8580276370048523,0.324590802192688,0.937765896320343,0.08905014395713806,0.03893387317657471,1.0281448364257812,0.05200870335102081,0.14620590209960938
