condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
R,dog_03,0.35,0.35256436467170715,17.0,4.216103646976583,19.874380111694336,0.8332399725914001,0.6394362449645996,0.14096949994564056,0.8256370425224304,0.35256436467170715,0.09811890125274658,1.0794999599456787,0.10145669430494308,0.2904049754142761,6.232517242431641,11.313708305358887,11.313708305358887,19.18914794921875,32
