image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,advdrop,instruct-pix2pix,turn the color of potted plant to pink,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.22755,0.95594,36.366,0.7082,0.06046,0.23514,0.89025,25.793,0.48927,0.07386,0.16567,0.01519,128.2
task_attr_mod_color_32648,advdrop,instruct-pix2pix,turn the color of potion bottle to orange,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.2754,0.95454,39.585,0.55138,0.0912,0.26651,0.79671,20.018,0.67029,0.13129,0.1446,0.01049,129.6
task_env_weather_133752,advdrop,instruct-pix2pix,transform the setting to a rainy day,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.21974,0.96834,35.474,0.68311,0.06511,0.25175,0.89227,27.586,0.41641,0.08849,0.15403,0.01684,130.0
task_env_weather_63722,advdrop,instruct-pix2pix,change the setting to a snowy landscape,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.24921,0.9535,34.084,0.65271,0.06282,0.25117,0.89443,25.494,0.39365,0.07695,0.21288,0.01976,130.1
task_obj_add_40931,advdrop,instruct-pix2pix,Add the blood on snout,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.19792,0.97032,33.587,0.69278,0.04353,0.21292,0.85419,23.137,0.41782,0.09143,0.19574,0.02092,130.3
task_obj_remove_10197,advdrop,instruct-pix2pix,Remove gravel path,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.1815,0.96073,31.1,0.61659,0.03578,0.33293,0.49533,14.095,0.12086,0.2027,0.20447,0.02786,130.1
task_obj_remove_509477,advdrop,instruct-pix2pix,Remove the man with glasses,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.09263,0.97892,34.102,0.72092,0.01085,0.11268,0.91654,26.546,0.48384,0.03001,0.18718,0.01972,129.2
task_obj_swap_joint_mask_533428,advdrop,instruct-pix2pix,Replace the samurai armor with red jacket,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.17763,0.95897,33.934,0.68843,0.02862,0.44815,0.52964,16.612,0.15931,0.21395,0.19258,0.0201,128.9
task_obj_swap_rand_mask_417469,advdrop,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.18493,0.95617,34.81,0.66594,0.03838,0.20138,0.87143,25.847,0.43538,0.08616,0.20799,0.01818,129.1
