image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.1979,0.89182,24.905,0.38342,0.12988,0.23832,0.76434,21.979,0.28222,0.16994,0.51808,0.05686,37.5
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.24363,0.89132,27.21,0.40962,0.10062,0.33572,0.67933,19.928,0.20669,0.15422,0.41417,0.0436,38.2
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.16863,0.93888,24.6,0.43992,0.09495,0.21246,0.83577,21.185,0.27994,0.10963,0.6213,0.05888,38.6
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.15995,0.92785,29.956,0.50966,0.10743,0.18595,0.86676,26.6,0.46057,0.1224,0.47025,0.03178,38.7
task_obj_remove_380621,phase,instruct-pix2pix,Remove iceberg,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.25937,0.92352,27.783,0.48938,0.13754,0.34252,0.74278,20.213,0.29302,0.16222,0.63939,0.04082,38.6
task_obj_swap_joint_mask_533428,phase,instruct-pix2pix,Replace the samurai armor with red jacket,,1.0,False,0.0,0.06,100,7.5,1.5,20260812,False,0.24032,0.87916,23.567,0.37873,0.08945,0.34637,0.63076,17.093,0.1959,0.17035,0.63841,0.06632,38.6
