image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,identity,0.0,train,0.0,19.3958740234375,0.9211273193359375,0.7390505075454712,0.2713601887226105,0.10842442512512207,0.9631348252296448,4.215788341561983,3.464836156869343,0.2232273519039154,0.05863351374864578,0.20485250651836395,0.0458303801715374,24.336824417114258,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.011728227138519287,0.9767062067985535,0.0,80.0,0.2713601887226105
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,0.0,heldout,0.0,23.835477828979492,0.7969473600387573,0.8846983909606934,0.13980069756507874,0.06906962394714355,0.9099403023719788,3.607388867230174,3.0107312181026846,0.21795710921287537,0.04843774065375328,0.21507492661476135,0.031538065522909164,24.336824417114258,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.011728227138519287,0.9767062067985535,0.0,80.0,0.13980069756507874
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,0.5,heldout,0.0,24.11701202392578,0.7198098301887512,0.8818663358688354,0.15475969016551971,0.07831835746765137,0.7151050567626953,3.607388867230174,2.7497927447323933,0.21795710921287537,0.04843774065375328,0.21144744753837585,0.023109566420316696,24.484445571899414,0.7393603324890137,0.9451484084129333,0.06098338961601257,0.017763614654541016,0.7055301070213318,0.07280343770980835,27.877161026000977,0.08195625245571136
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,1.0,heldout,0.0,22.677919387817383,0.7446321249008179,0.8027017116546631,0.3186561167240143,0.1311659812927246,0.3837795555591583,3.607388867230174,4.586805396892932,0.21795710921287537,0.04843774065375328,0.21096208691596985,0.009806160815060139,22.346874237060547,0.6287672519683838,0.890690803527832,0.2231382429599762,0.0840144157409668,0.31939172744750977,0.3081440329551697,22.882883071899414,0.010512083768844604
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,1.5,heldout,0.0,21.60247039794922,0.7576961517333984,0.7289592623710632,0.4381800889968872,0.18511468172073364,0.24110625684261322,3.607388867230174,6.4921154171005,0.21795710921287537,0.04843774065375328,0.21743471920490265,0.03481898829340935,20.99404525756836,0.742583155632019,0.8092915415763855,0.3413681983947754,0.1613866686820984,0.1760103404521942,0.4379340708255768,21.619068145751953,0.0002460181713104248
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,2.0,heldout,0.0,20.95275115966797,0.7425415515899658,0.6698214411735535,0.5125405788421631,0.22631394863128662,0.1588396281003952,3.607388867230174,7.620046063813184,0.21795710921287537,0.04843774065375328,0.21372345089912415,0.027219301089644432,20.147682189941406,0.800994873046875,0.7305183410644531,0.4232064485549927,0.20537865161895752,0.11182450503110886,0.5099867582321167,20.968475341796875,0.0025538206100463867
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,blur,3.0,heldout,0.0,20.03873634338379,0.7475850582122803,0.5797998905181885,0.5828191041946411,0.27845776081085205,0.08657655864953995,3.607388867230174,9.073734072696308,0.21795710921287537,0.04843774065375328,0.20980879664421082,0.03147342428565025,19.083045959472656,0.842131495475769,0.6031904816627502,0.5304986834526062,0.2594625949859619,0.058059606701135635,0.5855351686477661,20.02093505859375,-0.002716064453125
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,jpeg,95,heldout,0.0,23.605663299560547,0.8274484872817993,0.873792827129364,0.15394380688667297,0.07803165912628174,0.915823757648468,3.607388867230174,3.085714049281466,0.21795710921287537,0.04843774065375328,0.2192496359348297,0.03333313763141632,24.101274490356445,0.800000011920929,0.9396854639053345,0.0563192293047905,0.014930665493011475,0.9744589924812317,0.04655233025550842,29.74864959716797,0.10739147663116455
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,jpeg,85,heldout,0.0,22.999238967895508,0.8124851584434509,0.8565945029258728,0.1700168251991272,0.08258092403411865,0.9499301314353943,3.607388867230174,2.8675049129044563,0.21795710921287537,0.04843774065375328,0.22571170330047607,0.028160829097032547,23.7889461517334,0.800000011920929,0.9311099052429199,0.09439198672771454,0.01746135950088501,0.974652886390686,0.08944735676050186,26.51421546936035,0.08056946843862534
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.61,512.0,325.6666666666667,179.66666666666666,,,,0.2656339108943939,0.22863981127738953,0.03699410706758499,0.2713601887226105,24.336833953857422,0.8180550336837769,24.336833953857422,0.8180550336837769,0.9464327692985535,0.03699410706758499,0.48047077655792236,2.1511285305023193,1.3442844152450562,1.1259946823120117,32,jpeg,75,heldout,0.0,22.759140014648438,0.7990482449531555,0.8509414196014404,0.1802191585302353,0.0890495777130127,0.9478585720062256,3.607388867230174,2.7048105551815613,0.21795710921287537,0.04843774065375328,0.2190227508544922,0.03584619238972664,23.47551155090332,0.800000011920929,0.923548698425293,0.12708178162574768,0.02331554889678955,0.9746505618095398,0.1362108737230301,24.49603843688965,0.0440082848072052
