image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,prompt_idx,prompt_split,eval_prompt,eval_strength,strength_split,edit_lpips,edit_psnr,ctrl_lpips,net_lpips
car_01,S,32,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.62,512.0,312.0,167.0,,,,0.2801828980445862,0.2346833348274231,0.045499563217163086,0.2653166651725769,24.949235916137695,0.8096655607223511,24.949235916137695,0.8096655607223511,0.9466695785522461,0.045499563217163086,0.5090996026992798,2.288731575012207,1.443481206893921,1.2204101085662842,32,1,heldout,a car driving in a flooded street,0.5,train,0.09519022703170776,26.93309783935547,0.0,0.09519022703170776
car_01,S,32,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.62,512.0,312.0,167.0,,,,0.2801828980445862,0.2346833348274231,0.045499563217163086,0.2653166651725769,24.949235916137695,0.8096655607223511,24.949235916137695,0.8096655607223511,0.9466695785522461,0.045499563217163086,0.5090996026992798,2.288731575012207,1.443481206893921,1.2204101085662842,32,1,heldout,a car driving in a flooded street,0.7,heldout,0.059480130672454834,32.87722396850586,0.0,0.059480130672454834
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,0,train,a cat sitting on the grass,0.3,heldout,0.06716276705265045,33.140621185302734,0.0,0.06716276705265045
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,0,train,a cat sitting on the grass,0.5,train,0.05702598765492439,33.60662078857422,0.0,0.05702598765492439
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,0,train,a cat sitting on the grass,0.7,heldout,0.04017972946166992,37.46890640258789,0.0,0.04017972946166992
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,1,heldout,a dog under heavy rain at night,0.3,heldout,0.06660443544387817,33.16004180908203,0.0,0.06660443544387817
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,1,heldout,a dog under heavy rain at night,0.5,train,0.05329105630517006,34.27631759643555,0.0,0.05329105630517006
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,0.69,512.0,299.6666666666667,122.33333333333333,,,,0.34455978870391846,0.2997816801071167,0.04477810114622116,0.2002183198928833,32.575218200683594,0.7297061085700989,32.575218200683594,0.7297061085700989,0.9754067659378052,0.04477810114622116,0.4692428708076477,2.1981558799743652,1.3860191106796265,1.1630053520202637,32,1,heldout,a dog under heavy rain at night,0.7,heldout,0.04579482972621918,37.02104187011719,0.0,0.04579482972621918
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,0,train,a cat sitting on the grass,0.3,heldout,0.10703464597463608,30.756731033325195,0.0,0.10703464597463608
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,0,train,a cat sitting on the grass,0.5,train,0.07677076011896133,33.30628967285156,0.0,0.07677076011896133
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,0,train,a cat sitting on the grass,0.7,heldout,0.09347524493932724,31.90391731262207,0.0,0.09347524493932724
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,1,heldout,a dog under heavy rain at night,0.3,heldout,0.10463869571685791,30.757244110107422,0.0,0.10463869571685791
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,1,heldout,a dog under heavy rain at night,0.5,train,0.07443029433488846,33.459659576416016,0.0,0.07443029433488846
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,1.01,512.0,298.0,155.66666666666666,,,,0.2623377740383148,0.22603949904441833,0.03629826754331589,0.27396050095558167,31.58958625793457,0.49539053440093994,31.58958625793457,0.49539053440093994,0.9670957326889038,0.03629826754331589,0.5055525302886963,2.3456461429595947,1.4942047595977783,1.2273401021957397,32,1,heldout,a dog under heavy rain at night,0.7,heldout,0.0841522216796875,31.9586181640625,0.0,0.0841522216796875
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,0,train,an elderly person with gray hair,0.3,heldout,0.05089119076728821,35.14866256713867,0.0,0.05089119076728821
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,0,train,an elderly person with gray hair,0.5,train,0.07312963157892227,34.07042694091797,0.0,0.07312963157892227
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,0,train,an elderly person with gray hair,0.7,heldout,0.05257418751716614,33.736202239990234,0.0,0.05257418751716614
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,1,heldout,a person standing in a burning room,0.3,heldout,0.05032636597752571,35.29967498779297,0.0,0.05032636597752571
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,1,heldout,a person standing in a burning room,0.5,train,0.053374964743852615,35.06916809082031,0.0,0.053374964743852615
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11507.9,1.0,512.0,279.3333333333333,114.33333333333333,,,,0.33327993750572205,0.30238449573516846,0.030895430594682693,0.19761550426483154,34.18461608886719,0.49816304445266724,34.18461608886719,0.49816304445266724,0.9807331562042236,0.030895430594682693,0.5831156969070435,2.503042459487915,1.5320736169815063,1.3792136907577515,32,1,heldout,a person standing in a burning room,0.7,heldout,0.08640661090612411,29.20607566833496,0.0,0.08640661090612411
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,0,train,an elderly person with gray hair,0.3,heldout,0.06864713132381439,32.57939910888672,0.0,0.06864713132381439
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,0,train,an elderly person with gray hair,0.5,train,0.07583223283290863,34.09249496459961,0.0,0.07583223283290863
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,0,train,an elderly person with gray hair,0.7,heldout,0.06833654642105103,35.96800231933594,0.0,0.06833654642105103
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,1,heldout,a person standing in a burning room,0.3,heldout,0.06810478121042252,32.60114288330078,0.0,0.06810478121042252
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,1,heldout,a person standing in a burning room,0.5,train,0.0738239511847496,34.259315490722656,0.0,0.0738239511847496
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.5,rotate,0,0.0,,,11507.9,0.71,512.0,290.6666666666667,146.0,,,,0.27273476123809814,0.2419642210006714,0.030770543962717056,0.2580357789993286,32.61276626586914,0.7048854231834412,32.61276626586914,0.7048854231834412,0.9793305397033691,0.030770543962717056,0.5402694940567017,2.4382288455963135,1.5945661067962646,1.250070571899414,32,1,heldout,a person standing in a burning room,0.7,heldout,0.03455308452248573,38.256988525390625,0.0,0.03455308452248573
