[env] 載入 SDXLWrapper(stabilityai/stable-diffusion-xl-base-1.0) dtype=torch.bfloat16
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading pipeline components...:   0%|          | 0/7 [00:00<?, ?it/s]Loading pipeline components...:  29%|██▊       | 2/7 [00:01<00:04,  1.11it/s]
Loading weights:   0%|          | 0/517 [00:00<?, ?it/s][A
Loading weights:  36%|███▌      | 184/517 [00:00<00:00, 1736.56it/s][A
Loading weights:  76%|███████▌  | 394/517 [00:00<00:00, 1921.16it/s][ALoading weights: 100%|██████████| 517/517 [00:00<00:00, 1978.25it/s]
Loading pipeline components...:  43%|████▎     | 3/7 [00:02<00:02,  1.36it/s]Loading pipeline components...:  57%|█████▋    | 4/7 [00:02<00:01,  2.00it/s]
Loading weights:   0%|          | 0/196 [00:00<?, ?it/s][ALoading weights: 100%|██████████| 196/196 [00:00<00:00, 2594.16it/s]
Loading pipeline components...:  71%|███████▏  | 5/7 [00:02<00:00,  2.61it/s]Loading pipeline components...: 100%|██████████| 7/7 [00:02<00:00,  2.62it/s]
There are modules in UNet2DConditionModel that should be kept in float32: []. Casting directly with `to()` can lead to inconsistent results; set `torch_dtype` in `from_pretrained()` instead to keep these modules in float32.
There are modules in AutoencoderKL that should be kept in float32: []. Casting directly with `to()` can lead to inconsistent results; set `torch_dtype` in `from_pretrained()` instead to keep these modules in float32.
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:207: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:222: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
[env] 影像 1 張：['bird_03']
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 13086.75it/s]
[transformers] Model config: bos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49406. This may result in unexpected behavior.
[transformers] Model config: eos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49407. This may result in unexpected behavior.
Loading weights:   0%|          | 0/408 [00:00<?, ?it/s]Loading weights:  85%|████████▌ | 348/408 [00:00<00:00, 3474.28it/s]Loading weights: 100%|██████████| 408/408 [00:00<00:00, 3424.34it/s]
  st=0.20 R              bird_03 seed0  effect=+0.0020  lpips(def,orig)=0.0102
  st=0.20 R              bird_03 seed1  effect=+0.0006  lpips(def,orig)=0.0102
  st=0.20 R              bird_03 seed2  effect=-0.0019  lpips(def,orig)=0.0102
  st=0.20 R              bird_03 seed3  effect=-0.0006  lpips(def,orig)=0.0102
  st=0.20 R              bird_03 seed4  effect=+0.0034  lpips(def,orig)=0.0102
  st=0.30 N1             bird_03 seed0  effect=+0.0013  lpips(def,orig)=0.0291
  st=0.30 N1             bird_03 seed1  effect=+0.0025  lpips(def,orig)=0.0291
  st=0.30 N1             bird_03 seed2  effect=-0.0014  lpips(def,orig)=0.0291
  st=0.30 N1             bird_03 seed3  effect=-0.0027  lpips(def,orig)=0.0291
  st=0.30 N1             bird_03 seed4  effect=-0.0044  lpips(def,orig)=0.0291
  st=0.30 N2             bird_03 seed0  effect=-0.0001  lpips(def,orig)=0.0231
  st=0.30 N2             bird_03 seed1  effect=+0.0000  lpips(def,orig)=0.0231
  st=0.30 N2             bird_03 seed2  effect=-0.0046  lpips(def,orig)=0.0231
  st=0.30 N2             bird_03 seed3  effect=-0.0016  lpips(def,orig)=0.0231
  st=0.30 N2             bird_03 seed4  effect=-0.0011  lpips(def,orig)=0.0231
  st=0.30 N3             bird_03 seed0  effect=+0.0008  lpips(def,orig)=0.1368
  st=0.30 N3             bird_03 seed1  effect=+0.0012  lpips(def,orig)=0.1368
  st=0.30 N3             bird_03 seed2  effect=-0.0041  lpips(def,orig)=0.1368
  st=0.30 N3             bird_03 seed3  effect=-0.0026  lpips(def,orig)=0.1368
  st=0.30 N3             bird_03 seed4  effect=-0.0021  lpips(def,orig)=0.1368
  st=0.30 photoguard_c   bird_03 seed0  effect=+0.0087  lpips(def,orig)=0.1947
  st=0.30 photoguard_c   bird_03 seed1  effect=-0.0066  lpips(def,orig)=0.1947
  st=0.30 photoguard_c   bird_03 seed2  effect=-0.0024  lpips(def,orig)=0.1947
  st=0.30 photoguard_c   bird_03 seed3  effect=+0.0022  lpips(def,orig)=0.1947
  st=0.30 photoguard_c   bird_03 seed4  effect=+0.0037  lpips(def,orig)=0.1947
  st=0.30 mist           bird_03 seed0  effect=-0.0246  lpips(def,orig)=0.6397
  st=0.30 mist           bird_03 seed1  effect=-0.0397  lpips(def,orig)=0.6397
  st=0.30 mist           bird_03 seed2  effect=-0.0293  lpips(def,orig)=0.6397
  st=0.30 mist           bird_03 seed3  effect=-0.0240  lpips(def,orig)=0.6397
  st=0.30 mist           bird_03 seed4  effect=-0.0353  lpips(def,orig)=0.6397
  st=0.30 dia_r          bird_03 seed0  effect=+0.0032  lpips(def,orig)=0.3621
  st=0.30 dia_r          bird_03 seed1  effect=-0.0053  lpips(def,orig)=0.3621
  st=0.30 dia_r          bird_03 seed2  effect=-0.0044  lpips(def,orig)=0.3621
  st=0.30 dia_r          bird_03 seed3  effect=-0.0012  lpips(def,orig)=0.3621
  st=0.30 dia_r          bird_03 seed4  effect=-0.0012  lpips(def,orig)=0.3621
  st=0.30 R              bird_03 seed0  effect=+0.0024  lpips(def,orig)=0.0102
  st=0.30 R              bird_03 seed1  effect=-0.0002  lpips(def,orig)=0.0102
  st=0.30 R              bird_03 seed2  effect=-0.0010  lpips(def,orig)=0.0102
  st=0.30 R              bird_03 seed3  effect=-0.0013  lpips(def,orig)=0.0102
  st=0.30 R              bird_03 seed4  effect=-0.0026  lpips(def,orig)=0.0102
  st=0.40 N1             bird_03 seed0  effect=+0.0013  lpips(def,orig)=0.0291
  st=0.40 N1             bird_03 seed1  effect=+0.0030  lpips(def,orig)=0.0291
  st=0.40 N1             bird_03 seed2  effect=-0.0070  lpips(def,orig)=0.0291
  st=0.40 N1             bird_03 seed3  effect=-0.0051  lpips(def,orig)=0.0291
  st=0.40 N1             bird_03 seed4  effect=-0.0026  lpips(def,orig)=0.0291
  st=0.40 N2             bird_03 seed0  effect=-0.0036  lpips(def,orig)=0.0231
  st=0.40 N2             bird_03 seed1  effect=+0.0029  lpips(def,orig)=0.0231
  st=0.40 N2             bird_03 seed2  effect=+0.0026  lpips(def,orig)=0.0231
  st=0.40 N2             bird_03 seed3  effect=-0.0003  lpips(def,orig)=0.0231
  st=0.40 N2             bird_03 seed4  effect=-0.0014  lpips(def,orig)=0.0231
  st=0.40 N3             bird_03 seed0  effect=+0.0043  lpips(def,orig)=0.1368
  st=0.40 N3             bird_03 seed1  effect=-0.0005  lpips(def,orig)=0.1368
  st=0.40 N3             bird_03 seed2  effect=-0.0042  lpips(def,orig)=0.1368
  st=0.40 N3             bird_03 seed3  effect=+0.0001  lpips(def,orig)=0.1368
  st=0.40 N3             bird_03 seed4  effect=+0.0016  lpips(def,orig)=0.1368
  st=0.40 photoguard_c   bird_03 seed0  effect=+0.0003  lpips(def,orig)=0.1947
  st=0.40 photoguard_c   bird_03 seed1  effect=-0.0003  lpips(def,orig)=0.1947
  st=0.40 photoguard_c   bird_03 seed2  effect=-0.0005  lpips(def,orig)=0.1947
  st=0.40 photoguard_c   bird_03 seed3  effect=-0.0030  lpips(def,orig)=0.1947
  st=0.40 photoguard_c   bird_03 seed4  effect=+0.0022  lpips(def,orig)=0.1947
  st=0.40 mist           bird_03 seed0  effect=-0.0919  lpips(def,orig)=0.6397
  st=0.40 mist           bird_03 seed1  effect=-0.0496  lpips(def,orig)=0.6397
  st=0.40 mist           bird_03 seed2  effect=-0.0594  lpips(def,orig)=0.6397
  st=0.40 mist           bird_03 seed3  effect=-0.0445  lpips(def,orig)=0.6397
  st=0.40 mist           bird_03 seed4  effect=-0.0751  lpips(def,orig)=0.6397
  st=0.40 dia_r          bird_03 seed0  effect=+0.0005  lpips(def,orig)=0.3621
  st=0.40 dia_r          bird_03 seed1  effect=-0.0057  lpips(def,orig)=0.3621
  st=0.40 dia_r          bird_03 seed2  effect=+0.0002  lpips(def,orig)=0.3621
  st=0.40 dia_r          bird_03 seed3  effect=-0.0054  lpips(def,orig)=0.3621
  st=0.40 dia_r          bird_03 seed4  effect=-0.0030  lpips(def,orig)=0.3621
  st=0.40 R              bird_03 seed0  effect=-0.0005  lpips(def,orig)=0.0102
  st=0.40 R              bird_03 seed1  effect=+0.0023  lpips(def,orig)=0.0102
  st=0.40 R              bird_03 seed2  effect=+0.0045  lpips(def,orig)=0.0102
  st=0.40 R              bird_03 seed3  effect=-0.0002  lpips(def,orig)=0.0102
  st=0.40 R              bird_03 seed4  effect=-0.0035  lpips(def,orig)=0.0102
  st=0.50 N1             bird_03 seed0  effect=-0.0023  lpips(def,orig)=0.0291
  st=0.50 N1             bird_03 seed1  effect=+0.0059  lpips(def,orig)=0.0291
  st=0.50 N1             bird_03 seed2  effect=-0.0043  lpips(def,orig)=0.0291
  st=0.50 N1             bird_03 seed3  effect=-0.0083  lpips(def,orig)=0.0291
  st=0.50 N1             bird_03 seed4  effect=+0.0321  lpips(def,orig)=0.0291
  st=0.50 N2             bird_03 seed0  effect=-0.0102  lpips(def,orig)=0.0231
  st=0.50 N2             bird_03 seed1  effect=+0.0005  lpips(def,orig)=0.0231
  st=0.50 N2             bird_03 seed2  effect=+0.0042  lpips(def,orig)=0.0231
  st=0.50 N2             bird_03 seed3  effect=-0.0037  lpips(def,orig)=0.0231
  st=0.50 N2             bird_03 seed4  effect=+0.0350  lpips(def,orig)=0.0231
  st=0.50 N3             bird_03 seed0  effect=+0.0005  lpips(def,orig)=0.1368
  st=0.50 N3             bird_03 seed1  effect=-0.0002  lpips(def,orig)=0.1368
  st=0.50 N3             bird_03 seed2  effect=-0.0044  lpips(def,orig)=0.1368
  st=0.50 N3             bird_03 seed3  effect=+0.0004  lpips(def,orig)=0.1368
  st=0.50 N3             bird_03 seed4  effect=-0.0033  lpips(def,orig)=0.1368
  st=0.50 photoguard_c   bird_03 seed0  effect=-0.0099  lpips(def,orig)=0.1947
  st=0.50 photoguard_c   bird_03 seed1  effect=-0.0099  lpips(def,orig)=0.1947
  st=0.50 photoguard_c   bird_03 seed2  effect=+0.0201  lpips(def,orig)=0.1947
  st=0.50 photoguard_c   bird_03 seed3  effect=-0.0172  lpips(def,orig)=0.1947
  st=0.50 photoguard_c   bird_03 seed4  effect=-0.0027  lpips(def,orig)=0.1947
  st=0.50 mist           bird_03 seed0  effect=-0.1076  lpips(def,orig)=0.6397
  st=0.50 mist           bird_03 seed1  effect=-0.0292  lpips(def,orig)=0.6397
  st=0.50 mist           bird_03 seed2  effect=-0.0325  lpips(def,orig)=0.6397
  st=0.50 mist           bird_03 seed3  effect=-0.0306  lpips(def,orig)=0.6397
  st=0.50 mist           bird_03 seed4  effect=-0.0454  lpips(def,orig)=0.6397
  st=0.50 dia_r          bird_03 seed0  effect=-0.0111  lpips(def,orig)=0.3621
  st=0.50 dia_r          bird_03 seed1  effect=+0.0003  lpips(def,orig)=0.3621
  st=0.50 dia_r          bird_03 seed2  effect=+0.0149  lpips(def,orig)=0.3621
  st=0.50 dia_r          bird_03 seed3  effect=-0.0035  lpips(def,orig)=0.3621
  st=0.50 dia_r          bird_03 seed4  effect=-0.0258  lpips(def,orig)=0.3621
  st=0.50 R              bird_03 seed0  effect=-0.0009  lpips(def,orig)=0.0102
  st=0.50 R              bird_03 seed1  effect=-0.0007  lpips(def,orig)=0.0102
  st=0.50 R              bird_03 seed2  effect=+0.0070  lpips(def,orig)=0.0102
  st=0.50 R              bird_03 seed3  effect=+0.0000  lpips(def,orig)=0.0102
  st=0.50 R              bird_03 seed4  effect=+0.0051  lpips(def,orig)=0.0102
  st=0.60 N1             bird_03 seed0  effect=-0.0107  lpips(def,orig)=0.0291
  st=0.60 N1             bird_03 seed1  effect=+0.0014  lpips(def,orig)=0.0291
  st=0.60 N1             bird_03 seed2  effect=-0.0052  lpips(def,orig)=0.0291
  st=0.60 N1             bird_03 seed3  effect=-0.0046  lpips(def,orig)=0.0291
  st=0.60 N1             bird_03 seed4  effect=+0.0139  lpips(def,orig)=0.0291
  st=0.60 N2             bird_03 seed0  effect=-0.0245  lpips(def,orig)=0.0231
  st=0.60 N2             bird_03 seed1  effect=+0.0002  lpips(def,orig)=0.0231
  st=0.60 N2             bird_03 seed2  effect=-0.0036  lpips(def,orig)=0.0231
  st=0.60 N2             bird_03 seed3  effect=-0.0080  lpips(def,orig)=0.0231
  st=0.60 N2             bird_03 seed4  effect=-0.0002  lpips(def,orig)=0.0231
  st=0.60 N3             bird_03 seed0  effect=-0.0019  lpips(def,orig)=0.1368
  st=0.60 N3             bird_03 seed1  effect=+0.0026  lpips(def,orig)=0.1368
  st=0.60 N3             bird_03 seed2  effect=-0.0032  lpips(def,orig)=0.1368
  st=0.60 N3             bird_03 seed3  effect=+0.0006  lpips(def,orig)=0.1368
  st=0.60 N3             bird_03 seed4  effect=+0.0020  lpips(def,orig)=0.1368
  st=0.60 photoguard_c   bird_03 seed0  effect=-0.0073  lpips(def,orig)=0.1947
  st=0.60 photoguard_c   bird_03 seed1  effect=+0.0034  lpips(def,orig)=0.1947
  st=0.60 photoguard_c   bird_03 seed2  effect=+0.0194  lpips(def,orig)=0.1947
  st=0.60 photoguard_c   bird_03 seed3  effect=-0.0039  lpips(def,orig)=0.1947
  st=0.60 photoguard_c   bird_03 seed4  effect=+0.0150  lpips(def,orig)=0.1947
  st=0.60 mist           bird_03 seed0  effect=-0.0869  lpips(def,orig)=0.6397
  st=0.60 mist           bird_03 seed1  effect=-0.0232  lpips(def,orig)=0.6397
  st=0.60 mist           bird_03 seed2  effect=+0.0322  lpips(def,orig)=0.6397
  st=0.60 mist           bird_03 seed3  effect=-0.0277  lpips(def,orig)=0.6397
  st=0.60 mist           bird_03 seed4  effect=-0.0327  lpips(def,orig)=0.6397
  st=0.60 dia_r          bird_03 seed0  effect=+0.0010  lpips(def,orig)=0.3621
  st=0.60 dia_r          bird_03 seed1  effect=-0.0093  lpips(def,orig)=0.3621
  st=0.60 dia_r          bird_03 seed2  effect=-0.0004  lpips(def,orig)=0.3621
  st=0.60 dia_r          bird_03 seed3  effect=+0.0085  lpips(def,orig)=0.3621
  st=0.60 dia_r          bird_03 seed4  effect=+0.0022  lpips(def,orig)=0.3621
  st=0.60 R              bird_03 seed0  effect=-0.0058  lpips(def,orig)=0.0102
  st=0.60 R              bird_03 seed1  effect=+0.0038  lpips(def,orig)=0.0102
  st=0.60 R              bird_03 seed2  effect=-0.0103  lpips(def,orig)=0.0102
  st=0.60 R              bird_03 seed3  effect=-0.0034  lpips(def,orig)=0.0102
  st=0.60 R              bird_03 seed4  effect=-0.0003  lpips(def,orig)=0.0102
  st=0.80 N1             bird_03 seed0  effect=+0.0006  lpips(def,orig)=0.0291
  st=0.80 N1             bird_03 seed1  effect=-0.0040  lpips(def,orig)=0.0291
  st=0.80 N1             bird_03 seed2  effect=-0.0007  lpips(def,orig)=0.0291
  st=0.80 N1             bird_03 seed3  effect=+0.0126  lpips(def,orig)=0.0291
  st=0.80 N1             bird_03 seed4  effect=+0.0031  lpips(def,orig)=0.0291
  st=0.80 N2             bird_03 seed0  effect=+0.0007  lpips(def,orig)=0.0231
  st=0.80 N2             bird_03 seed1  effect=+0.0049  lpips(def,orig)=0.0231
  st=0.80 N2             bird_03 seed2  effect=+0.0003  lpips(def,orig)=0.0231
  st=0.80 N2             bird_03 seed3  effect=+0.0090  lpips(def,orig)=0.0231
  st=0.80 N2             bird_03 seed4  effect=+0.0033  lpips(def,orig)=0.0231
  st=0.80 N3             bird_03 seed0  effect=-0.0018  lpips(def,orig)=0.1368
  st=0.80 N3             bird_03 seed1  effect=-0.0012  lpips(def,orig)=0.1368
  st=0.80 N3             bird_03 seed2  effect=+0.0018  lpips(def,orig)=0.1368
  st=0.80 N3             bird_03 seed3  effect=+0.0098  lpips(def,orig)=0.1368
  st=0.80 N3             bird_03 seed4  effect=+0.0031  lpips(def,orig)=0.1368
  st=0.80 photoguard_c   bird_03 seed0  effect=+0.0037  lpips(def,orig)=0.1947
  st=0.80 photoguard_c   bird_03 seed1  effect=-0.0051  lpips(def,orig)=0.1947
  st=0.80 photoguard_c   bird_03 seed2  effect=+0.0003  lpips(def,orig)=0.1947
  st=0.80 photoguard_c   bird_03 seed3  effect=+0.0064  lpips(def,orig)=0.1947
  st=0.80 photoguard_c   bird_03 seed4  effect=+0.0042  lpips(def,orig)=0.1947
  st=0.80 mist           bird_03 seed0  effect=+0.0083  lpips(def,orig)=0.6397
  st=0.80 mist           bird_03 seed1  effect=+0.0421  lpips(def,orig)=0.6397
  st=0.80 mist           bird_03 seed2  effect=+0.0218  lpips(def,orig)=0.6397
  st=0.80 mist           bird_03 seed3  effect=-0.0442  lpips(def,orig)=0.6397
  st=0.80 mist           bird_03 seed4  effect=+0.0092  lpips(def,orig)=0.6397
  st=0.80 dia_r          bird_03 seed0  effect=+0.0044  lpips(def,orig)=0.3621
  st=0.80 dia_r          bird_03 seed1  effect=-0.0012  lpips(def,orig)=0.3621
  st=0.80 dia_r          bird_03 seed2  effect=+0.0113  lpips(def,orig)=0.3621
  st=0.80 dia_r          bird_03 seed3  effect=+0.0108  lpips(def,orig)=0.3621
  st=0.80 dia_r          bird_03 seed4  effect=+0.0012  lpips(def,orig)=0.3621
  st=0.80 R              bird_03 seed0  effect=-0.0002  lpips(def,orig)=0.0102
  st=0.80 R              bird_03 seed1  effect=-0.0066  lpips(def,orig)=0.0102
  st=0.80 R              bird_03 seed2  effect=-0.0009  lpips(def,orig)=0.0102
  st=0.80 R              bird_03 seed3  effect=-0.0055  lpips(def,orig)=0.0102
  st=0.80 R              bird_03 seed4  effect=+0.0047  lpips(def,orig)=0.0102

寫出 /nfs/home/nelson0314/wacv_runs/b3_bird_03/strength_sweep_defense.csv（210 列）

=== effect_siglip 隨 strength（正 = 防禦有效）===
條件                     0.20       0.30       0.40       0.50       0.60       0.80     原生LPIPS
N1                  -0.0018    -0.0010    -0.0020    +0.0046    -0.0010    +0.0023      0.0291
N2                  +0.0005    -0.0015    +0.0000    +0.0052    -0.0072    +0.0037      0.0231
N3                  +0.0004    -0.0014    +0.0003    -0.0014    +0.0000    +0.0023      0.1368
photoguard_c        +0.0031    +0.0011    -0.0003    -0.0039    +0.0053    +0.0019      0.1947
mist                -0.0273    -0.0306    -0.0641    -0.0491    -0.0277    +0.0074      0.6397
dia_r               +0.0027    -0.0018    -0.0027    -0.0050    +0.0004    +0.0053      0.3621
R                   +0.0007    -0.0005    +0.0005    +0.0021    -0.0032    -0.0017      0.0102

=== 攻擊方在該 strength 上開出的區間（siglip_edit − siglip_orig）===
  strength=0.20  gap=-0.0010
  strength=0.30  gap=-0.0006
  strength=0.40  gap=+0.0013
  strength=0.50  gap=+0.0148
  strength=0.60  gap=+0.0382
  strength=0.80  gap=+0.0887

=== 逐條件的 effect_siglip ===
  N1               mean=+0.0002  sd=0.0081  n=30
  N2               mean=+0.0001  sd=0.0088  n=30
  N3               mean=+0.0000  sd=0.0032  n=30
  R                mean=-0.0003  sd=0.0038  n=30
  dia_r            mean=-0.0002  sd=0.0077  n=30
  mist             mean=-0.0319  sd=0.0333  n=30
  photoguard_c     mean=+0.0012  sd=0.0081  n=30
[exit 0]
