image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,287.3,all,0,0.0,,,10170.9,5.05,378.6666666666667,21.333333333333332,11.666666666666666,16.0,16.0,0.01607004925608635,4.118057727813721,0.15765656530857086,3.9604010581970215,0.34234344959259033,36.09342956542969,0.09900414943695068,36.09342956542969,0.09900414943695068,0.9825640916824341,0.042550038546323776
car_01,P,16,a wrecked car after an accident,25,10,10,1,287.7,all,0,0.0,,,11532.4,5.53,251.66666666666666,16.0,12.333333333333334,16.0,16.0,0.0030771892052143812,3.2217113971710205,0.12946388125419617,3.092247486114502,0.3705361485481262,37.33150863647461,0.09038561582565308,37.33150863647461,0.09038561582565308,0.9877859950065613,0.04147161543369293
dog_00,P,16,a cat sitting on the grass,25,10,10,1,287.4,all,0,0.0,,,11532.4,7.9,114.33333333333333,16.0,13.0,16.0,16.0,0.002605438232421875,0.47864848375320435,0.09316430985927582,0.38548415899276733,0.40683573484420776,39.578365325927734,0.06325149536132812,39.578365325927734,0.06325149536132812,0.987010657787323,0.04734516888856888
dog_01,P,16,a cat sitting on the grass,25,10,10,1,287.9,all,0,0.0,,,11532.4,11.24,139.33333333333334,16.0,13.666666666666666,16.0,16.0,0.0037485759239643812,0.17721006274223328,0.13999296724796295,0.03721710294485092,0.36000704765319824,44.60201644897461,0.04449642449617386,44.60201644897461,0.04449642449617386,0.9958609938621521,0.03307809680700302
person_00,P,16,an elderly person with gray hair,25,10,10,1,288.0,all,0,0.0,,,11532.4,8.57,135.33333333333334,16.0,13.0,16.0,16.0,0.0024058024864643812,0.1874922811985016,0.13880345225334167,0.04868883639574051,0.36119651794433594,41.73391342163086,0.05834454298019409,41.73391342163086,0.05834454298019409,0.9898138046264648,0.03850264102220535
person_01,P,16,an elderly person with gray hair,25,10,10,1,288.1,all,0,0.0,,,11532.4,8.3,257.6666666666667,16.0,13.0,16.0,16.0,0.007457733154296875,0.13465723395347595,0.05697207897901535,0.07768514752388,0.44302794337272644,42.642303466796875,0.060256779193878174,42.642303466796875,0.060256779193878174,0.98783940076828,0.03984649479389191
