clip_orig,clip_edit,siglip_orig,siglip_edit,effect_clip,effect_siglip,image_id,group,strength,passed
0.16229665279388428,0.19141638278961182,0.0047795698046684265,0.018471622839570045,0.02911972999572754,0.013692053034901619,bird_03,bird,0.6,True
0.23083709180355072,0.27320659160614014,0.03955334424972534,0.08014615625143051,0.042369499802589417,0.04059281200170517,cat_02,cat,0.6,True
0.18605956435203552,0.24781891703605652,0.009928504005074501,0.035308193415403366,0.061759352684020996,0.025379689410328865,dog_03,dog,0.6,True
